79.940	51
79.950	34
80.470	63
81.030	34
81.030	46
81.050	63
81.390	51
81.540	48
81.540	52
81.740	68
82.090	34
82.090	51
82.630	34
83.160	51
83.170	48
83.510	63
83.690	34
83.690	51
83.690	70
84.220	51
84.240	34
84.590	63
84.590	87
84.760	51
85.120	34
85.130	63
85.310	34
85.660	34
85.660	53
85.680	63
86.200	34
86.200	63
86.380	48
86.730	48
86.730	51
86.910	51
87.280	80
87.440	51
87.450	34
87.990	51
88.100	48
88.520	51
88.870	51
88.870	63
89.070	51
89.400	63
89.580	51
89.590	48
89.590	68
89.780	48
89.780	52
89.780	60
89.970	63
90.190	60
90.580	52
90.990	63
90.990	70
92.030	40
92.040	39
92.260	39
92.260	48
92.320	48
92.320	50
92.320	60
92.320	79
93.180	58
93.330	39
93.880	34
93.880	39
93.890	70
94.780	53
94.960	34
95.270	65
95.820	70
95.830	58
96.030	34
96.030	48
96.030	70
96.350	57
97.000	58
97.100	34
97.410	56
97.620	39
97.640	51
98.430	58
98.740	48
99.240	34
99.250	48
100.140	61
100.320	48
100.830	39
100.840	34
101.370	34
101.910	39
101.910	51
102.450	34
103.340	39
103.530	34
103.850	65
103.870	51
104.110	51
104.230	51
104.330	74
104.400	51
104.410	39
104.600	34
104.600	70
104.950	39
105.480	51
105.490	39
105.660	52
105.670	48
105.890	39
105.890	51
105.890	57
106.010	51
107.270	51
107.680	65
107.820	34
107.820	46
107.820	63
107.820	80
108.330	63
108.340	70
108.890	34
108.890	63
108.890	70
109.410	51
109.650	65
109.960	34
109.960	46
109.960	63
110.140	65
110.360	65
110.370	63
110.370	70
110.840	63
111.030	34
111.030	70
111.400	70
111.400	72
111.560	65
111.560	70
112.090	63
112.100	34
112.100	70
112.280	65
112.280	89
112.630	70
112.810	63
113.170	34
113.540	77
113.710	50
113.710	65
114.230	63
114.240	34
114.240	70
114.770	63
114.780	51
115.150	58
115.310	34
115.310	63
115.680	70
115.770	63
116.210	65
116.380	63
116.930	63
117.450	52
118.170	50
118.180	65
118.530	48
118.530	52
118.710	65
118.880	59
118.880	63
119.580	51
119.960	40
120.130	70
120.660	34
120.660	63
120.670	70
121.030	63
121.030	65
121.210	70
121.220	63
121.380	63
121.480	63
121.560	63
121.700	63
121.740	34
121.740	70
121.920	63
121.920	65
122.220	63
122.270	34
122.270	70
122.800	63
123.000	63
123.280	53
123.280	63
123.350	63
123.880	34
123.880	63
123.880	70
124.940	34
124.950	39
124.950	46
125.840	48
125.850	63
126.010	51
126.020	34
126.290	63
126.360	63
126.550	34
127.080	51
127.090	34
127.450	87
127.980	34
128.160	34
128.170	39
128.530	46
128.540	34
128.540	53
128.540	63
128.540	70
129.050	63
129.230	51
129.580	51
129.770	48
129.770	51
130.120	63
130.300	51
130.860	34
131.380	34
132.280	63
132.450	34
132.810	46
132.810	63
132.820	34
133.170	68
133.520	34
133.520	51
133.850	34
133.850	70
134.420	63
134.590	51
134.850	63
134.950	34
135.120	34
135.120	51
135.650	51
135.660	34
136.020	84
136.020	87
136.560	63
136.730	34
136.730	46
136.740	39
137.110	34
137.110	63
137.630	63
137.800	51
138.340	51
138.690	87
138.700	63
138.870	51
138.880	34
139.230	63
139.740	63
139.950	39
140.080	48
141.030	39
141.550	48
141.920	34
141.920	63
142.090	34
142.090	39
142.090	63
142.470	63
142.680	63
142.990	34
142.990	63
143.160	51
143.430	63
143.520	63
143.700	34
144.070	63
144.230	34
144.230	51
144.240	39
144.580	34
144.580	63
145.130	63
145.300	51
145.670	34
145.670	63
146.180	63
146.210	80
146.370	51
147.270	63
147.430	51
147.790	53
147.800	63
147.800	70
148.340	63
148.510	51
148.520	34
149.030	63
149.600	39
149.780	51
149.960	51
150.120	52
150.310	68
150.490	63
150.490	65
150.490	77
150.660	51
150.670	34
151.200	34
151.730	51
152.080	63
152.260	34
152.550	80
152.790	51
153.150	63
153.340	51
153.700	63
153.880	34
153.880	39
154.240	34
154.760	53
154.760	63
154.950	51
155.480	51
155.900	63
156.020	51
156.030	39
156.580	34
156.580	51
156.680	48
157.450	51
157.450	63
157.640	51
158.150	51
158.160	48
158.530	75
158.690	39
159.240	48
159.590	68
160.310	48
160.840	39
160.840	51
161.380	48
161.730	70
161.900	34
161.900	39
162.210	70
162.270	58
162.980	34
163.280	63
163.350	63
163.520	34
163.520	39
163.520	48
163.770	63
163.880	63
164.070	34
164.080	63
164.580	39
164.590	51
165.110	34
165.660	34
165.660	39
165.660	48
166.020	65
166.730	51
166.740	48
167.810	48
168.170	48
168.880	48
168.880	51
169.770	58
169.950	48
170.790	65
170.850	58
170.850	63
171.020	51
171.030	48
171.370	51
171.740	63
171.850	63
171.920	48
172.090	34
172.090	39
172.090	51
172.450	63
172.630	34
174.230	51
174.240	39
174.240	48
174.570	51
175.120	55
175.310	48
175.880	56
175.880	60
175.890	65
176.560	60
176.580	89
176.630	59
176.950	60
176.950	65
176.950	77
177.150	87
177.270	51
177.270	55
177.500	55
177.580	80
177.650	55
177.780	55
178.520	58
178.530	89
178.780	84
178.860	84
178.900	55
178.910	75
178.910	80
179.100	53
179.660	58
179.660	70
179.810	60
180.070	70
180.080	58
180.080	62
180.180	55
180.480	60
181.690	79
181.740	56
181.740	75
181.740	80
182.000	66
182.290	58
182.290	66
182.410	60
182.530	73
182.810	60
183.120	58
183.120	70
183.130	60
183.350	51
183.670	57
183.700	75
183.710	55
184.470	60
184.470	65
184.480	53
184.970	70
185.080	59
185.500	60
185.510	89
185.830	55
186.020	75
186.250	57
186.260	76
186.320	55
186.320	74
186.390	57
186.630	59
187.080	58
187.080	89
187.410	56
187.460	80
187.630	63
187.860	61
188.540	58
188.540	70
188.590	57
189.910	59
189.980	57
190.060	59
190.180	62
190.840	66
191.380	65
191.550	51
191.550	60
192.270	34
192.270	63
192.440	34
192.440	51
192.450	39
192.990	34
193.390	63
193.510	51
193.530	48
193.870	63
194.060	34
194.580	51
194.590	34
194.940	87
195.480	63
195.660	34
196.030	34
196.030	46
196.030	53
196.030	63
196.200	48
196.550	63
196.730	51
196.740	39
197.620	63
197.800	51
198.370	34
198.370	51
198.880	34
199.060	63
199.390	51
199.780	63
199.940	51
199.950	34
200.310	34
200.310	63
200.840	63
201.020	34
201.020	51
201.350	70
201.560	34
201.910	63
202.080	51
202.350	63
202.450	63
202.620	34
202.620	51
203.150	51
203.160	34
203.500	53
203.510	63
203.520	87
203.690	51
204.060	63
204.240	34
204.240	46
204.600	53
204.610	34
204.610	63
205.120	63
205.300	51
206.190	80
206.200	63
206.380	34
206.380	39
206.380	51
207.440	51
207.890	63
208.510	48
208.520	39
208.890	63
208.890	70
209.240	68
209.420	65
209.580	34
209.590	51
209.940	63
210.120	48
210.490	34
210.490	63
210.930	63
211.220	48
211.520	63
211.730	34
211.730	51
211.740	39
212.090	63
212.270	51
212.630	63
212.800	51
212.810	34
213.690	63
213.710	80
213.870	51
214.240	63
214.410	51
214.770	63
214.930	51
215.290	70
215.480	51
216.010	51
216.020	34
217.490	63
217.810	68
218.160	51
218.170	34
218.700	34
219.050	63
219.230	51
219.250	48
219.580	63
219.760	34
219.760	46
219.760	51
219.760	70
220.310	34
220.310	39
220.660	63
220.670	87
221.200	34
221.200	63
221.380	34
221.740	34
221.740	53
221.740	63
222.260	63
222.270	34
222.440	51
222.970	51
223.350	63
223.520	34
223.520	51
223.530	39
223.530	63
224.070	51
224.580	51
224.940	39
224.940	51
224.940	63
225.130	51
225.650	51
225.660	48
225.850	48
225.850	52
225.860	60
226.040	48
226.040	63
226.560	63
226.730	51
226.740	34
226.740	39
227.080	51
227.810	51
228.160	63
228.340	51
228.360	48
228.880	34
229.230	51
229.940	51
229.950	74
230.320	51
230.840	65
231.020	34
231.020	48
232.090	51
233.170	34
234.060	51
234.230	39
234.230	51
234.240	34
234.600	51
235.130	36
235.300	51
235.310	39
236.730	48
237.460	39
