(236 74 68 1 0)
(237 45 51 1 1)
(237 67 64 1/3 0)
(237 74 68 1/3 0)
(712/3 62 61 1/3 0)
(713/3 67 64 1/3 0)
(713/3 74 68 11/6 0)
(238 57 58 1 1)
(238 62 61 1 0)
(238 64 62 1 1)
(238 67 64 2 0)
(239 57 58 1 1)
(239 61 60 1 0)
(239 64 62 1 1)
(479/2 73 67 1/2 0)
(240 50 54 1 1)
(240 69 65 1/2 0)
(481/2 73 67 1/2 0)
(241 50 54 1 1)
(241 57 58 1 1)
(241 62 61 1 1)
(241 66 63 1 0)
(241 74 68 1/2 0)
(483/2 76 69 1/2 0)
(242 50 54 1 1)
(242 57 58 1 1)
(242 62 61 1 1)
(242 66 63 1 0)
(242 78 70 1/2 0)
(485/2 79 71 1/2 0)
(243 45 51 1 1)
(243 78 70 1 0)
(244 52 55 1 1)
(244 57 58 1 1)
(244 61 60 1 1)
(244 67 64 1 0)
(244 76 69 1/2 0)
(489/2 74 68 1/2 0)
(245 52 55 1 1)
(245 57 58 1 1)
(245 61 60 1 1)
(245 67 64 1 0)
(245 73 67 1/2 0)
(491/2 71 66 1/2 0)
(246 38 47 1 1)
(246 69 65 1/2 0)
(493/2 74 68 1/2 0)
(247 50 54 1 1)
(247 57 58 1 1)
(247 62 61 1 1)
(247 66 63 1 0)
(247 74 68 1/3 0)
(742/3 76 69 1/3 0)
(743/3 74 68 1/3 0)
(248 50 54 1 1)
(248 57 58 1 1)
(248 62 61 1 1)
(248 66 63 1 0)
(248 73 67 1/2 0)
(497/2 71 66 1/2 0)
(249 45 51 1 1)
(249 73 67 2 0)
(250 57 58 1 1)
(250 64 62 1 0)
(250 69 65 1 0)
(251 57 58 1 1)
(251 64 62 1 1)
(251 67 64 1 0)
(251 69 65 1 0)
(252 50 54 1 1)
(252 69 65 1/2 0)
(505/2 73 67 1/2 0)
(253 57 58 1 1)
(253 62 61 1 1)
(253 66 63 1 0)
(253 74 68 1/2 0)
(507/2 76 69 1/2 0)
(254 50 54 1 1)
(254 57 58 1 1)
(254 62 61 1 1)
(254 66 63 1 0)
(254 78 70 1/2 0)
(509/2 79 71 1/2 0)
(255 43 50 1 1)
(255 78 70 1 0)
(256 59 59 1 1)
(256 64 62 1 1)
(256 67 64 1 0)
(256 76 69 1/2 0)
(513/2 74 68 1/2 0)
(257 52 55 1 1)
(257 59 59 1 1)
(257 64 62 1 1)
(257 67 64 1 0)
(257 73 67 1/2 0)
(515/2 71 66 1/2 0)
(258 45 51 1 1)
(258 69 65 1/2 0)
(517/2 73 67 1/2 0)
(259 57 58 1 1)
(259 64 62 1 1)
(259 67 64 1 0)
(259 73 67 1/3 0)
(778/3 74 68 1/3 0)
(779/3 73 67 1/3 0)
(260 57 58 1 1)
(260 64 62 1 1)
(260 67 64 1 0)
(260 71 66 1/2 0)
(521/2 69 65 1/2 0)
(261 38 47 1 1)
(261 74 68 3 0)
(262 50 54 1 1)
(262 57 58 1 1)
(262 62 61 1 1)
(262 66 63 1 0)
(263 50 54 2 1)
(263 57 58 2 1)
(263 62 61 2 1)
(263 66 63 2 0)
(264 69 65 1/2 0)
(529/2 73 67 1/2 0)
(265 50 54 1 1)
(265 57 58 1 1)
(265 62 61 1 1)
(265 66 63 1 0)
(265 74 68 1/2 0)
(531/2 76 69 1/2 0)
(266 50 54 1 1)
(266 57 58 1 1)
(266 62 61 1 1)
(266 66 63 1 0)
(266 78 70 1/2 0)
(533/2 79 71 1/2 0)
(267 45 51 1 1)
(267 78 70 1 0)
(268 52 55 1 1)
(268 57 58 1 1)
(268 61 60 1 1)
(268 67 64 1 0)
(268 76 69 1/2 0)
(537/2 74 68 1/2 0)
(269 52 55 1 1)
(269 57 58 1 1)
(269 61 60 1 1)
(269 67 64 1 0)
(269 73 67 1/2 0)
(539/2 71 66 1/2 0)
(270 38 47 1 1)
(270 69 65 1/2 0)
(541/2 74 68 1/2 0)
(271 50 54 1 1)
(271 57 58 1 1)
(271 62 61 1 1)
(271 66 63 1 0)
(271 74 68 1/3 0)
(814/3 76 69 1/3 0)
(815/3 74 68 1/3 0)
(272 50 54 1 1)
(272 57 58 1 1)
(272 62 61 1 1)
(272 66 63 1 0)
(272 73 67 1/2 0)
(545/2 71 66 1/2 0)
(273 45 51 1 1)
(273 73 67 2 0)
(274 57 58 1 1)
(274 61 60 1 1)
(274 64 62 1 0)
(274 69 65 1 0)
(275 57 58 2 1)
(275 64 62 1 1)
(275 67 64 1 0)
(275 69 65 1 0)
(276 50 54 1 1)
(276 69 65 1/2 0)
(553/2 73 67 1/2 0)
(277 57 58 1 1)
(277 62 61 1 1)
(277 66 63 1 0)
(277 74 68 1/2 0)
(555/2 76 69 1/2 0)
(278 50 54 1 1)
(278 57 58 1 1)
(278 62 61 1 1)
(278 66 63 1 0)
(278 78 70 1/2 0)
(557/2 79 71 1/2 0)
(279 43 50 1 1)
(279 78 70 1 0)
(280 59 59 1 1)
(280 64 62 1 1)
(280 67 64 1 0)
(280 76 69 1/2 0)
(561/2 74 68 1/2 0)
(281 52 55 1 1)
(281 59 59 1 1)
(281 64 62 1 1)
(281 67 64 1 0)
(281 73 67 1/2 0)
(563/2 71 66 1/2 0)
(282 45 51 1 1)
(282 69 65 1/2 0)
(565/2 73 67 1/2 0)
(283 57 58 1 1)
(283 64 62 1 1)
(283 67 64 1 0)
(283 73 67 1/3 0)
(850/3 74 68 1/3 0)
(851/3 73 67 1/3 0)
(284 57 58 1 1)
(284 64 62 1 1)
(284 67 64 1 0)
(284 71 66 1/2 0)
(569/2 69 65 1/2 0)
(285 38 47 1 1)
(285 74 68 3 0)
(286 50 54 1 1)
(286 57 58 1 1)
(286 62 61 1 1)
(286 66 63 1 0)
(287 50 54 1 1)
(287 57 58 1 1)
(287 62 61 1 1)
(287 66 63 1 0)
(288 45 51 1 1)
(288 64 62 1/2 0)
(577/2 68 64 1/2 0)
(289 45 51 1 1)
(289 52 55 1 1)
(289 57 58 1 1)
(289 61 60 1 0)
(289 69 65 1/2 0)
(579/2 71 66 1/2 0)
(290 45 51 1 1)
(290 52 55 1 1)
(290 57 58 1 1)
(290 61 60 1 0)
(290 73 67 1/2 0)
(581/2 74 68 1/2 0)
(291 40 48 1 1)
(291 73 67 1 0)
(292 52 55 1 1)
(292 59 59 1 1)
(292 62 61 1 0)
(292 71 66 1/2 0)
(585/2 69 65 1/2 0)
(293 52 55 1 1)
(293 59 59 1 1)
(293 62 61 1 0)
(293 68 64 1/2 0)
(587/2 66 63 1/2 0)
(294 33 44 1 1)
(294 64 62 1/2 0)
(589/2 69 65 1/2 0)
(295 45 51 1 1)
(295 52 55 1 1)
(295 57 58 1 1)
(295 61 60 1 0)
(295 69 65 1/3 0)
(886/3 71 66 1/3 0)
(887/3 69 65 1/3 0)
(296 45 51 1 1)
(296 52 55 1 1)
(296 57 58 1 1)
(296 61 60 1 0)
(296 68 64 1/2 0)
(593/2 66 63 1/2 0)
(297 40 48 1 1)
(297 68 64 2 0)
(298 52 55 1 1)
(298 59 59 1 0)
(298 64 62 1 0)
(299 52 55 1 1)
(299 59 59 1 1)
(299 62 61 1 0)
(299 64 62 1 0)
(300 45 51 1 1)
(300 64 62 1/2 0)
(601/2 68 64 1/2 0)
(301 52 55 1 1)
(301 57 58 1 1)
(301 61 60 1 0)
(301 69 65 1/2 0)
(603/2 71 66 1/2 0)
(302 45 51 1 1)
(302 52 55 1 1)
(302 57 58 1 1)
(302 61 60 1 0)
(302 73 67 1/2 0)
(605/2 74 68 1/2 0)
(303 38 47 1 1)
(303 73 67 1 0)
(304 54 56 1 1)
(304 59 59 1 1)
(304 62 61 1 0)
(304 71 66 1/2 0)
(609/2 69 65 1/2 0)
(305 47 52 1 1)
(305 54 56 1 1)
(305 59 59 1 1)
(305 62 61 1 0)
(305 68 64 1/2 0)
(611/2 66 63 1/2 0)
(306 40 48 1 1)
(306 64 62 1/2 0)
(613/2 68 64 1/2 0)
(307 52 55 1 1)
(307 59 59 1 1)
(307 62 61 1 0)
(307 68 64 1/3 0)
(922/3 69 65 1/3 0)
(923/3 68 64 1/3 0)
(308 52 55 1 1)
(308 59 59 1 1)
(308 62 61 1 0)
(308 66 63 1/2 0)
(617/2 64 62 1/2 0)
(309 33 44 1 1)
(309 69 65 3 0)
(310 45 51 1 1)
(310 52 55 1 1)
(310 57 58 1 1)
(310 61 60 1 0)
(311 45 51 2 1)
(311 52 55 2 1)
(311 57 58 2 1)
(311 61 60 2 0)
(312 64 62 1/2 0)
(625/2 68 64 1/2 0)
(313 45 51 1 1)
(313 52 55 1 1)
(313 57 58 1 1)
(313 61 60 1 0)
(313 69 65 1/2 0)
(627/2 71 66 1/2 0)
(314 45 51 1 1)
(314 52 55 1 1)
(314 57 58 1 1)
(314 61 60 1 0)
(314 73 67 1/2 0)
(629/2 74 68 1/2 0)
(315 40 48 1 1)
(315 73 67 1 0)
(316 52 55 1 1)
(316 59 59 1 1)
(316 62 61 1 0)
(316 71 66 1/2 0)
(633/2 69 65 1/2 0)
(317 52 55 1 1)
(317 59 59 1 1)
(317 62 61 1 0)
(317 68 64 1/2 0)
(635/2 66 63 1/2 0)
(318 33 44 1 1)
(318 64 62 1/2 0)
(637/2 69 65 1/2 0)
(319 45 51 1 1)
(319 52 55 1 1)
(319 57 58 1 1)
(319 61 60 1 0)
(319 69 65 1/3 0)
(958/3 71 66 1/3 0)
(959/3 69 65 1/3 0)
(320 45 51 1 1)
(320 52 55 1 1)
(320 57 58 1 1)
(320 61 60 1 0)
(320 68 64 1/2 0)
(641/2 66 63 1/2 0)
(321 40 48 1 1)
(321 68 64 2 0)
(322 52 55 1 1)
(322 59 59 1 0)
(322 64 62 1 0)
(323 52 55 2 1)
(323 59 59 1 1)
(323 62 61 1 0)
(323 64 62 1 0)
(324 45 51 1 1)
(324 64 62 1/2 0)
(649/2 68 64 1/2 0)
(325 52 55 1 1)
(325 57 58 1 1)
(325 61 60 1 0)
(325 69 65 1/2 0)
(651/2 71 66 1/2 0)
(326 45 51 1 1)
(326 52 55 1 1)
(326 57 58 1 1)
(326 61 60 1 0)
(326 73 67 1/2 0)
(653/2 74 68 1/2 0)
(327 38 47 1 1)
(327 73 67 1 0)
(328 54 56 1 1)
(328 59 59 1 1)
(328 62 61 1 0)
(328 71 66 1/2 0)
(657/2 69 65 1/2 0)
(329 47 52 1 1)
(329 54 56 1 1)
(329 59 59 1 1)
(329 62 61 1 0)
(329 68 64 1/2 0)
(659/2 66 63 1/2 0)
(330 40 48 1 1)
(330 64 62 1/2 0)
(661/2 68 64 1/2 0)
(331 52 55 1 1)
(331 59 59 1 1)
(331 62 61 1 0)
(331 68 64 1/3 0)
(994/3 69 65 1/3 0)
(995/3 68 64 1/3 0)
(332 52 55 1 1)
(332 59 59 1 1)
(332 62 61 1 0)
(332 66 63 1/2 0)
(665/2 64 62 1/2 0)
(333 33 44 1 1)
(333 69 65 7/2 0)
(334 57 58 1 1)
(334 61 60 1 0)
(334 64 62 1 1)
(335 57 58 1 1)
(335 61 60 1 0)
(335 64 62 1 1)
(335 67 64 1 0)
(336 50 54 1 1)
(336 66 63 1 0)
(673/2 73 67 1/2 0)
(337 50 54 1 1)
(337 57 58 1 1)
(337 62 61 1 1)
(337 66 63 1 0)
(337 74 68 1/2 0)
(675/2 76 69 1/2 0)
(338 50 54 1 1)
(338 57 58 1 1)
(338 62 61 1 1)
(338 66 63 1 0)
(338 78 70 1/2 0)
(677/2 79 71 1/2 0)
(339 45 51 1 1)
(339 78 70 1 0)
(340 52 55 1 1)
(340 57 58 1 1)
(340 61 60 1 1)
(340 67 64 1 0)
(340 76 69 1/2 0)
(681/2 74 68 1/2 0)
(341 52 55 1 1)
(341 57 58 1 1)
(341 61 60 1 1)
(341 67 64 1 0)
(341 73 67 1/2 0)
(683/2 71 66 1/2 0)
(342 38 47 1 1)
(342 69 65 1/2 0)
(685/2 74 68 1/2 0)
(343 50 54 1 1)
(343 57 58 1 1)
(343 62 61 1 1)
(343 66 63 1 0)
(343 74 68 1/3 0)
(1030/3 76 69 1/3 0)
(1031/3 74 68 1/3 0)
(344 50 54 1 1)
(344 57 58 1 1)
(344 62 61 1 1)
(344 66 63 1 0)
(344 73 67 1/2 0)
(689/2 71 66 1/2 0)
(345 45 51 1 1)
(345 73 67 2 0)
(346 57 58 1 1)
(346 64 62 1 0)
(346 69 65 1 0)
(347 57 58 1 1)
(347 64 62 1 1)
(347 67 64 1 0)
(347 69 65 1 0)
(348 50 54 1 1)
(348 69 65 1/2 0)
(697/2 73 67 1/2 0)
(349 57 58 1 1)
(349 62 61 1 1)
(349 66 63 1 0)
(349 74 68 1/2 0)
(699/2 76 69 1/2 0)
(350 50 54 1 1)
(350 57 58 1 1)
(350 62 61 1 1)
(350 66 63 1 0)
(350 78 70 1/2 0)
(701/2 79 71 1/2 0)
(351 43 50 1 1)
(351 78 70 1 0)
(352 59 59 1 1)
(352 64 62 1 1)
(352 67 64 1 0)
(352 76 69 1/2 0)
(705/2 74 68 1/2 0)
(353 52 55 1 1)
(353 59 59 1 1)
(353 64 62 1 1)
(353 67 64 1 0)
(353 73 67 1/2 0)
(707/2 71 66 1/2 0)
(354 45 51 1 1)
(354 69 65 1/2 0)
(709/2 73 67 1/2 0)
(355 57 58 1 1)
(355 64 62 1 1)
(355 67 64 1 0)
(355 73 67 1/3 0)
(1066/3 74 68 1/3 0)
(1067/3 73 67 1/3 0)
(356 57 58 1 1)
(356 64 62 1 1)
(356 67 64 1 0)
(356 71 66 1/2 0)
(713/2 69 65 1/2 0)
(357 38 47 1 1)
(357 74 68 3 0)
(358 50 54 1 1)
(358 57 58 1 1)
(358 62 61 1 1)
(358 66 63 1 0)
(359 50 54 2 1)
(359 57 58 2 1)
(359 62 61 2 1)
(359 66 63 2 0)
(360 69 65 1/2 0)
(721/2 73 67 1/2 0)
(361 50 54 1 1)
(361 57 58 1 1)
(361 62 61 1 1)
(361 66 63 1 0)
(361 74 68 1/2 0)
(723/2 76 69 1/2 0)
(362 50 54 1 1)
(362 57 58 1 1)
(362 62 61 1 1)
(362 66 63 1 0)
(362 78 70 1/2 0)
(725/2 79 71 1/2 0)
(363 45 51 1 1)
(363 78 70 1 0)
(364 52 55 1 1)
(364 57 58 1 1)
(364 61 60 1 1)
(364 67 64 1 0)
(364 76 69 1/2 0)
(729/2 74 68 1/2 0)
(365 52 55 1 1)
(365 57 58 1 1)
(365 61 60 1 1)
(365 67 64 1 0)
(365 73 67 1/2 0)
(731/2 71 66 1/2 0)
(366 38 47 1 1)
(366 69 65 1/2 0)
(733/2 74 68 1/2 0)
(367 50 54 1 1)
(367 57 58 1 1)
(367 62 61 1 1)
(367 66 63 1 0)
(367 74 68 1/3 0)
(1102/3 76 69 1/3 0)
(1103/3 74 68 1/3 0)
(368 50 54 1 1)
(368 57 58 1 1)
(368 62 61 1 1)
(368 66 63 1 0)
(368 73 67 1/2 0)
(737/2 71 66 1/2 0)
(369 45 51 1 1)
(369 73 67 2 0)
(370 57 58 1 1)
(370 61 60 1 1)
(370 64 62 1 0)
(370 69 65 1 0)
(371 57 58 2 1)
(371 64 62 1 1)
(371 67 64 1 0)
(371 69 65 1 0)
(372 50 54 1 1)
(372 69 65 1/2 0)
(745/2 73 67 1/2 0)
(373 57 58 1 1)
(373 62 61 1 1)
(373 66 63 1 0)
(373 74 68 1/2 0)
(747/2 76 69 1/2 0)
(374 50 54 1 1)
(374 57 58 1 1)
(374 62 61 1 1)
(374 66 63 1 0)
(374 78 70 1/2 0)
(749/2 79 71 1/2 0)
(375 43 50 1 1)
(375 78 70 1 0)
(376 59 59 1 1)
(376 64 62 1 1)
(376 67 64 1 0)
(376 76 69 1/2 0)
(753/2 74 68 1/2 0)
(377 52 55 1 1)
(377 59 59 1 1)
(377 64 62 1 1)
(377 67 64 1 0)
(377 73 67 1/2 0)
(755/2 71 66 1/2 0)
(378 45 51 1 1)
(378 69 65 1/2 0)
(757/2 73 67 1/2 0)
(379 57 58 1 1)
(379 64 62 1 1)
(379 67 64 1 0)
(379 73 67 1/3 0)
(1138/3 74 68 1/3 0)
(1139/3 73 67 1/3 0)
(380 57 58 1 1)
(380 64 62 1 1)
(380 67 64 1 0)
(380 71 66 1/2 0)
(761/2 69 65 1/2 0)
(381 38 47 1 1)
(381 74 68 3 0)
(382 50 54 1 1)
(382 57 58 1 1)
(382 62 61 1 1)
(382 66 63 1 0)
(383 50 54 1 1)
(383 57 58 1 1)
(383 62 61 1 1)
(383 66 63 1 0)
(384 50 54 1 1)
(384 57 58 1 1)
(384 66 63 1/2 0)
(384 74 68 3 0)
(769/2 69 65 1/2 0)
(385 50 54 1 1)
(385 60 60 1 1)
(385 69 65 1/2 0)
(771/2 69 65 1/2 0)
(386 50 54 1 1)
(386 59 59 1 1)
(386 68 64 1/2 0)
(773/2 65 62 1/2 0)
(387 50 54 1 1)
(387 55 57 1 1)
(387 64 62 1/2 0)
(387 74 68 3 0)
(775/2 67 64 1/2 0)
(388 50 54 1 1)
(388 58 59 1 1)
(388 67 64 1/2 0)
(777/2 67 64 1/2 0)
(389 50 54 1 1)
(389 57 58 1 1)
(389 66 63 1/2 0)
(779/2 62 61 1/2 0)
(390 50 54 1 1)
(390 57 58 1 1)
(390 66 63 1/2 0)
(390 74 68 3 0)
(781/2 69 65 1/2 0)
(391 50 54 1 1)
(391 60 60 1 1)
(391 69 65 1/2 0)
(783/2 69 65 1/2 0)
(392 50 54 1 1)
(392 59 59 1 1)
(392 68 64 1/2 0)
(785/2 65 62 1/2 0)
(393 50 54 1 1)
(393 55 57 1 1)
(393 64 62 1/2 0)
(393 74 68 3 0)
(787/2 67 64 1/2 0)
(394 50 54 1 1)
(394 58 59 1 1)
(394 67 64 1/2 0)
(789/2 67 64 1/2 0)
(395 50 54 1 1)
(395 57 58 1 1)
(395 66 63 1 0)
(396 50 54 1 1)
(396 54 56 1 1)
(396 62 61 1/2 0)
(396 69 65 3 0)
(793/2 66 63 1/2 0)
(397 50 54 1 1)
(397 57 58 1 1)
(397 66 63 1/2 0)
(795/2 66 63 1/2 0)
(398 50 54 1 1)
(398 56 57 1 1)
(398 64 62 1/2 0)
(797/2 59 59 1/2 0)
(399 50 54 1 1)
(399 52 55 1 1)
(399 61 60 1/2 0)
(399 69 65 3 0)
(799/2 64 62 1/2 0)
(400 50 54 1 1)
(400 55 57 1 1)
(400 64 62 1/2 0)
(801/2 64 62 1/2 0)
(401 50 54 1 1)
(401 54 56 1 1)
(401 62 61 1/2 0)
(803/2 57 58 1/2 0)
(402 50 54 1 1)
(402 54 56 1 1)
(402 62 61 1/2 0)
(402 69 65 3 0)
(805/2 66 63 1/2 0)
(403 50 54 1 1)
(403 57 58 1 1)
(403 66 63 1/2 0)
(807/2 66 63 1/2 0)
(404 50 54 1 1)
(404 56 57 1 1)
(404 64 62 1/2 0)
(809/2 59 59 1/2 0)
(405 50 54 1 1)
(405 52 55 1 1)
(405 61 60 1/2 0)
(405 69 65 3 0)
(811/2 64 62 1/2 0)
(406 50 54 1 1)
(406 55 57 1 1)
(406 64 62 1/2 0)
(813/2 64 62 1/2 0)
(407 50 54 1 1)
(407 54 56 1 1)
(407 62 61 1/2 0)
(815/2 57 58 1/2 0)
(408 38 47 1 1)
(408 45 51 1 1)
(408 54 56 1/2 1)
(408 62 61 3 0)
(817/2 57 58 1/2 1)
(409 38 47 1 1)
(409 48 53 1 1)
(409 57 58 1/2 1)
(819/2 57 58 1/2 1)
(410 38 47 1 1)
(410 47 52 1 1)
(410 56 57 1/2 1)
(821/2 53 55 1/2 1)
(411 38 47 1 1)
(411 43 50 1 1)
(411 52 55 1/2 1)
(411 62 61 3 0)
(823/2 55 57 1/2 1)
(412 38 47 1 1)
(412 46 52 1 1)
(412 55 57 1/2 1)
(825/2 55 57 1/2 1)
(413 38 47 1 1)
(413 45 51 1 1)
(413 54 56 1/2 1)
(827/2 50 54 1/2 1)
(414 38 47 1 1)
(414 45 51 1 1)
(414 54 56 1/2 1)
(414 62 61 3 0)
(829/2 57 58 1/2 1)
(415 38 47 1 1)
(415 48 53 1 1)
(415 57 58 1/2 1)
(831/2 57 58 1/2 1)
(416 38 47 1 1)
(416 47 52 1 1)
(416 56 57 1/2 1)
(833/2 53 55 1/2 1)
(417 38 47 1 1)
(417 43 50 1 1)
(417 52 55 1/2 1)
(417 62 61 3 0)
(835/2 55 57 1/2 1)
(418 38 47 1 1)
(418 46 52 1 1)
(418 55 57 1/2 1)
(837/2 55 57 1/2 1)
(419 38 47 1 1)
(419 45 51 1 1)
(419 54 56 1/2 1)
(839/2 50 54 3/2 1)
(420 38 47 1 1)
(420 45 51 1 1)
(420 57 58 1 1)
(420 62 61 1 0)
(421 50 54 1 1)
(421 57 58 1 1)
(421 62 61 1 0)
(421 69 65 1 0)
(422 62 61 7 1)
(422 69 65 7 1)
(422 74 68 1/2 0)
(845/2 81 72 1/2 0)
(423 86 75 1/2 0)
(847/2 90 77 1/2 0)
(424 92 78 1/2 0)
(849/2 93 79 1/2 0)
(425 95 80 1/2 0)
(851/2 97 81 1/2 0)
(426 98 82 3 0)
