ontime, MNN, MPN, duration, channel
12.00, 51.00, 54.00, 1.00, 1.00
12.00, 60.00, 59.00, 0.33, 1.00
12.00, 68.00, 64.00, 1.00, 0.00
12.33, 61.00, 60.00, 0.33, 1.00
12.67, 60.00, 59.00, 0.33, 1.00
13.00, 44.00, 50.00, 1.00, 1.00
13.00, 51.00, 54.00, 1.00, 1.00
13.00, 58.00, 58.00, 1.00, 1.00
13.00, 68.00, 64.00, 1.00, 0.00
14.00, 44.00, 50.00, 1.00, 1.00
14.00, 51.00, 54.00, 1.00, 1.00
14.00, 60.00, 59.00, 0.50, 1.00
14.00, 68.00, 64.00, 1.00, 0.00
14.50, 61.00, 60.00, 0.50, 1.00
15.00, 44.00, 50.00, 1.00, 1.00
15.00, 51.00, 54.00, 1.00, 1.00
15.00, 63.00, 61.00, 0.50, 0.00
15.00, 68.00, 64.00, 1.00, 0.00
15.50, 60.00, 59.00, 0.50, 0.00
16.00, 44.00, 50.00, 1.00, 1.00
16.00, 51.00, 54.00, 1.00, 1.00
16.00, 61.00, 60.00, 0.50, 0.00
16.00, 68.00, 64.00, 1.00, 0.00
16.50, 60.00, 59.00, 0.50, 0.00
17.00, 44.00, 50.00, 1.00, 1.00
17.00, 51.00, 54.00, 1.00, 1.00
17.00, 61.00, 60.00, 0.50, 0.00
17.00, 68.00, 64.00, 1.00, 0.00
17.50, 58.00, 58.00, 0.50, 0.00
18.00, 44.00, 50.00, 1.00, 1.00
18.00, 51.00, 54.00, 1.00, 1.00
18.00, 60.00, 59.00, 0.33, 1.00
18.00, 68.00, 64.00, 1.00, 0.00
18.33, 61.00, 60.00, 0.33, 1.00
18.67, 60.00, 59.00, 0.33, 1.00
19.00, 44.00, 50.00, 1.00, 1.00
19.00, 51.00, 54.00, 1.00, 1.00
19.00, 58.00, 58.00, 1.00, 1.00
19.00, 68.00, 64.00, 1.00, 0.00
20.00, 44.00, 50.00, 1.00, 1.00
20.00, 51.00, 54.00, 1.00, 1.00
20.00, 60.00, 59.00, 0.50, 0.00
20.00, 68.00, 64.00, 0.50, 0.00
20.50, 61.00, 60.00, 0.50, 0.00
20.50, 68.00, 64.00, 0.50, 0.00
21.00, 44.00, 50.00, 1.00, 1.00
21.00, 51.00, 54.00, 1.00, 1.00
21.00, 63.00, 61.00, 0.33, 0.00
21.00, 68.00, 64.00, 0.33, 0.00
21.33, 66.00, 63.00, 0.33, 0.00
21.33, 68.00, 64.00, 0.33, 0.00
21.67, 64.00, 62.00, 0.33, 0.00
21.67, 68.00, 64.00, 0.33, 0.00
22.00, 44.00, 50.00, 1.00, 1.00
22.00, 51.00, 54.00, 1.00, 1.00
22.00, 63.00, 61.00, 1.00, 0.00
22.00, 68.00, 64.00, 1.00, 0.00
23.00, 68.00, 64.00, 1.00, 0.00
24.00, 48.00, 52.00, 1.00, 1.00
24.00, 80.00, 71.00, 0.50, 0.00
24.75, 81.00, 72.00, 0.25, 0.00
25.00, 56.00, 57.00, 1.00, 1.00
25.00, 63.00, 61.00, 1.00, 1.00
25.00, 66.00, 63.00, 1.00, 1.00
25.00, 78.00, 70.00, 1.50, 0.00
26.00, 56.00, 57.00, 1.00, 1.00
26.00, 63.00, 61.00, 1.00, 1.00
26.00, 66.00, 63.00, 1.00, 1.00
26.50, 80.00, 71.00, 0.50, 0.00
27.00, 49.00, 53.00, 1.00, 1.00
27.00, 76.00, 69.00, 0.75, 0.00
27.75, 80.00, 71.00, 0.25, 0.00
28.00, 56.00, 57.00, 1.00, 1.00
28.00, 61.00, 60.00, 1.00, 1.00
28.00, 64.00, 62.00, 1.00, 1.00
28.00, 73.00, 67.00, 1.00, 0.00
29.00, 56.00, 57.00, 1.00, 1.00
29.00, 61.00, 60.00, 1.00, 1.00
29.00, 64.00, 62.00, 1.00, 1.00
29.00, 76.00, 69.00, 1.00, 0.00
30.00, 48.00, 52.00, 1.00, 1.00
30.00, 80.00, 71.00, 0.75, 0.00
30.75, 81.00, 72.00, 0.25, 0.00
31.00, 56.00, 57.00, 1.00, 1.00
31.00, 63.00, 61.00, 1.00, 1.00
31.00, 66.00, 63.00, 1.00, 1.00
31.00, 78.00, 70.00, 1.00, 0.00
32.00, 56.00, 57.00, 1.00, 1.00
32.00, 63.00, 61.00, 1.00, 1.00
32.00, 66.00, 63.00, 1.00, 1.00
32.00, 80.00, 71.00, 1.00, 0.00
33.00, 49.00, 53.00, 1.00, 1.00
33.00, 76.00, 69.00, 0.33, 0.00
33.33, 78.00, 70.00, 0.33, 0.00
33.67, 80.00, 71.00, 0.33, 0.00
34.00, 56.00, 57.00, 1.00, 1.00
34.00, 61.00, 60.00, 1.00, 1.00
34.00, 64.00, 62.00, 1.00, 1.00
34.00, 73.00, 67.00, 1.50, 0.00
35.50, 74.00, 67.00, 0.50, 0.00
36.00, 43.00, 49.00, 1.00, 1.00
36.00, 75.00, 68.00, 0.50, 0.00
36.75, 76.00, 69.00, 0.25, 0.00
37.00, 51.00, 54.00, 1.00, 1.00
37.00, 58.00, 58.00, 1.00, 1.00
37.00, 61.00, 60.00, 1.00, 1.00
37.00, 73.00, 67.00, 1.50, 0.00
38.00, 51.00, 54.00, 1.00, 1.00
38.00, 58.00, 58.00, 1.00, 1.00
38.00, 61.00, 60.00, 1.00, 1.00
38.50, 75.00, 68.00, 0.50, 0.00
39.00, 44.00, 50.00, 1.00, 1.00
39.00, 72.00, 66.00, 0.75, 0.00
39.75, 75.00, 68.00, 0.25, 0.00
40.00, 51.00, 54.00, 1.00, 1.00
40.00, 54.00, 56.00, 1.00, 1.00
40.00, 60.00, 59.00, 1.00, 1.00
40.00, 68.00, 64.00, 1.00, 0.00
41.00, 51.00, 54.00, 1.00, 1.00
41.00, 54.00, 56.00, 1.00, 1.00
41.00, 60.00, 59.00, 1.00, 1.00
41.00, 69.00, 65.00, 1.00, 0.00
42.00, 44.00, 50.00, 1.00, 1.00
42.00, 68.00, 64.00, 0.50, 0.00
42.75, 66.00, 63.00, 0.25, 0.00
43.00, 51.00, 54.00, 1.00, 1.00
43.00, 54.00, 56.00, 1.00, 1.00
43.00, 60.00, 59.00, 1.00, 1.00
43.00, 63.00, 61.00, 1.00, 0.00
44.00, 51.00, 54.00, 1.00, 1.00
44.00, 54.00, 56.00, 1.00, 1.00
44.00, 60.00, 59.00, 1.00, 1.00
44.00, 68.00, 64.00, 1.00, 0.00
45.00, 37.00, 46.00, 1.00, 1.00
45.00, 61.00, 60.00, 2.00, 0.00
46.00, 49.00, 53.00, 1.00, 1.00
46.00, 56.00, 57.00, 1.00, 1.00
46.00, 64.00, 62.00, 1.00, 1.00
47.00, 68.00, 64.00, 1.00, 0.00
48.00, 48.00, 52.00, 1.00, 1.00
48.00, 80.00, 71.00, 0.50, 0.00
48.75, 81.00, 72.00, 0.25, 0.00
49.00, 56.00, 57.00, 1.00, 1.00
49.00, 63.00, 61.00, 1.00, 1.00
49.00, 66.00, 63.00, 1.00, 1.00
49.00, 78.00, 70.00, 1.50, 0.00
50.00, 56.00, 57.00, 1.00, 1.00
50.00, 63.00, 61.00, 1.00, 1.00
50.00, 66.00, 63.00, 1.00, 1.00
50.50, 80.00, 71.00, 0.50, 0.00
51.00, 49.00, 53.00, 1.00, 1.00
51.00, 76.00, 69.00, 0.75, 0.00
51.75, 80.00, 71.00, 0.25, 0.00
52.00, 56.00, 57.00, 1.00, 1.00
52.00, 61.00, 60.00, 1.00, 1.00
52.00, 64.00, 62.00, 1.00, 1.00
52.00, 73.00, 67.00, 1.00, 0.00
53.00, 56.00, 57.00, 1.00, 1.00
53.00, 61.00, 60.00, 1.00, 1.00
53.00, 64.00, 62.00, 1.00, 1.00
53.00, 76.00, 69.00, 1.00, 0.00
54.00, 48.00, 52.00, 1.00, 1.00
54.00, 80.00, 71.00, 0.75, 0.00
54.75, 81.00, 72.00, 0.25, 0.00
55.00, 56.00, 57.00, 1.00, 1.00
55.00, 63.00, 61.00, 1.00, 1.00
55.00, 66.00, 63.00, 1.00, 1.00
55.00, 78.00, 70.00, 1.00, 0.00
56.00, 56.00, 57.00, 1.00, 1.00
56.00, 63.00, 61.00, 1.00, 1.00
56.00, 66.00, 63.00, 1.00, 1.00
56.00, 80.00, 71.00, 1.00, 0.00
57.00, 49.00, 53.00, 1.00, 1.00
57.00, 76.00, 69.00, 0.33, 0.00
57.33, 78.00, 70.00, 0.33, 0.00
57.67, 80.00, 71.00, 0.33, 0.00
58.00, 56.00, 57.00, 1.00, 1.00
58.00, 61.00, 60.00, 1.00, 1.00
58.00, 64.00, 62.00, 1.00, 1.00
58.00, 73.00, 67.00, 1.50, 0.00
59.50, 74.00, 67.00, 0.50, 0.00
60.00, 43.00, 49.00, 1.00, 1.00
60.00, 75.00, 68.00, 0.50, 0.00
60.75, 76.00, 69.00, 0.25, 0.00
61.00, 51.00, 54.00, 1.00, 1.00
61.00, 58.00, 58.00, 1.00, 1.00
61.00, 61.00, 60.00, 1.00, 1.00
61.00, 73.00, 67.00, 1.50, 0.00
62.00, 51.00, 54.00, 1.00, 1.00
62.00, 58.00, 58.00, 1.00, 1.00
62.00, 61.00, 60.00, 1.00, 1.00
62.50, 75.00, 68.00, 0.50, 0.00
63.00, 44.00, 50.00, 1.00, 1.00
63.00, 72.00, 66.00, 0.75, 0.00
63.75, 75.00, 68.00, 0.25, 0.00
64.00, 51.00, 54.00, 1.00, 1.00
64.00, 54.00, 56.00, 1.00, 1.00
64.00, 60.00, 59.00, 1.00, 1.00
64.00, 68.00, 64.00, 1.00, 0.00
65.00, 51.00, 54.00, 1.00, 1.00
65.00, 54.00, 56.00, 1.00, 1.00
65.00, 60.00, 59.00, 1.00, 1.00
65.00, 69.00, 65.00, 1.00, 0.00
66.00, 44.00, 50.00, 1.00, 1.00
66.00, 68.00, 64.00, 0.50, 0.00
66.75, 66.00, 63.00, 0.25, 0.00
67.00, 51.00, 54.00, 1.00, 1.00
67.00, 54.00, 56.00, 1.00, 1.00
67.00, 60.00, 59.00, 1.00, 1.00
67.00, 63.00, 61.00, 1.00, 0.00
68.00, 51.00, 54.00, 1.00, 1.00
68.00, 54.00, 56.00, 1.00, 1.00
68.00, 60.00, 59.00, 1.00, 1.00
68.00, 68.00, 64.00, 1.00, 0.00
69.00, 37.00, 46.00, 1.00, 1.00
69.00, 61.00, 60.00, 2.00, 0.00
70.00, 49.00, 53.00, 1.00, 1.00
70.00, 56.00, 57.00, 1.00, 1.00
70.00, 64.00, 62.00, 1.00, 1.00
71.00, 62.00, 60.00, 1.00, 0.00
72.00, 44.00, 50.00, 1.00, 1.00
72.00, 63.00, 61.00, 0.50, 0.00
72.75, 67.00, 63.00, 0.25, 0.00
73.00, 51.00, 54.00, 1.00, 1.00
73.00, 56.00, 57.00, 1.00, 1.00
73.00, 60.00, 59.00, 1.00, 1.00
73.00, 68.00, 64.00, 1.00, 0.00
74.00, 51.00, 54.00, 1.00, 1.00
74.00, 56.00, 57.00, 1.00, 1.00
74.00, 60.00, 59.00, 1.00, 1.00
74.00, 72.00, 66.00, 0.50, 0.00
74.50, 75.00, 68.00, 0.50, 0.00
75.00, 44.00, 50.00, 1.00, 1.00
75.00, 63.00, 61.00, 0.50, 0.00
75.75, 67.00, 63.00, 0.25, 0.00
76.00, 51.00, 54.00, 1.00, 1.00
76.00, 56.00, 57.00, 1.00, 1.00
76.00, 60.00, 59.00, 1.00, 1.00
76.00, 68.00, 64.00, 0.50, 0.00
76.50, 72.00, 66.00, 0.50, 0.00
77.00, 51.00, 54.00, 1.00, 1.00
77.00, 56.00, 57.00, 1.00, 1.00
77.00, 60.00, 59.00, 1.00, 1.00
77.00, 75.00, 68.00, 1.00, 0.00
78.00, 52.00, 55.00, 1.00, 1.00
78.00, 56.00, 57.00, 1.00, 1.00
78.00, 58.00, 58.00, 2.00, 1.00
78.00, 74.00, 67.00, 0.75, 0.00
78.75, 70.00, 65.00, 0.25, 0.00
79.00, 51.00, 54.00, 1.00, 1.00
79.00, 55.00, 56.00, 1.00, 1.00
79.00, 73.00, 67.00, 1.00, 0.00
80.00, 44.00, 50.00, 1.00, 1.00
80.00, 56.00, 57.00, 1.00, 1.00
80.00, 72.00, 66.00, 0.50, 0.00
80.50, 68.00, 64.00, 0.50, 0.00
81.00, 52.00, 55.00, 1.00, 1.00
81.00, 56.00, 57.00, 1.00, 1.00
81.00, 58.00, 58.00, 2.00, 1.00
81.00, 74.00, 67.00, 0.33, 0.00
81.33, 70.00, 65.00, 0.33, 0.00
81.67, 72.00, 66.00, 0.33, 0.00
82.00, 51.00, 54.00, 1.00, 1.00
82.00, 55.00, 56.00, 1.00, 1.00
82.00, 73.00, 67.00, 1.00, 0.00
83.00, 44.00, 50.00, 1.00, 1.00
83.00, 56.00, 57.00, 1.00, 1.00
83.00, 72.00, 66.00, 0.50, 0.00
83.50, 68.00, 64.00, 0.50, 0.00
84.00, 32.00, 43.00, 1.00, 1.00
84.00, 44.00, 50.00, 1.00, 1.00
84.00, 63.00, 61.00, 0.50, 0.00
84.75, 67.00, 63.00, 0.25, 0.00
85.00, 51.00, 54.00, 1.00, 1.00
85.00, 56.00, 57.00, 1.00, 1.00
85.00, 60.00, 59.00, 1.00, 1.00
85.00, 68.00, 64.00, 1.00, 0.00
86.00, 51.00, 54.00, 1.00, 1.00
86.00, 56.00, 57.00, 1.00, 1.00
86.00, 60.00, 59.00, 1.00, 1.00
86.00, 72.00, 66.00, 0.50, 0.00
86.50, 75.00, 68.00, 0.50, 0.00
87.00, 44.00, 50.00, 1.00, 1.00
87.00, 63.00, 61.00, 0.50, 0.00
87.75, 67.00, 63.00, 0.25, 0.00
88.00, 51.00, 54.00, 1.00, 1.00
88.00, 56.00, 57.00, 1.00, 1.00
88.00, 60.00, 59.00, 1.00, 1.00
88.00, 68.00, 64.00, 0.50, 0.00
88.50, 72.00, 66.00, 0.50, 0.00
89.00, 51.00, 54.00, 1.00, 1.00
89.00, 56.00, 57.00, 1.00, 1.00
89.00, 60.00, 59.00, 1.00, 1.00
89.00, 75.00, 68.00, 1.00, 0.00
90.00, 52.00, 55.00, 1.00, 1.00
90.00, 56.00, 57.00, 1.00, 1.00
90.00, 58.00, 58.00, 2.00, 1.00
90.00, 74.00, 67.00, 0.50, 0.00
90.50, 70.00, 65.00, 0.50, 0.00
91.00, 51.00, 54.00, 1.00, 1.00
91.00, 55.00, 56.00, 1.00, 1.00
91.00, 73.00, 67.00, 1.00, 0.00
92.00, 44.00, 50.00, 1.00, 1.00
92.00, 56.00, 57.00, 1.00, 1.00
92.00, 72.00, 66.00, 0.50, 0.00
92.50, 68.00, 64.00, 0.50, 0.00
93.00, 80.00, 71.00, 0.75, 0.00
93.75, 68.00, 64.00, 0.25, 0.00
94.00, 80.00, 71.00, 0.75, 0.00
94.75, 68.00, 64.00, 0.25, 0.00
95.00, 80.00, 71.00, 0.75, 0.00
95.75, 68.00, 64.00, 0.25, 0.00
96.00, 48.00, 52.00, 1.00, 1.00
96.00, 80.00, 71.00, 0.75, 0.00
96.75, 81.00, 72.00, 0.25, 0.00
97.00, 56.00, 57.00, 1.00, 1.00
97.00, 63.00, 61.00, 1.00, 1.00
97.00, 66.00, 63.00, 1.00, 1.00
97.00, 78.00, 70.00, 1.50, 0.00
98.00, 56.00, 57.00, 1.00, 1.00
98.00, 63.00, 61.00, 1.00, 1.00
98.00, 66.00, 63.00, 1.00, 1.00
98.50, 80.00, 71.00, 0.50, 0.00
99.00, 49.00, 53.00, 1.00, 1.00
99.00, 76.00, 69.00, 0.75, 0.00
99.75, 80.00, 71.00, 0.25, 0.00
100.00, 56.00, 57.00, 1.00, 1.00
100.00, 61.00, 60.00, 1.00, 1.00
100.00, 64.00, 62.00, 1.00, 1.00
100.00, 73.00, 67.00, 1.00, 0.00
101.00, 56.00, 57.00, 1.00, 1.00
101.00, 61.00, 60.00, 1.00, 1.00
101.00, 64.00, 62.00, 1.00, 1.00
101.00, 76.00, 69.00, 1.00, 0.00
102.00, 48.00, 52.00, 1.00, 1.00
102.00, 80.00, 71.00, 0.50, 0.00
102.75, 81.00, 72.00, 0.25, 0.00
103.00, 56.00, 57.00, 1.00, 1.00
103.00, 63.00, 61.00, 1.00, 1.00
103.00, 66.00, 63.00, 1.00, 1.00
103.00, 78.00, 70.00, 1.00, 0.00
104.00, 56.00, 57.00, 1.00, 1.00
104.00, 63.00, 61.00, 1.00, 1.00
104.00, 66.00, 63.00, 1.00, 1.00
104.00, 80.00, 71.00, 1.00, 0.00
105.00, 49.00, 53.00, 1.00, 1.00
105.00, 76.00, 69.00, 0.33, 0.00
105.33, 78.00, 70.00, 0.33, 0.00
105.67, 80.00, 71.00, 0.33, 0.00
106.00, 56.00, 57.00, 1.00, 1.00
106.00, 61.00, 60.00, 1.00, 1.00
106.00, 64.00, 62.00, 1.00, 1.00
106.00, 73.00, 67.00, 1.50, 0.00
107.50, 74.00, 67.00, 0.50, 0.00
108.00, 43.00, 49.00, 3.00, 1.00
108.00, 75.00, 68.00, 0.50, 0.00
108.50, 76.00, 69.00, 0.50, 0.00
109.00, 51.00, 54.00, 1.00, 1.00
109.00, 58.00, 58.00, 1.00, 1.00
109.00, 73.00, 67.00, 1.00, 0.00
110.00, 51.00, 54.00, 1.00, 1.00
110.00, 58.00, 58.00, 1.00, 1.00
110.00, 75.00, 68.00, 1.00, 0.00
111.00, 44.00, 50.00, 1.00, 1.00
111.00, 72.00, 66.00, 0.50, 0.00
111.50, 75.00, 68.00, 0.50, 0.00
112.00, 51.00, 54.00, 1.00, 1.00
112.00, 54.00, 56.00, 1.00, 1.00
112.00, 60.00, 59.00, 1.00, 1.00
112.00, 68.00, 64.00, 0.50, 0.00
113.00, 69.00, 65.00, 1.00, 0.00
114.00, 44.00, 50.00, 1.00, 1.00
114.00, 68.00, 64.00, 0.50, 0.00
114.75, 66.00, 63.00, 0.25, 0.00
115.00, 51.00, 54.00, 1.00, 1.00
115.00, 54.00, 56.00, 1.00, 1.00
115.00, 60.00, 59.00, 1.00, 1.00
115.00, 63.00, 61.00, 1.00, 0.00
116.00, 51.00, 54.00, 1.00, 1.00
116.00, 54.00, 56.00, 1.00, 1.00
116.00, 60.00, 59.00, 1.00, 1.00
116.00, 68.00, 64.00, 1.00, 0.00
117.00, 37.00, 46.00, 1.00, 1.00
117.00, 61.00, 60.00, 2.00, 0.00
118.00, 49.00, 53.00, 1.00, 1.00
118.00, 56.00, 57.00, 1.00, 1.00
118.00, 64.00, 62.00, 1.00, 1.00
119.00, 62.00, 60.00, 1.00, 0.00
120.00, 44.00, 50.00, 1.00, 1.00
120.00, 63.00, 61.00, 0.50, 0.00
120.75, 67.00, 63.00, 0.25, 0.00
121.00, 51.00, 54.00, 1.00, 1.00
121.00, 56.00, 57.00, 1.00, 1.00
121.00, 60.00, 59.00, 1.00, 1.00
121.00, 68.00, 64.00, 1.00, 0.00
122.00, 51.00, 54.00, 1.00, 1.00
122.00, 56.00, 57.00, 1.00, 1.00
122.00, 60.00, 59.00, 1.00, 1.00
122.00, 72.00, 66.00, 0.50, 0.00
122.50, 75.00, 68.00, 0.50, 0.00
123.00, 44.00, 50.00, 1.00, 1.00
123.00, 63.00, 61.00, 0.50, 0.00
123.75, 67.00, 63.00, 0.25, 0.00
124.00, 51.00, 54.00, 1.00, 1.00
124.00, 56.00, 57.00, 1.00, 1.00
124.00, 60.00, 59.00, 1.00, 1.00
124.00, 68.00, 64.00, 0.50, 0.00
124.50, 72.00, 66.00, 0.50, 0.00
125.00, 51.00, 54.00, 1.00, 1.00
125.00, 56.00, 57.00, 1.00, 1.00
125.00, 60.00, 59.00, 1.00, 1.00
125.00, 75.00, 68.00, 1.00, 0.00
126.00, 52.00, 55.00, 1.00, 1.00
126.00, 56.00, 57.00, 1.00, 1.00
126.00, 58.00, 58.00, 2.00, 1.00
126.00, 74.00, 67.00, 0.75, 0.00
126.75, 70.00, 65.00, 0.25, 0.00
127.00, 51.00, 54.00, 1.00, 1.00
127.00, 55.00, 56.00, 1.00, 1.00
127.00, 73.00, 67.00, 1.00, 0.00
128.00, 44.00, 50.00, 1.00, 1.00
128.00, 56.00, 57.00, 1.00, 1.00
128.00, 72.00, 66.00, 0.50, 0.00
128.50, 68.00, 64.00, 0.50, 0.00
129.00, 52.00, 55.00, 1.00, 1.00
129.00, 56.00, 57.00, 1.00, 1.00
129.00, 58.00, 58.00, 2.00, 1.00
129.00, 74.00, 67.00, 0.33, 0.00
129.33, 70.00, 65.00, 0.33, 0.00
129.67, 72.00, 66.00, 0.33, 0.00
130.00, 51.00, 54.00, 1.00, 1.00
130.00, 55.00, 56.00, 1.00, 1.00
130.00, 73.00, 67.00, 1.00, 0.00
131.00, 44.00, 50.00, 1.00, 1.00
131.00, 56.00, 57.00, 1.00, 1.00
131.00, 72.00, 66.00, 0.50, 0.00
131.50, 68.00, 64.00, 0.50, 0.00
132.00, 32.00, 43.00, 1.00, 1.00
132.00, 44.00, 50.00, 1.00, 1.00
132.00, 63.00, 61.00, 0.50, 0.00
132.75, 67.00, 63.00, 0.25, 0.00
133.00, 51.00, 54.00, 1.00, 1.00
133.00, 56.00, 57.00, 1.00, 1.00
133.00, 60.00, 59.00, 1.00, 1.00
133.00, 68.00, 64.00, 1.00, 0.00
134.00, 51.00, 54.00, 1.00, 1.00
134.00, 56.00, 57.00, 1.00, 1.00
134.00, 60.00, 59.00, 1.00, 1.00
134.00, 72.00, 66.00, 0.50, 0.00
134.50, 75.00, 68.00, 0.50, 0.00
135.00, 44.00, 50.00, 1.00, 1.00
135.00, 63.00, 61.00, 0.50, 0.00
135.75, 67.00, 63.00, 0.25, 0.00
136.00, 51.00, 54.00, 1.00, 1.00
136.00, 56.00, 57.00, 1.00, 1.00
136.00, 60.00, 59.00, 1.00, 1.00
136.00, 68.00, 64.00, 0.50, 0.00
136.50, 72.00, 66.00, 0.50, 0.00
137.00, 51.00, 54.00, 1.00, 1.00
137.00, 56.00, 57.00, 1.00, 1.00
137.00, 60.00, 59.00, 1.00, 1.00
137.00, 75.00, 68.00, 1.00, 0.00
138.00, 52.00, 55.00, 1.00, 1.00
138.00, 56.00, 57.00, 1.00, 1.00
138.00, 58.00, 58.00, 2.00, 1.00
138.00, 74.00, 67.00, 0.50, 0.00
138.50, 70.00, 65.00, 0.50, 0.00
139.00, 51.00, 54.00, 1.00, 1.00
139.00, 55.00, 56.00, 1.00, 1.00
139.00, 73.00, 67.00, 1.00, 0.00
140.00, 44.00, 50.00, 1.00, 1.00
140.00, 56.00, 57.00, 1.00, 1.00
140.00, 72.00, 66.00, 0.50, 0.00
140.50, 68.00, 64.00, 0.50, 0.00
141.00, 80.00, 71.00, 0.75, 0.00
141.75, 68.00, 64.00, 0.25, 0.00
142.00, 80.00, 71.00, 0.75, 0.00
142.75, 68.00, 64.00, 0.25, 0.00
143.00, 80.00, 71.00, 0.75, 0.00
143.75, 68.00, 64.00, 0.25, 0.00
144.00, 48.00, 52.00, 1.00, 1.00
144.00, 80.00, 71.00, 0.75, 0.00
144.75, 81.00, 72.00, 0.25, 0.00
145.00, 56.00, 57.00, 1.00, 1.00
145.00, 63.00, 61.00, 1.00, 1.00
145.00, 66.00, 63.00, 1.00, 1.00
145.00, 78.00, 70.00, 1.50, 0.00
146.00, 56.00, 57.00, 1.00, 1.00
146.00, 63.00, 61.00, 1.00, 1.00
146.00, 66.00, 63.00, 1.00, 1.00
146.50, 80.00, 71.00, 0.50, 0.00
147.00, 49.00, 53.00, 1.00, 1.00
147.00, 76.00, 69.00, 0.75, 0.00
147.75, 80.00, 71.00, 0.25, 0.00
148.00, 56.00, 57.00, 1.00, 1.00
148.00, 61.00, 60.00, 1.00, 1.00
148.00, 64.00, 62.00, 1.00, 1.00
148.00, 73.00, 67.00, 1.00, 0.00
149.00, 56.00, 57.00, 1.00, 1.00
149.00, 61.00, 60.00, 1.00, 1.00
149.00, 64.00, 62.00, 1.00, 1.00
149.00, 76.00, 69.00, 1.00, 0.00
150.00, 48.00, 52.00, 1.00, 1.00
150.00, 80.00, 71.00, 0.50, 0.00
150.75, 81.00, 72.00, 0.25, 0.00
151.00, 56.00, 57.00, 1.00, 1.00
151.00, 63.00, 61.00, 1.00, 1.00
151.00, 66.00, 63.00, 1.00, 1.00
151.00, 78.00, 70.00, 1.00, 0.00
152.00, 56.00, 57.00, 1.00, 1.00
152.00, 63.00, 61.00, 1.00, 1.00
152.00, 66.00, 63.00, 1.00, 1.00
152.00, 80.00, 71.00, 1.00, 0.00
153.00, 49.00, 53.00, 1.00, 1.00
153.00, 76.00, 69.00, 0.33, 0.00
153.33, 78.00, 70.00, 0.33, 0.00
153.67, 80.00, 71.00, 0.33, 0.00
154.00, 56.00, 57.00, 1.00, 1.00
154.00, 61.00, 60.00, 1.00, 1.00
154.00, 64.00, 62.00, 1.00, 1.00
154.00, 73.00, 67.00, 1.50, 0.00
155.50, 74.00, 67.00, 0.50, 0.00
156.00, 43.00, 49.00, 3.00, 1.00
156.00, 75.00, 68.00, 0.50, 0.00
156.50, 76.00, 69.00, 0.50, 0.00
157.00, 51.00, 54.00, 1.00, 1.00
157.00, 58.00, 58.00, 1.00, 1.00
157.00, 73.00, 67.00, 1.00, 0.00
158.00, 51.00, 54.00, 1.00, 1.00
158.00, 58.00, 58.00, 1.00, 1.00
158.00, 75.00, 68.00, 1.00, 0.00
159.00, 44.00, 50.00, 1.00, 1.00
159.00, 72.00, 66.00, 0.50, 0.00
159.50, 75.00, 68.00, 0.50, 0.00
160.00, 51.00, 54.00, 1.00, 1.00
160.00, 54.00, 56.00, 1.00, 1.00
160.00, 60.00, 59.00, 1.00, 1.00
160.00, 68.00, 64.00, 0.50, 0.00
