ontime, MNN, MPN, duration, channel
25.00, 57.00, 58.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.00, 64.00, 62.00, 1.00, 1.00
25.50, 81.00, 72.00, 0.50, 0.00
26.00, 52.00, 55.00, 1.00, 1.00
26.00, 57.00, 58.00, 1.00, 1.00
26.00, 60.00, 60.00, 1.00, 1.00
26.00, 64.00, 62.00, 1.00, 1.00
26.00, 79.00, 71.00, 0.50, 0.00
26.50, 77.00, 70.00, 0.50, 0.00
27.00, 76.00, 69.00, 0.50, 0.00
27.50, 71.00, 66.00, 0.50, 0.00
28.00, 52.00, 55.00, 1.00, 1.00
28.00, 56.00, 57.00, 1.00, 1.00
28.00, 62.00, 61.00, 1.00, 1.00
28.00, 64.00, 62.00, 1.00, 1.00
28.00, 72.00, 67.00, 1.00, 0.00
29.00, 52.00, 55.00, 1.00, 1.00
29.00, 56.00, 57.00, 1.00, 1.00
29.00, 62.00, 61.00, 1.00, 1.00
29.00, 64.00, 62.00, 1.00, 1.00
29.00, 74.00, 68.00, 1.00, 0.00
30.00, 45.00, 51.00, 1.00, 1.00
30.00, 72.00, 67.00, 1.50, 0.00
31.00, 52.00, 55.00, 1.00, 1.00
31.00, 57.00, 58.00, 1.00, 1.00
31.00, 60.00, 60.00, 1.00, 1.00
31.50, 77.00, 70.00, 0.50, 0.00
32.00, 52.00, 55.00, 1.00, 1.00
32.00, 57.00, 58.00, 1.00, 1.00
32.00, 60.00, 60.00, 1.00, 1.00
32.00, 76.00, 69.00, 0.50, 0.00
32.50, 74.00, 68.00, 0.50, 0.00
33.00, 72.00, 67.00, 0.50, 0.00
33.50, 68.00, 64.00, 0.50, 0.00
34.00, 51.00, 55.00, 1.00, 1.00
34.00, 53.00, 56.00, 1.00, 1.00
34.00, 60.00, 60.00, 1.00, 1.00
34.00, 69.00, 65.00, 1.00, 0.00
35.00, 51.00, 55.00, 1.00, 1.00
35.00, 53.00, 56.00, 1.00, 1.00
35.00, 60.00, 60.00, 1.00, 1.00
35.00, 71.00, 66.00, 1.00, 0.00
36.00, 45.00, 51.00, 1.00, 1.00
36.00, 69.00, 65.00, 1.50, 0.00
37.00, 52.00, 55.00, 1.00, 1.00
37.00, 60.00, 60.00, 1.00, 1.00
37.50, 71.00, 66.00, 0.50, 0.00
38.00, 72.00, 67.00, 0.50, 0.00
38.50, 68.00, 64.00, 0.50, 0.00
39.00, 71.00, 66.00, 0.50, 0.00
39.50, 69.00, 65.00, 0.50, 0.00
40.00, 63.00, 61.00, 0.50, 0.00
40.50, 64.00, 62.00, 0.50, 0.00
41.00, 67.00, 64.00, 0.50, 0.00
41.50, 66.00, 63.00, 0.50, 0.00
42.00, 40.00, 48.00, 1.00, 1.00
42.00, 65.00, 63.00, 0.50, 0.00
42.50, 64.00, 62.00, 0.50, 0.00
43.00, 50.00, 54.00, 1.00, 1.00
43.00, 52.00, 55.00, 1.00, 1.00
43.00, 56.00, 57.00, 1.00, 1.00
43.00, 63.00, 61.00, 0.50, 0.00
43.50, 62.00, 61.00, 0.50, 0.00
44.00, 50.00, 54.00, 1.00, 1.00
44.00, 52.00, 55.00, 1.00, 1.00
44.00, 56.00, 57.00, 1.00, 1.00
44.00, 59.00, 59.00, 0.50, 0.00
44.50, 60.00, 60.00, 0.50, 0.00
45.00, 45.00, 51.00, 1.00, 1.00
45.00, 57.00, 58.00, 1.00, 0.00
46.00, 52.00, 55.00, 1.00, 1.00
46.00, 60.00, 60.00, 1.00, 1.00
47.00, 64.00, 62.00, 1.00, 0.00
48.00, 45.00, 51.00, 1.00, 1.00
48.00, 66.00, 63.00, 1.50, 0.00
49.00, 54.00, 56.00, 1.00, 1.00
49.00, 59.00, 59.00, 1.00, 1.00
49.00, 63.00, 61.00, 1.00, 1.00
49.50, 68.00, 64.00, 0.50, 0.00
50.00, 54.00, 56.00, 1.00, 1.00
50.00, 59.00, 59.00, 1.00, 1.00
50.00, 63.00, 61.00, 1.00, 1.00
50.00, 69.00, 65.00, 0.50, 0.00
50.50, 71.00, 66.00, 0.50, 0.00
51.00, 72.00, 67.00, 0.33, 0.00
51.33, 74.00, 68.00, 0.33, 0.00
51.67, 72.00, 67.00, 0.33, 0.00
52.00, 53.00, 56.00, 1.00, 1.00
52.00, 57.00, 58.00, 1.00, 1.00
52.00, 62.00, 61.00, 1.00, 1.00
52.00, 71.00, 66.00, 1.00, 0.00
53.00, 52.00, 55.00, 1.00, 1.00
53.00, 56.00, 57.00, 1.00, 1.00
53.00, 62.00, 61.00, 1.00, 1.00
53.00, 76.00, 69.00, 1.00, 0.00
54.00, 45.00, 51.00, 1.00, 1.00
54.00, 71.00, 66.00, 1.50, 0.00
55.00, 52.00, 55.00, 1.00, 1.00
55.00, 56.00, 57.00, 1.00, 1.00
55.00, 62.00, 61.00, 1.00, 1.00
55.50, 72.00, 67.00, 0.50, 0.00
56.00, 52.00, 55.00, 1.00, 1.00
56.00, 56.00, 57.00, 1.00, 1.00
56.00, 62.00, 61.00, 1.00, 1.00
56.00, 74.00, 68.00, 0.50, 0.00
56.50, 76.00, 69.00, 0.50, 0.00
57.00, 45.00, 51.00, 1.00, 1.00
57.00, 77.00, 70.00, 0.33, 0.00
57.33, 79.00, 71.00, 0.33, 0.00
57.67, 77.00, 70.00, 0.33, 0.00
58.00, 52.00, 55.00, 1.00, 1.00
58.00, 60.00, 60.00, 1.00, 1.00
58.00, 76.00, 69.00, 1.00, 0.00
59.00, 52.00, 55.00, 1.00, 1.00
59.00, 60.00, 60.00, 1.00, 1.00
59.00, 81.00, 72.00, 1.00, 0.00
60.00, 47.00, 52.00, 1.00, 1.00
60.00, 81.00, 72.00, 1.50, 0.00
61.00, 55.00, 57.00, 1.00, 1.00
61.00, 62.00, 61.00, 1.00, 1.00
61.00, 65.00, 63.00, 1.00, 1.00
61.50, 79.00, 71.00, 0.50, 0.00
62.00, 79.00, 71.00, 0.50, 0.00
62.50, 77.00, 70.00, 0.50, 0.00
63.00, 48.00, 53.00, 1.00, 1.00
63.00, 77.00, 70.00, 0.50, 0.00
63.50, 76.00, 69.00, 0.50, 0.00
64.00, 55.00, 57.00, 1.00, 1.00
64.00, 64.00, 62.00, 1.00, 1.00
64.00, 76.00, 69.00, 0.50, 0.00
64.50, 71.00, 66.00, 0.50, 0.00
65.00, 55.00, 57.00, 1.00, 1.00
65.00, 64.00, 62.00, 1.00, 1.00
65.00, 71.00, 66.00, 0.50, 0.00
65.50, 72.00, 67.00, 0.50, 0.00
66.00, 41.00, 49.00, 1.00, 1.00
66.00, 79.00, 71.00, 1.50, 0.00
67.00, 53.00, 56.00, 1.00, 1.00
67.00, 57.00, 58.00, 1.00, 1.00
67.00, 64.00, 62.00, 1.00, 1.00
67.50, 77.00, 70.00, 0.50, 0.00
68.00, 53.00, 56.00, 1.00, 1.00
68.00, 57.00, 58.00, 1.00, 1.00
68.00, 64.00, 62.00, 1.00, 1.00
68.00, 77.00, 70.00, 0.50, 0.00
68.50, 76.00, 69.00, 0.50, 0.00
69.00, 47.00, 52.00, 1.00, 1.00
69.00, 76.00, 69.00, 0.50, 0.00
69.50, 74.00, 68.00, 0.50, 0.00
70.00, 53.00, 56.00, 1.00, 1.00
70.00, 57.00, 58.00, 1.00, 1.00
70.00, 62.00, 61.00, 1.00, 1.00
70.00, 74.00, 68.00, 0.50, 0.00
70.50, 69.00, 65.00, 0.50, 0.00
71.00, 72.00, 67.00, 0.50, 0.00
71.50, 71.00, 66.00, 0.50, 0.00
72.00, 52.00, 55.00, 1.00, 1.00
72.00, 66.00, 63.00, 1.50, 0.00
73.00, 57.00, 58.00, 1.00, 1.00
73.00, 59.00, 59.00, 1.00, 1.00
73.00, 63.00, 61.00, 1.00, 1.00
73.50, 68.00, 64.00, 0.50, 0.00
74.00, 57.00, 58.00, 1.00, 1.00
74.00, 59.00, 59.00, 1.00, 1.00
74.00, 63.00, 61.00, 1.00, 1.00
74.00, 69.00, 65.00, 0.50, 0.00
74.50, 71.00, 66.00, 0.50, 0.00
75.00, 52.00, 55.00, 1.00, 1.00
75.00, 72.00, 67.00, 0.33, 0.00
75.33, 74.00, 68.00, 0.33, 0.00
75.67, 72.00, 67.00, 0.33, 0.00
76.00, 57.00, 58.00, 1.00, 1.00
76.00, 62.00, 61.00, 1.00, 1.00
76.00, 71.00, 66.00, 1.00, 0.00
77.00, 52.00, 55.00, 1.00, 1.00
77.00, 56.00, 57.00, 1.00, 1.00
77.00, 62.00, 61.00, 1.00, 1.00
77.00, 76.00, 69.00, 1.00, 0.00
78.00, 71.00, 66.00, 1.50, 0.00
79.00, 52.00, 55.00, 1.00, 1.00
79.00, 56.00, 57.00, 1.00, 1.00
79.00, 62.00, 61.00, 1.00, 1.00
79.50, 72.00, 67.00, 0.50, 0.00
80.00, 52.00, 55.00, 1.00, 1.00
80.00, 56.00, 57.00, 1.00, 1.00
80.00, 62.00, 61.00, 1.00, 1.00
80.00, 74.00, 68.00, 0.50, 0.00
80.50, 76.00, 69.00, 0.50, 0.00
81.00, 45.00, 51.00, 1.00, 1.00
81.00, 77.00, 70.00, 0.33, 0.00
81.33, 79.00, 71.00, 0.33, 0.00
81.67, 77.00, 70.00, 0.33, 0.00
82.00, 52.00, 55.00, 1.00, 1.00
82.00, 57.00, 58.00, 1.00, 1.00
82.00, 60.00, 60.00, 1.00, 1.00
82.00, 64.00, 62.00, 1.00, 1.00
82.00, 76.00, 69.00, 1.00, 0.00
83.00, 84.00, 74.00, 1.50, 0.00
84.00, 40.00, 48.00, 1.00, 1.00
84.50, 83.00, 73.00, 0.50, 0.00
85.00, 60.00, 60.00, 1.00, 1.00
85.00, 64.00, 62.00, 1.00, 1.00
85.00, 69.00, 65.00, 1.00, 1.00
85.00, 82.00, 73.00, 0.50, 0.00
85.50, 72.00, 67.00, 0.50, 0.00
86.00, 81.00, 72.00, 0.50, 0.00
86.50, 80.00, 71.00, 0.50, 0.00
87.00, 80.00, 71.00, 0.50, 0.00
87.50, 79.00, 71.00, 0.50, 0.00
88.00, 78.00, 70.00, 0.50, 0.00
88.50, 69.00, 65.00, 0.50, 0.00
89.00, 77.00, 70.00, 0.50, 0.00
89.50, 76.00, 69.00, 0.50, 0.00
90.00, 40.00, 48.00, 1.00, 1.00
90.00, 76.00, 69.00, 0.50, 0.00
90.50, 75.00, 68.00, 0.50, 0.00
91.00, 52.00, 55.00, 1.00, 1.00
91.00, 56.00, 57.00, 1.00, 1.00
91.00, 62.00, 61.00, 1.00, 1.00
91.00, 74.00, 68.00, 0.50, 0.00
91.50, 64.00, 62.00, 0.50, 0.00
92.00, 52.00, 55.00, 1.00, 1.00
92.00, 56.00, 57.00, 1.00, 1.00
92.00, 62.00, 61.00, 1.00, 1.00
92.00, 72.00, 67.00, 0.50, 0.00
92.50, 71.00, 66.00, 0.50, 0.00
93.00, 45.00, 51.00, 1.00, 1.00
93.00, 71.00, 66.00, 0.50, 0.00
93.50, 72.00, 67.00, 0.50, 0.00
94.00, 52.00, 55.00, 1.00, 1.00
94.00, 60.00, 60.00, 1.00, 1.00
94.00, 69.00, 65.00, 2.00, 0.00
95.00, 52.00, 55.00, 1.00, 1.00
95.00, 60.00, 60.00, 1.00, 1.00
96.00, 45.00, 51.00, 1.00, 1.00
96.00, 66.00, 63.00, 1.50, 0.00
97.00, 54.00, 56.00, 1.00, 1.00
97.00, 59.00, 59.00, 1.00, 1.00
97.00, 63.00, 61.00, 1.00, 1.00
97.50, 68.00, 64.00, 0.50, 0.00
98.00, 54.00, 56.00, 1.00, 1.00
98.00, 59.00, 59.00, 1.00, 1.00
98.00, 63.00, 61.00, 1.00, 1.00
98.00, 69.00, 65.00, 0.50, 0.00
98.50, 71.00, 66.00, 0.50, 0.00
99.00, 72.00, 67.00, 0.33, 0.00
99.33, 74.00, 68.00, 0.33, 0.00
99.67, 72.00, 67.00, 0.33, 0.00
100.00, 53.00, 56.00, 1.00, 1.00
100.00, 57.00, 58.00, 1.00, 1.00
100.00, 62.00, 61.00, 1.00, 1.00
100.00, 71.00, 66.00, 1.00, 0.00
101.00, 52.00, 55.00, 1.00, 1.00
101.00, 56.00, 57.00, 1.00, 1.00
101.00, 62.00, 61.00, 1.00, 1.00
101.00, 76.00, 69.00, 1.00, 0.00
102.00, 45.00, 51.00, 1.00, 1.00
102.00, 71.00, 66.00, 1.00, 0.00
103.00, 52.00, 55.00, 1.00, 1.00
103.00, 56.00, 57.00, 1.00, 1.00
103.00, 62.00, 61.00, 1.00, 1.00
103.50, 72.00, 67.00, 0.50, 0.00
104.00, 52.00, 55.00, 1.00, 1.00
104.00, 56.00, 57.00, 1.00, 1.00
104.00, 62.00, 61.00, 1.00, 1.00
104.00, 74.00, 68.00, 0.50, 0.00
104.50, 76.00, 69.00, 0.50, 0.00
105.00, 45.00, 51.00, 1.00, 1.00
105.00, 77.00, 70.00, 0.33, 0.00
105.33, 79.00, 71.00, 0.33, 0.00
105.67, 77.00, 70.00, 0.33, 0.00
106.00, 52.00, 55.00, 1.00, 1.00
106.00, 60.00, 60.00, 1.00, 1.00
106.00, 76.00, 69.00, 1.00, 0.00
107.00, 52.00, 55.00, 1.00, 1.00
107.00, 60.00, 60.00, 1.00, 1.00
107.00, 81.00, 72.00, 1.00, 0.00
108.00, 47.00, 52.00, 1.00, 1.00
108.00, 81.00, 72.00, 1.50, 0.00
109.00, 55.00, 57.00, 1.00, 1.00
109.00, 62.00, 61.00, 1.00, 1.00
109.00, 65.00, 63.00, 1.00, 1.00
109.50, 79.00, 71.00, 0.50, 0.00
110.00, 79.00, 71.00, 0.50, 0.00
110.50, 77.00, 70.00, 0.50, 0.00
111.00, 48.00, 53.00, 1.00, 1.00
111.00, 77.00, 70.00, 0.50, 0.00
111.50, 76.00, 69.00, 0.50, 0.00
112.00, 55.00, 57.00, 1.00, 1.00
112.00, 64.00, 62.00, 1.00, 1.00
112.00, 76.00, 69.00, 0.50, 0.00
112.50, 71.00, 66.00, 0.50, 0.00
113.00, 55.00, 57.00, 1.00, 1.00
113.00, 64.00, 62.00, 1.00, 1.00
113.00, 71.00, 66.00, 0.50, 0.00
113.50, 72.00, 67.00, 0.50, 0.00
114.00, 41.00, 49.00, 1.00, 1.00
114.00, 79.00, 71.00, 1.50, 0.00
115.00, 53.00, 56.00, 1.00, 1.00
115.00, 57.00, 58.00, 1.00, 1.00
115.00, 64.00, 62.00, 1.00, 1.00
115.50, 77.00, 70.00, 0.50, 0.00
116.00, 53.00, 56.00, 1.00, 1.00
116.00, 57.00, 58.00, 1.00, 1.00
116.00, 64.00, 62.00, 1.00, 1.00
116.00, 77.00, 70.00, 0.50, 0.00
116.50, 76.00, 69.00, 0.50, 0.00
117.00, 47.00, 52.00, 1.00, 1.00
117.00, 76.00, 69.00, 0.50, 0.00
117.50, 74.00, 68.00, 0.50, 0.00
118.00, 53.00, 56.00, 1.00, 1.00
118.00, 57.00, 58.00, 1.00, 1.00
118.00, 62.00, 61.00, 1.00, 1.00
118.00, 74.00, 68.00, 0.50, 0.00
118.50, 69.00, 65.00, 0.50, 0.00
119.00, 72.00, 67.00, 0.50, 0.00
119.50, 71.00, 66.00, 0.50, 0.00
120.00, 52.00, 55.00, 1.00, 1.00
120.00, 66.00, 63.00, 1.50, 0.00
121.00, 57.00, 58.00, 1.00, 1.00
121.00, 59.00, 59.00, 1.00, 1.00
121.00, 63.00, 61.00, 1.00, 1.00
121.50, 68.00, 64.00, 0.50, 0.00
122.00, 57.00, 58.00, 1.00, 1.00
122.00, 59.00, 59.00, 1.00, 1.00
122.00, 63.00, 61.00, 1.00, 1.00
122.00, 69.00, 65.00, 0.50, 0.00
122.50, 71.00, 66.00, 0.50, 0.00
123.00, 52.00, 55.00, 1.00, 1.00
123.00, 72.00, 67.00, 0.33, 0.00
123.33, 74.00, 68.00, 0.33, 0.00
123.67, 72.00, 67.00, 0.33, 0.00
124.00, 57.00, 58.00, 1.00, 1.00
124.00, 62.00, 61.00, 1.00, 1.00
124.00, 71.00, 66.00, 1.00, 0.00
125.00, 52.00, 55.00, 1.00, 1.00
125.00, 56.00, 57.00, 1.00, 1.00
125.00, 62.00, 61.00, 1.00, 1.00
125.00, 76.00, 69.00, 1.00, 0.00
126.00, 71.00, 66.00, 1.50, 0.00
127.00, 52.00, 55.00, 1.00, 1.00
127.00, 56.00, 57.00, 1.00, 1.00
127.00, 62.00, 61.00, 1.00, 1.00
127.50, 72.00, 67.00, 0.50, 0.00
128.00, 52.00, 55.00, 1.00, 1.00
128.00, 56.00, 57.00, 1.00, 1.00
128.00, 62.00, 61.00, 1.00, 1.00
128.00, 74.00, 68.00, 0.50, 0.00
128.50, 76.00, 69.00, 0.50, 0.00
129.00, 45.00, 51.00, 1.00, 1.00
129.00, 77.00, 70.00, 0.33, 0.00
129.33, 79.00, 71.00, 0.33, 0.00
129.67, 77.00, 70.00, 0.33, 0.00
130.00, 52.00, 55.00, 1.00, 1.00
130.00, 57.00, 58.00, 1.00, 1.00
130.00, 60.00, 60.00, 1.00, 1.00
130.00, 64.00, 62.00, 1.00, 1.00
130.00, 76.00, 69.00, 1.00, 0.00
131.00, 84.00, 74.00, 1.50, 0.00
132.00, 40.00, 48.00, 1.00, 1.00
132.50, 83.00, 73.00, 0.50, 0.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 64.00, 62.00, 1.00, 1.00
133.00, 69.00, 65.00, 1.00, 1.00
133.00, 82.00, 73.00, 0.50, 0.00
133.50, 72.00, 67.00, 0.50, 0.00
134.00, 81.00, 72.00, 0.50, 0.00
134.50, 80.00, 71.00, 0.50, 0.00
135.00, 80.00, 71.00, 0.50, 0.00
135.50, 79.00, 71.00, 0.50, 0.00
136.00, 78.00, 70.00, 0.50, 0.00
136.50, 69.00, 65.00, 0.50, 0.00
137.00, 77.00, 70.00, 0.50, 0.00
137.50, 76.00, 69.00, 0.50, 0.00
138.00, 40.00, 48.00, 1.00, 1.00
138.00, 76.00, 69.00, 0.50, 0.00
138.50, 75.00, 68.00, 0.50, 0.00
139.00, 52.00, 55.00, 1.00, 1.00
139.00, 56.00, 57.00, 1.00, 1.00
139.00, 62.00, 61.00, 1.00, 1.00
139.00, 74.00, 68.00, 0.50, 0.00
139.50, 64.00, 62.00, 0.50, 0.00
140.00, 52.00, 55.00, 1.00, 1.00
140.00, 56.00, 57.00, 1.00, 1.00
140.00, 62.00, 61.00, 1.00, 1.00
140.00, 72.00, 67.00, 0.50, 0.00
140.50, 71.00, 66.00, 0.50, 0.00
141.00, 45.00, 51.00, 1.00, 1.00
141.00, 71.00, 66.00, 0.50, 0.00
141.50, 72.00, 67.00, 0.50, 0.00
142.00, 52.00, 55.00, 1.00, 1.00
142.00, 60.00, 60.00, 1.00, 1.00
142.00, 69.00, 65.00, 1.00, 0.00
143.00, 52.00, 55.00, 1.00, 1.00
143.00, 57.00, 58.00, 1.00, 1.00
143.00, 64.00, 62.00, 1.00, 1.00
144.00, 73.00, 67.00, 2.00, 0.00
145.00, 52.00, 55.00, 1.00, 1.00
145.00, 57.00, 58.00, 1.00, 1.00
145.00, 64.00, 62.00, 1.00, 1.00
146.00, 52.00, 55.00, 1.00, 1.00
146.00, 57.00, 58.00, 1.00, 1.00
146.00, 64.00, 62.00, 1.00, 1.00
146.00, 74.00, 68.00, 1.00, 0.00
147.00, 73.00, 67.00, 0.50, 0.00
147.50, 70.00, 65.00, 0.50, 0.00
148.00, 52.00, 55.00, 1.00, 1.00
148.00, 56.00, 57.00, 1.00, 1.00
148.00, 62.00, 61.00, 1.00, 1.00
148.00, 64.00, 62.00, 1.00, 1.00
148.00, 71.00, 66.00, 0.50, 0.00
148.50, 74.00, 68.00, 0.50, 0.00
149.00, 52.00, 55.00, 1.00, 1.00
149.00, 56.00, 57.00, 1.00, 1.00
149.00, 62.00, 61.00, 1.00, 1.00
149.00, 64.00, 62.00, 1.00, 1.00
149.00, 78.00, 70.00, 0.50, 0.00
149.50, 76.00, 69.00, 0.50, 0.00
150.00, 71.00, 66.00, 2.00, 0.00
151.00, 52.00, 55.00, 1.00, 1.00
151.00, 56.00, 57.00, 1.00, 1.00
151.00, 62.00, 61.00, 1.00, 1.00
151.00, 64.00, 62.00, 1.00, 1.00
152.00, 52.00, 55.00, 1.00, 1.00
152.00, 56.00, 57.00, 1.00, 1.00
152.00, 62.00, 61.00, 1.00, 1.00
152.00, 64.00, 62.00, 1.00, 1.00
152.00, 73.00, 67.00, 1.00, 0.00
153.00, 45.00, 51.00, 1.00, 1.00
153.00, 71.00, 66.00, 0.50, 0.00
153.50, 68.00, 64.00, 0.50, 0.00
154.00, 52.00, 55.00, 1.00, 1.00
154.00, 61.00, 60.00, 1.00, 1.00
154.00, 69.00, 65.00, 0.50, 0.00
154.50, 71.00, 66.00, 0.50, 0.00
155.00, 52.00, 55.00, 1.00, 1.00
155.00, 61.00, 60.00, 1.00, 1.00
155.00, 73.00, 67.00, 0.50, 0.00
155.50, 64.00, 62.00, 0.50, 0.00
156.00, 44.00, 50.00, 1.00, 1.00
156.00, 76.00, 69.00, 2.00, 0.00
157.00, 56.00, 57.00, 1.00, 1.00
157.00, 61.00, 60.00, 1.00, 1.00
157.00, 68.00, 64.00, 1.00, 1.00
158.00, 56.00, 57.00, 1.00, 1.00
158.00, 61.00, 60.00, 1.00, 1.00
158.00, 68.00, 64.00, 1.00, 1.00
158.00, 78.00, 70.00, 1.00, 0.00
159.00, 76.00, 69.00, 0.50, 0.00
159.50, 74.00, 67.00, 0.50, 0.00
160.00, 56.00, 57.00, 1.00, 1.00
160.00, 60.00, 59.00, 1.00, 1.00
160.00, 66.00, 63.00, 1.00, 1.00
160.00, 68.00, 64.00, 1.00, 1.00
160.00, 75.00, 68.00, 0.50, 0.00
160.50, 78.00, 70.00, 0.50, 0.00
161.00, 56.00, 57.00, 1.00, 1.00
161.00, 60.00, 59.00, 1.00, 1.00
161.00, 66.00, 63.00, 1.00, 1.00
161.00, 68.00, 64.00, 1.00, 1.00
161.00, 81.00, 72.00, 0.50, 0.00
161.50, 80.00, 71.00, 0.50, 0.00
162.00, 75.00, 68.00, 2.00, 0.00
163.00, 56.00, 57.00, 1.00, 1.00
163.00, 60.00, 59.00, 1.00, 1.00
163.00, 66.00, 63.00, 1.00, 1.00
163.00, 68.00, 64.00, 1.00, 1.00
164.00, 56.00, 57.00, 1.00, 1.00
164.00, 60.00, 59.00, 1.00, 1.00
164.00, 66.00, 63.00, 1.00, 1.00
164.00, 68.00, 64.00, 1.00, 1.00
164.00, 76.00, 69.00, 1.00, 0.00
165.00, 49.00, 53.00, 1.00, 1.00
165.00, 75.00, 68.00, 0.50, 0.00
165.50, 73.00, 67.00, 0.50, 0.00
166.00, 56.00, 57.00, 1.00, 1.00
166.00, 61.00, 60.00, 1.00, 1.00
166.00, 64.00, 62.00, 1.00, 1.00
166.00, 78.00, 70.00, 0.50, 0.00
166.50, 76.00, 69.00, 0.50, 0.00
167.00, 52.00, 55.00, 1.00, 1.00
167.00, 59.00, 59.00, 1.00, 1.00
167.00, 62.00, 61.00, 1.00, 1.00
167.00, 64.00, 62.00, 1.00, 1.00
167.00, 68.00, 64.00, 1.00, 0.00
167.00, 75.00, 68.00, 0.50, 0.00
167.50, 74.00, 68.00, 0.50, 0.00
168.00, 45.00, 51.00, 1.00, 1.00
168.00, 73.00, 67.00, 2.00, 0.00
169.00, 57.00, 58.00, 1.00, 1.00
169.00, 64.00, 62.00, 1.00, 1.00
169.00, 67.00, 64.00, 1.00, 0.00
170.00, 57.00, 58.00, 1.00, 1.00
170.00, 64.00, 62.00, 1.00, 1.00
170.00, 67.00, 64.00, 1.00, 0.00
170.00, 74.00, 68.00, 1.00, 0.00
171.00, 50.00, 54.00, 1.00, 1.00
171.00, 73.00, 67.00, 0.50, 0.00
171.50, 70.00, 65.00, 0.50, 0.00
172.00, 57.00, 58.00, 1.00, 1.00
172.00, 59.00, 59.00, 1.00, 1.00
172.00, 62.00, 61.00, 1.00, 1.00
