ontime, MNN, MPN, duration, channel
91.00, 72.00, 67.00, 1.00, 0.00
92.00, 48.00, 53.00, 2.00, 1.00
92.00, 57.00, 58.00, 1.00, 1.00
92.00, 76.00, 69.00, 0.50, 0.00
92.50, 77.00, 70.00, 0.50, 0.00
93.00, 52.00, 55.00, 1.00, 1.00
93.00, 58.00, 59.00, 1.00, 1.00
93.00, 79.00, 71.00, 0.33, 0.00
93.33, 81.00, 72.00, 0.33, 0.00
93.67, 79.00, 71.00, 0.33, 0.00
94.00, 53.00, 56.00, 1.00, 1.00
94.00, 57.00, 58.00, 1.00, 1.00
94.00, 77.00, 70.00, 0.75, 0.00
94.75, 67.00, 64.00, 0.25, 0.00
95.00, 77.00, 70.00, 0.33, 0.00
95.33, 66.00, 64.00, 0.33, 0.00
95.67, 77.00, 70.00, 0.33, 0.00
96.00, 41.00, 49.00, 1.00, 1.00
96.00, 65.00, 63.00, 0.50, 0.00
96.75, 65.00, 63.00, 0.25, 0.00
97.00, 53.00, 56.00, 1.00, 1.00
97.00, 60.00, 60.00, 1.00, 1.00
97.00, 63.00, 62.00, 1.00, 1.00
97.00, 67.00, 64.00, 1.00, 0.00
98.00, 53.00, 56.00, 1.00, 1.00
98.00, 60.00, 60.00, 1.00, 1.00
98.00, 63.00, 62.00, 1.00, 1.00
98.00, 69.00, 65.00, 1.00, 0.00
99.00, 46.00, 52.00, 1.00, 1.00
99.00, 70.00, 66.00, 0.50, 0.00
99.75, 72.00, 67.00, 0.25, 0.00
100.00, 53.00, 56.00, 1.00, 1.00
100.00, 58.00, 59.00, 1.00, 1.00
100.00, 62.00, 61.00, 1.00, 1.00
100.00, 74.00, 68.00, 1.00, 0.00
101.00, 46.00, 52.00, 1.00, 1.00
101.00, 75.00, 69.00, 0.50, 0.00
101.50, 77.00, 70.00, 0.50, 0.00
102.00, 39.00, 48.00, 1.00, 1.00
102.00, 51.00, 55.00, 1.00, 1.00
102.00, 79.00, 71.00, 0.50, 0.00
102.75, 81.00, 72.00, 0.25, 0.00
103.00, 55.00, 57.00, 1.00, 1.00
103.00, 58.00, 59.00, 1.00, 1.00
103.00, 63.00, 62.00, 1.00, 1.00
103.00, 67.00, 64.00, 1.00, 1.00
103.00, 82.00, 73.00, 1.00, 0.00
104.00, 81.00, 72.00, 0.50, 0.00
104.50, 79.00, 71.00, 0.50, 0.00
105.00, 46.00, 52.00, 1.00, 1.00
105.00, 82.00, 73.00, 0.50, 0.00
105.75, 82.00, 73.00, 0.25, 0.00
106.00, 53.00, 56.00, 1.00, 1.00
106.00, 58.00, 59.00, 1.00, 1.00
106.00, 62.00, 61.00, 1.00, 1.00
106.00, 74.00, 68.00, 2.00, 0.00
107.00, 53.00, 56.00, 1.00, 1.00
107.00, 58.00, 59.00, 1.00, 1.00
107.00, 62.00, 61.00, 1.00, 1.00
108.00, 41.00, 49.00, 1.00, 1.00
108.00, 79.00, 71.00, 0.50, 0.00
108.75, 79.00, 71.00, 0.25, 0.00
109.00, 53.00, 56.00, 1.00, 1.00
109.00, 60.00, 60.00, 1.00, 1.00
109.00, 63.00, 62.00, 1.00, 1.00
109.00, 69.00, 65.00, 2.00, 0.00
110.00, 53.00, 56.00, 1.00, 1.00
110.00, 60.00, 60.00, 1.00, 1.00
110.00, 63.00, 62.00, 1.00, 1.00
111.00, 46.00, 52.00, 1.00, 1.00
111.00, 74.00, 68.00, 0.50, 0.00
111.75, 74.00, 68.00, 0.25, 0.00
112.00, 53.00, 56.00, 1.00, 1.00
112.00, 58.00, 59.00, 1.00, 1.00
112.00, 62.00, 61.00, 1.00, 1.00
112.00, 64.00, 62.00, 2.00, 0.00
113.00, 53.00, 56.00, 1.00, 1.00
113.00, 58.00, 59.00, 1.00, 1.00
113.00, 62.00, 61.00, 1.00, 1.00
114.00, 41.00, 49.00, 1.00, 1.00
114.00, 65.00, 63.00, 0.50, 0.00
114.75, 69.00, 65.00, 0.25, 0.00
115.00, 53.00, 56.00, 1.00, 1.00
115.00, 63.00, 62.00, 1.00, 1.00
115.00, 72.00, 67.00, 0.50, 0.00
115.50, 75.00, 69.00, 0.50, 0.00
116.00, 53.00, 56.00, 1.00, 1.00
116.00, 57.00, 58.00, 1.00, 1.00
116.00, 63.00, 62.00, 1.00, 1.00
116.00, 79.00, 71.00, 0.75, 0.00
116.75, 77.00, 70.00, 0.25, 0.00
117.00, 46.00, 52.00, 1.00, 1.00
117.00, 86.00, 75.00, 0.50, 0.00
117.75, 84.00, 74.00, 0.25, 0.00
118.00, 53.00, 56.00, 1.00, 1.00
118.00, 58.00, 59.00, 1.00, 1.00
118.00, 62.00, 61.00, 1.00, 1.00
118.00, 82.00, 73.00, 0.50, 0.00
118.50, 79.00, 71.00, 0.50, 0.00
119.00, 53.00, 56.00, 1.00, 1.00
119.00, 58.00, 59.00, 1.00, 1.00
119.00, 62.00, 61.00, 1.00, 1.00
119.00, 77.00, 70.00, 1.00, 0.00
120.00, 46.00, 52.00, 1.00, 1.00
120.00, 82.00, 73.00, 0.50, 0.00
120.75, 82.00, 73.00, 0.25, 0.00
121.00, 53.00, 56.00, 1.00, 1.00
121.00, 60.00, 60.00, 1.00, 1.00
121.00, 63.00, 62.00, 1.00, 1.00
121.00, 69.00, 65.00, 2.00, 0.00
122.00, 53.00, 56.00, 1.00, 1.00
122.00, 60.00, 60.00, 1.00, 1.00
122.00, 63.00, 62.00, 1.00, 1.00
123.00, 46.00, 52.00, 1.00, 1.00
123.00, 77.00, 70.00, 0.50, 0.00
123.75, 77.00, 70.00, 0.25, 0.00
124.00, 53.00, 56.00, 1.00, 1.00
124.00, 58.00, 59.00, 1.00, 1.00
124.00, 62.00, 61.00, 1.00, 1.00
124.00, 64.00, 62.00, 2.00, 0.00
125.00, 53.00, 56.00, 1.00, 1.00
125.00, 58.00, 59.00, 1.00, 1.00
125.00, 62.00, 61.00, 1.00, 1.00
126.00, 41.00, 49.00, 1.00, 1.00
126.00, 65.00, 63.00, 0.50, 0.00
126.75, 69.00, 65.00, 0.25, 0.00
127.00, 53.00, 56.00, 1.00, 1.00
127.00, 63.00, 62.00, 1.00, 1.00
127.00, 72.00, 67.00, 0.50, 0.00
127.50, 75.00, 69.00, 0.50, 0.00
128.00, 53.00, 56.00, 1.00, 1.00
128.00, 57.00, 58.00, 1.00, 1.00
128.00, 63.00, 62.00, 1.00, 1.00
128.00, 74.00, 68.00, 0.50, 0.00
128.50, 72.00, 67.00, 0.50, 0.00
129.00, 46.00, 52.00, 1.00, 1.00
129.00, 74.00, 68.00, 0.50, 0.00
129.75, 65.00, 63.00, 0.25, 0.00
130.00, 53.00, 56.00, 1.00, 1.00
130.00, 58.00, 59.00, 1.00, 1.00
130.00, 62.00, 61.00, 1.00, 1.00
130.00, 70.00, 66.00, 1.00, 0.00
131.00, 69.00, 65.00, 0.50, 0.00
131.50, 70.00, 66.00, 0.50, 0.00
132.00, 41.00, 49.00, 1.00, 1.00
132.00, 72.00, 67.00, 0.75, 0.00
132.75, 74.00, 68.00, 0.25, 0.00
133.00, 48.00, 53.00, 1.00, 1.00
133.00, 57.00, 58.00, 1.00, 1.00
133.00, 72.00, 67.00, 1.00, 0.00
134.00, 48.00, 53.00, 1.00, 1.00
134.00, 57.00, 58.00, 1.00, 1.00
134.00, 76.00, 69.00, 0.50, 0.00
134.50, 77.00, 70.00, 0.50, 0.00
135.00, 41.00, 49.00, 1.00, 1.00
135.00, 79.00, 71.00, 0.75, 0.00
135.75, 81.00, 72.00, 0.25, 0.00
136.00, 50.00, 54.00, 1.00, 1.00
136.00, 58.00, 59.00, 1.00, 1.00
136.00, 79.00, 71.00, 1.00, 0.00
137.00, 50.00, 54.00, 1.00, 1.00
137.00, 58.00, 59.00, 1.00, 1.00
137.00, 77.00, 70.00, 0.50, 0.00
137.50, 74.00, 68.00, 0.50, 0.00
138.00, 41.00, 49.00, 1.00, 1.00
138.00, 72.00, 67.00, 0.50, 0.00
138.50, 74.00, 68.00, 0.50, 0.00
139.00, 48.00, 53.00, 1.00, 1.00
139.00, 57.00, 58.00, 1.00, 1.00
139.00, 72.00, 67.00, 1.00, 0.00
140.00, 48.00, 53.00, 1.00, 1.00
140.00, 57.00, 58.00, 1.00, 1.00
140.00, 76.00, 69.00, 0.50, 0.00
140.75, 77.00, 70.00, 0.25, 0.00
141.00, 41.00, 49.00, 1.00, 1.00
141.00, 79.00, 71.00, 0.33, 0.00
141.33, 81.00, 72.00, 0.33, 0.00
141.67, 79.00, 71.00, 0.33, 0.00
142.00, 50.00, 54.00, 1.00, 1.00
142.00, 58.00, 59.00, 1.00, 1.00
142.00, 77.00, 70.00, 1.50, 0.00
143.00, 41.00, 49.00, 1.00, 1.00
143.50, 74.00, 68.00, 0.50, 0.00
144.00, 48.00, 53.00, 1.00, 1.00
144.00, 57.00, 58.00, 1.00, 1.00
144.00, 72.00, 67.00, 0.50, 0.00
144.50, 74.00, 68.00, 0.50, 0.00
145.00, 41.00, 49.00, 1.00, 1.00
145.00, 72.00, 67.00, 1.00, 0.00
146.00, 48.00, 53.00, 1.00, 1.00
146.00, 57.00, 58.00, 1.00, 1.00
146.00, 76.00, 69.00, 0.50, 0.00
146.50, 77.00, 70.00, 0.50, 0.00
147.00, 41.00, 49.00, 1.00, 1.00
147.00, 79.00, 71.00, 0.50, 0.00
147.50, 81.00, 72.00, 0.50, 0.00
148.00, 50.00, 54.00, 1.00, 1.00
148.00, 58.00, 59.00, 1.00, 1.00
148.00, 79.00, 71.00, 1.00, 0.00
149.00, 41.00, 49.00, 1.00, 1.00
149.00, 77.00, 70.00, 0.50, 0.00
149.50, 74.00, 68.00, 0.50, 0.00
150.00, 48.00, 53.00, 1.00, 1.00
150.00, 57.00, 58.00, 1.00, 1.00
150.00, 72.00, 67.00, 0.50, 0.00
150.50, 74.00, 68.00, 0.50, 0.00
151.00, 41.00, 49.00, 1.00, 1.00
151.00, 72.00, 67.00, 1.00, 0.00
152.00, 48.00, 53.00, 2.00, 1.00
152.00, 57.00, 58.00, 1.00, 1.00
152.00, 76.00, 69.00, 0.50, 0.00
152.50, 77.00, 70.00, 0.50, 0.00
153.00, 52.00, 55.00, 1.00, 1.00
153.00, 58.00, 59.00, 1.00, 1.00
153.00, 79.00, 71.00, 0.33, 0.00
153.33, 81.00, 72.00, 0.33, 0.00
153.67, 79.00, 71.00, 0.33, 0.00
154.00, 53.00, 56.00, 1.00, 1.00
154.00, 57.00, 58.00, 1.00, 1.00
154.00, 77.00, 70.00, 0.75, 0.00
154.75, 67.00, 64.00, 0.25, 0.00
155.00, 77.00, 70.00, 0.33, 0.00
155.33, 66.00, 64.00, 0.33, 0.00
155.67, 77.00, 70.00, 0.33, 0.00
156.00, 41.00, 49.00, 1.00, 1.00
156.00, 65.00, 63.00, 0.50, 0.00
156.75, 65.00, 63.00, 0.25, 0.00
157.00, 53.00, 56.00, 1.00, 1.00
157.00, 60.00, 60.00, 1.00, 1.00
157.00, 63.00, 62.00, 1.00, 1.00
157.00, 67.00, 64.00, 1.00, 0.00
158.00, 53.00, 56.00, 1.00, 1.00
158.00, 60.00, 60.00, 1.00, 1.00
158.00, 63.00, 62.00, 1.00, 1.00
158.00, 69.00, 65.00, 1.00, 0.00
159.00, 46.00, 52.00, 1.00, 1.00
159.00, 70.00, 66.00, 0.50, 0.00
159.75, 72.00, 67.00, 0.25, 0.00
160.00, 53.00, 56.00, 1.00, 1.00
160.00, 58.00, 59.00, 1.00, 1.00
160.00, 62.00, 61.00, 1.00, 1.00
160.00, 74.00, 68.00, 1.00, 0.00
161.00, 46.00, 52.00, 1.00, 1.00
161.00, 75.00, 69.00, 0.50, 0.00
161.50, 77.00, 70.00, 0.50, 0.00
162.00, 39.00, 48.00, 1.00, 1.00
162.00, 51.00, 55.00, 1.00, 1.00
162.00, 79.00, 71.00, 0.50, 0.00
162.75, 81.00, 72.00, 0.25, 0.00
163.00, 55.00, 57.00, 1.00, 1.00
163.00, 58.00, 59.00, 1.00, 1.00
163.00, 63.00, 62.00, 1.00, 1.00
163.00, 67.00, 64.00, 1.00, 1.00
163.00, 82.00, 73.00, 1.00, 0.00
164.00, 81.00, 72.00, 0.50, 0.00
164.50, 79.00, 71.00, 0.50, 0.00
165.00, 46.00, 52.00, 1.00, 1.00
165.00, 82.00, 73.00, 0.50, 0.00
165.75, 82.00, 73.00, 0.25, 0.00
166.00, 53.00, 56.00, 1.00, 1.00
166.00, 58.00, 59.00, 1.00, 1.00
166.00, 62.00, 61.00, 1.00, 1.00
166.00, 74.00, 68.00, 2.00, 0.00
167.00, 53.00, 56.00, 1.00, 1.00
