ontime, MNN, MPN, duration, channel
13.00, 53.00, 56.00, 1.00, 1.00
13.00, 59.00, 59.00, 1.00, 1.00
13.00, 62.00, 61.00, 1.00, 1.00
13.50, 70.00, 66.00, 0.50, 0.00
14.00, 52.00, 55.00, 1.00, 1.00
14.00, 59.00, 59.00, 1.00, 1.00
14.00, 62.00, 61.00, 1.00, 1.00
14.00, 70.00, 66.00, 0.50, 0.00
14.50, 68.00, 65.00, 0.50, 0.00
15.00, 67.00, 64.00, 0.50, 0.00
15.50, 66.00, 63.00, 0.50, 0.00
16.00, 52.00, 55.00, 1.00, 1.00
16.00, 58.00, 59.00, 1.00, 1.00
16.00, 61.00, 61.00, 1.00, 1.00
16.00, 67.00, 64.00, 1.00, 0.00
17.00, 53.00, 56.00, 1.00, 1.00
17.00, 58.00, 59.00, 1.00, 1.00
17.00, 65.00, 63.00, 1.00, 1.00
17.00, 73.00, 68.00, 1.00, 0.00
18.00, 72.00, 67.00, 1.50, 0.00
19.00, 55.00, 57.00, 1.00, 1.00
19.00, 58.00, 59.00, 1.00, 1.00
19.00, 61.00, 61.00, 1.00, 1.00
19.00, 64.00, 62.00, 1.00, 0.00
19.50, 70.00, 66.00, 0.50, 0.00
20.00, 48.00, 53.00, 1.00, 1.00
20.00, 58.00, 59.00, 1.00, 1.00
20.00, 64.00, 62.00, 1.00, 0.00
20.00, 68.00, 65.00, 0.50, 0.00
20.50, 67.00, 64.00, 0.50, 0.00
21.00, 70.00, 66.00, 0.50, 0.00
21.50, 68.00, 65.00, 0.50, 0.00
22.00, 41.00, 49.00, 1.00, 1.00
22.00, 65.00, 63.00, 0.50, 0.00
22.50, 67.00, 64.00, 0.50, 0.00
23.00, 53.00, 56.00, 1.00, 1.00
23.00, 56.00, 58.00, 1.00, 1.00
23.00, 61.00, 61.00, 1.00, 1.00
23.00, 68.00, 65.00, 0.50, 0.00
23.50, 71.00, 66.00, 0.50, 0.00
24.00, 72.00, 67.00, 1.50, 0.00
25.00, 53.00, 56.00, 1.00, 1.00
25.00, 56.00, 58.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.50, 73.00, 68.00, 0.50, 0.00
26.00, 56.00, 58.00, 1.00, 1.00
26.00, 60.00, 60.00, 1.00, 1.00
26.00, 65.00, 63.00, 1.00, 1.00
26.00, 71.00, 66.00, 0.50, 0.00
26.50, 73.00, 68.00, 0.50, 0.00
27.00, 72.00, 67.00, 0.50, 0.00
27.50, 70.00, 65.00, 0.50, 0.00
28.00, 55.00, 57.00, 1.00, 1.00
28.00, 62.00, 61.00, 1.00, 1.00
28.00, 65.00, 63.00, 1.00, 1.00
28.00, 71.00, 66.00, 0.50, 0.00
28.50, 80.00, 72.00, 0.50, 0.00
29.00, 55.00, 57.00, 1.00, 1.00
29.00, 61.00, 61.00, 1.00, 1.00
29.00, 65.00, 63.00, 1.00, 1.00
29.00, 79.00, 71.00, 0.50, 0.00
29.50, 71.00, 66.00, 0.50, 0.00
30.00, 70.00, 66.00, 1.50, 0.00
31.00, 55.00, 57.00, 1.00, 1.00
31.00, 61.00, 61.00, 1.00, 1.00
31.00, 64.00, 63.00, 1.00, 1.00
31.50, 72.00, 67.00, 0.50, 0.00
32.00, 54.00, 57.00, 1.00, 1.00
32.00, 61.00, 61.00, 1.00, 1.00
32.00, 64.00, 63.00, 1.00, 1.00
32.00, 72.00, 67.00, 0.50, 0.00
32.50, 70.00, 66.00, 0.50, 0.00
33.00, 70.00, 66.00, 0.50, 0.00
33.50, 68.00, 64.00, 0.50, 0.00
34.00, 53.00, 56.00, 1.00, 1.00
34.00, 60.00, 60.00, 1.00, 1.00
34.00, 63.00, 62.00, 1.00, 1.00
34.00, 69.00, 65.00, 0.50, 0.00
34.50, 78.00, 71.00, 0.50, 0.00
35.00, 53.00, 56.00, 1.00, 1.00
35.00, 59.00, 60.00, 1.00, 1.00
35.00, 63.00, 62.00, 1.00, 1.00
35.00, 77.00, 70.00, 0.50, 0.00
35.50, 69.00, 65.00, 0.50, 0.00
36.00, 68.00, 65.00, 1.50, 0.00
37.00, 53.00, 56.00, 1.00, 1.00
37.00, 59.00, 60.00, 1.00, 1.00
37.00, 63.00, 62.00, 1.00, 1.00
37.50, 71.00, 67.00, 0.50, 0.00
38.00, 52.00, 56.00, 1.00, 1.00
38.00, 59.00, 60.00, 1.00, 1.00
38.00, 62.00, 62.00, 1.00, 1.00
38.00, 70.00, 66.00, 0.50, 0.00
38.50, 68.00, 65.00, 0.50, 0.00
39.00, 67.00, 64.00, 1.00, 0.00
40.00, 52.00, 56.00, 1.00, 1.00
40.00, 58.00, 59.00, 1.00, 1.00
40.00, 62.00, 61.00, 1.00, 1.00
40.00, 68.00, 64.00, 0.50, 0.00
40.50, 69.00, 65.00, 0.50, 0.00
41.00, 52.00, 55.00, 1.00, 1.00
41.00, 56.00, 57.00, 1.00, 1.00
41.00, 62.00, 61.00, 1.00, 1.00
41.00, 70.00, 65.00, 0.50, 0.00
41.50, 71.00, 66.00, 0.50, 0.00
42.00, 45.00, 51.00, 1.00, 1.00
42.00, 73.00, 67.00, 0.50, 0.00
42.50, 74.00, 68.00, 0.50, 0.00
43.00, 52.00, 55.00, 1.00, 1.00
43.00, 61.00, 60.00, 1.00, 1.00
43.00, 75.00, 68.00, 0.50, 0.00
43.50, 76.00, 69.00, 0.50, 0.00
44.00, 81.00, 72.00, 0.50, 0.00
44.50, 80.00, 71.00, 0.50, 0.00
45.00, 45.00, 51.00, 1.00, 1.00
45.00, 78.00, 70.00, 0.50, 0.00
45.50, 76.00, 69.00, 0.50, 0.00
46.00, 54.00, 56.00, 1.00, 1.00
46.00, 62.00, 61.00, 1.00, 1.00
46.00, 74.00, 68.00, 0.50, 0.00
46.50, 68.00, 64.00, 0.50, 0.00
47.00, 52.00, 55.00, 1.00, 1.00
47.00, 62.00, 61.00, 1.00, 1.00
47.00, 69.00, 65.00, 0.50, 0.00
47.50, 71.00, 66.00, 0.50, 0.00
48.00, 45.00, 51.00, 1.00, 1.00
48.00, 73.00, 67.00, 0.50, 0.00
48.50, 74.00, 68.00, 0.50, 0.00
49.00, 52.00, 55.00, 1.00, 1.00
49.00, 61.00, 60.00, 1.00, 1.00
49.00, 75.00, 68.00, 0.50, 0.00
49.50, 76.00, 69.00, 0.50, 0.00
50.00, 52.00, 55.00, 1.00, 1.00
50.00, 61.00, 60.00, 1.00, 1.00
50.00, 81.00, 72.00, 0.50, 0.00
50.50, 80.00, 71.00, 0.50, 0.00
51.00, 45.00, 51.00, 1.00, 1.00
51.00, 78.00, 70.00, 0.50, 0.00
51.50, 76.00, 69.00, 0.50, 0.00
52.00, 54.00, 56.00, 1.00, 1.00
52.00, 62.00, 61.00, 1.00, 1.00
52.00, 74.00, 68.00, 0.50, 0.00
52.50, 68.00, 64.00, 0.50, 0.00
53.00, 52.00, 55.00, 1.00, 1.00
53.00, 62.00, 61.00, 1.00, 1.00
53.00, 69.00, 65.00, 0.50, 0.00
53.50, 71.00, 66.00, 0.50, 0.00
54.00, 45.00, 51.00, 1.00, 1.00
54.00, 73.00, 67.00, 1.00, 0.00
55.00, 71.00, 66.00, 0.50, 0.00
55.50, 72.00, 67.00, 0.50, 0.00
56.00, 53.00, 56.00, 1.00, 1.00
56.00, 60.00, 60.00, 1.00, 1.00
56.00, 63.00, 62.00, 1.00, 1.00
56.00, 77.00, 70.00, 0.50, 0.00
56.50, 76.00, 69.00, 0.50, 0.00
57.00, 46.00, 52.00, 1.00, 1.00
57.00, 75.00, 69.00, 0.50, 0.00
57.50, 74.00, 68.00, 0.50, 0.00
58.00, 53.00, 56.00, 1.00, 1.00
58.00, 61.00, 61.00, 1.00, 1.00
58.00, 73.00, 68.00, 0.50, 0.00
58.50, 64.00, 62.00, 0.50, 0.00
59.00, 48.00, 53.00, 1.00, 1.00
59.00, 52.00, 55.00, 1.00, 1.00
59.00, 58.00, 59.00, 1.00, 1.00
59.00, 65.00, 63.00, 0.50, 0.00
59.50, 67.00, 64.00, 0.50, 0.00
60.00, 41.00, 49.00, 1.00, 1.00
60.00, 68.00, 65.00, 0.50, 0.00
60.50, 70.00, 66.00, 0.50, 0.00
61.00, 48.00, 53.00, 1.00, 1.00
61.00, 56.00, 58.00, 1.00, 1.00
61.00, 71.00, 66.00, 0.50, 0.00
61.50, 72.00, 67.00, 0.50, 0.00
62.00, 77.00, 70.00, 0.50, 0.00
62.50, 76.00, 69.00, 0.50, 0.00
63.00, 75.00, 69.00, 0.50, 0.00
63.50, 74.00, 68.00, 0.50, 0.00
64.00, 49.00, 54.00, 1.00, 1.00
64.00, 56.00, 58.00, 1.00, 1.00
64.00, 73.00, 68.00, 0.50, 0.00
64.50, 64.00, 62.00, 0.50, 0.00
65.00, 48.00, 53.00, 1.00, 1.00
65.00, 58.00, 59.00, 1.00, 1.00
65.00, 65.00, 63.00, 0.50, 0.00
65.50, 67.00, 64.00, 0.50, 0.00
66.00, 41.00, 49.00, 1.00, 1.00
66.00, 65.00, 63.00, 0.50, 0.00
66.50, 64.00, 62.00, 0.50, 0.00
67.00, 48.00, 53.00, 1.00, 1.00
67.00, 56.00, 58.00, 1.00, 1.00
67.00, 65.00, 63.00, 2.00, 0.00
68.00, 47.00, 53.00, 1.00, 1.00
68.00, 56.00, 58.00, 1.00, 1.00
69.00, 39.00, 48.00, 1.00, 1.00
69.00, 70.00, 66.00, 2.00, 0.00
70.00, 51.00, 55.00, 1.00, 1.00
70.00, 55.00, 57.00, 1.00, 1.00
70.00, 61.00, 61.00, 1.00, 1.00
71.00, 51.00, 55.00, 1.00, 1.00
71.00, 55.00, 57.00, 1.00, 1.00
71.00, 61.00, 61.00, 1.00, 1.00
71.00, 72.00, 67.00, 0.50, 0.00
71.50, 67.00, 64.00, 0.50, 0.00
72.00, 44.00, 51.00, 1.00, 1.00
72.00, 68.00, 65.00, 0.50, 0.00
72.50, 60.00, 60.00, 0.50, 0.00
73.00, 51.00, 55.00, 1.00, 1.00
73.00, 56.00, 58.00, 1.00, 1.00
73.00, 60.00, 60.00, 1.00, 1.00
73.00, 63.00, 62.00, 0.50, 0.00
73.50, 68.00, 65.00, 0.50, 0.00
74.00, 50.00, 54.00, 1.00, 1.00
74.00, 53.00, 56.00, 1.00, 1.00
74.00, 60.00, 60.00, 1.00, 1.00
74.00, 71.00, 66.00, 0.50, 0.00
74.50, 72.00, 67.00, 0.50, 0.00
75.00, 43.00, 50.00, 1.00, 1.00
75.00, 74.00, 68.00, 1.00, 0.00
76.00, 55.00, 57.00, 1.00, 1.00
76.00, 65.00, 63.00, 1.00, 1.00
76.00, 75.00, 69.00, 0.50, 0.00
76.50, 79.00, 71.00, 0.50, 0.00
77.00, 55.00, 57.00, 1.00, 1.00
77.00, 62.00, 61.00, 1.00, 1.00
77.00, 65.00, 63.00, 1.00, 1.00
77.00, 77.00, 70.00, 0.50, 0.00
77.50, 71.00, 66.00, 0.50, 0.00
78.00, 48.00, 53.00, 1.00, 1.00
78.00, 72.00, 67.00, 2.00, 0.00
79.00, 55.00, 57.00, 1.00, 1.00
79.00, 60.00, 60.00, 1.00, 1.00
79.00, 63.00, 62.00, 1.00, 1.00
80.00, 55.00, 57.00, 1.00, 1.00
80.00, 60.00, 60.00, 1.00, 1.00
80.00, 63.00, 62.00, 1.00, 1.00
80.00, 67.00, 64.00, 1.00, 0.00
81.00, 43.00, 50.00, 1.00, 1.00
81.00, 74.00, 68.00, 2.00, 0.00
82.00, 55.00, 57.00, 1.00, 1.00
82.00, 59.00, 59.00, 1.00, 1.00
82.00, 65.00, 63.00, 1.00, 1.00
83.00, 55.00, 57.00, 1.00, 1.00
83.00, 65.00, 63.00, 1.00, 1.00
83.00, 75.00, 69.00, 0.50, 0.00
83.50, 71.00, 66.00, 0.50, 0.00
84.00, 48.00, 53.00, 1.00, 1.00
84.00, 72.00, 67.00, 1.00, 0.00
85.00, 55.00, 57.00, 1.00, 1.00
85.00, 60.00, 60.00, 1.00, 1.00
85.00, 63.00, 62.00, 1.00, 1.00
85.00, 71.00, 66.00, 0.50, 0.00
85.50, 72.00, 67.00, 0.50, 0.00
86.00, 55.00, 57.00, 1.00, 1.00
86.00, 60.00, 60.00, 1.00, 1.00
86.00, 63.00, 62.00, 1.00, 1.00
86.00, 74.00, 68.00, 0.50, 0.00
86.50, 75.00, 69.00, 0.50, 0.00
87.00, 44.00, 51.00, 1.00, 1.00
87.00, 77.00, 70.00, 1.00, 0.00
88.00, 56.00, 58.00, 1.00, 1.00
88.00, 60.00, 60.00, 1.00, 1.00
88.00, 65.00, 63.00, 1.00, 1.00
88.00, 76.00, 69.00, 0.50, 0.00
88.50, 77.00, 70.00, 0.50, 0.00
89.00, 38.00, 47.00, 1.00, 1.00
89.00, 72.00, 67.00, 1.50, 0.00
89.00, 79.00, 71.00, 0.50, 0.00
89.50, 80.00, 72.00, 0.50, 0.00
90.00, 43.00, 50.00, 1.00, 1.00
90.00, 79.00, 71.00, 4.00, 0.00
90.50, 71.00, 66.00, 0.50, 0.00
91.00, 76.00, 69.00, 0.50, 0.00
91.50, 75.00, 68.00, 0.50, 0.00
92.00, 74.00, 68.00, 0.50, 0.00
92.50, 73.00, 67.00, 0.50, 0.00
93.00, 72.00, 67.00, 1.00, 0.00
94.00, 62.00, 61.00, 1.00, 1.00
94.00, 69.00, 65.00, 1.00, 1.00
94.00, 72.00, 67.00, 1.00, 0.00
94.00, 78.00, 70.00, 0.50, 0.00
94.50, 79.00, 71.00, 0.50, 0.00
95.00, 62.00, 61.00, 1.00, 1.00
95.00, 66.00, 63.00, 1.00, 1.00
95.00, 72.00, 67.00, 2.00, 0.00
95.00, 83.00, 73.00, 0.50, 0.00
95.50, 81.00, 72.00, 0.50, 0.00
96.00, 74.00, 68.00, 1.00, 0.00
97.00, 55.00, 57.00, 1.00, 1.00
97.00, 62.00, 61.00, 0.50, 1.00
97.00, 71.00, 66.00, 0.50, 0.00
97.00, 77.00, 70.00, 3.00, 0.00
97.50, 64.00, 62.00, 0.50, 1.00
97.50, 72.00, 67.00, 0.50, 0.00
98.00, 55.00, 57.00, 1.00, 1.00
98.00, 67.00, 64.00, 0.50, 1.00
98.00, 76.00, 69.00, 0.50, 0.00
98.50, 65.00, 63.00, 0.50, 1.00
98.50, 74.00, 68.00, 0.50, 0.00
99.00, 61.00, 61.00, 1.00, 1.00
99.00, 70.00, 66.00, 1.00, 0.00
100.00, 60.00, 60.00, 1.00, 1.00
100.00, 65.00, 63.00, 1.00, 1.00
100.00, 70.00, 66.00, 1.00, 0.00
100.00, 76.00, 69.00, 0.50, 0.00
100.50, 77.00, 70.00, 0.50, 0.00
101.00, 64.00, 62.00, 1.00, 1.00
101.00, 70.00, 66.00, 2.00, 0.00
101.00, 81.00, 72.00, 0.50, 0.00
101.50, 79.00, 71.00, 0.50, 0.00
102.00, 63.00, 62.00, 1.00, 1.00
102.00, 72.00, 67.00, 1.00, 0.00
103.00, 53.00, 56.00, 1.00, 1.00
103.00, 60.00, 60.00, 0.50, 1.00
103.00, 69.00, 65.00, 0.50, 0.00
103.00, 75.00, 69.00, 3.00, 0.00
103.50, 62.00, 61.00, 0.50, 1.00
103.50, 70.00, 66.00, 0.50, 0.00
104.00, 53.00, 56.00, 1.00, 1.00
104.00, 65.00, 63.00, 0.50, 1.00
104.00, 74.00, 68.00, 0.50, 0.00
104.50, 63.00, 62.00, 0.50, 1.00
104.50, 72.00, 67.00, 0.50, 0.00
105.00, 59.00, 60.00, 1.00, 1.00
105.00, 68.00, 65.00, 1.00, 0.00
106.00, 58.00, 59.00, 1.00, 1.00
106.00, 63.00, 62.00, 1.00, 1.00
106.00, 68.00, 65.00, 1.00, 0.00
106.00, 74.00, 68.00, 0.50, 0.00
106.50, 75.00, 69.00, 0.50, 0.00
107.00, 58.00, 59.00, 1.00, 1.00
107.00, 62.00, 61.00, 1.00, 1.00
107.00, 68.00, 65.00, 2.00, 0.00
107.00, 79.00, 71.00, 0.50, 0.00
107.50, 77.00, 70.00, 0.50, 0.00
108.00, 70.00, 66.00, 1.00, 0.00
109.00, 52.00, 56.00, 0.50, 1.00
109.00, 58.00, 59.00, 1.00, 1.00
109.00, 67.00, 64.00, 0.50, 0.00
109.00, 73.00, 68.00, 2.00, 0.00
109.50, 51.00, 55.00, 0.50, 1.00
109.50, 66.00, 63.00, 0.50, 0.00
110.00, 51.00, 55.00, 1.00, 1.00
110.00, 67.00, 64.00, 2.00, 0.00
111.00, 51.00, 55.00, 1.00, 1.00
111.00, 60.00, 60.00, 1.00, 1.00
111.00, 69.00, 65.00, 1.00, 0.00
112.00, 51.00, 55.00, 0.50, 1.00
112.00, 57.00, 58.00, 1.00, 1.00
112.00, 66.00, 63.00, 0.50, 0.00
112.00, 72.00, 67.00, 2.00, 0.00
112.50, 50.00, 54.00, 0.50, 1.00
112.50, 65.00, 62.00, 0.50, 0.00
113.00, 50.00, 54.00, 1.00, 1.00
113.00, 57.00, 58.00, 1.00, 1.00
113.00, 66.00, 63.00, 2.00, 0.00
114.00, 50.00, 54.00, 1.00, 1.00
114.00, 59.00, 59.00, 1.00, 1.00
114.00, 68.00, 64.00, 1.00, 0.00
115.00, 50.00, 54.00, 1.00, 1.00
115.00, 56.00, 58.00, 1.00, 1.00
115.00, 65.00, 63.00, 0.50, 0.00
115.00, 71.00, 66.00, 2.00, 0.00
115.50, 64.00, 62.00, 0.50, 0.00
116.00, 49.00, 54.00, 1.00, 1.00
116.00, 56.00, 58.00, 1.00, 1.00
116.00, 65.00, 63.00, 2.00, 0.00
117.00, 48.00, 53.00, 1.00, 1.00
117.00, 72.00, 67.00, 1.50, 0.00
118.00, 56.00, 58.00, 1.00, 1.00
118.00, 60.00, 60.00, 1.00, 1.00
118.00, 65.00, 63.00, 1.00, 1.00
118.50, 73.00, 68.00, 0.50, 0.00
119.00, 56.00, 58.00, 1.00, 1.00
119.00, 60.00, 60.00, 1.00, 1.00
119.00, 65.00, 63.00, 1.00, 1.00
119.00, 73.00, 68.00, 0.50, 0.00
119.50, 72.00, 67.00, 0.50, 0.00
120.00, 71.00, 66.00, 0.50, 0.00
120.50, 70.00, 65.00, 0.50, 0.00
121.00, 55.00, 57.00, 1.00, 1.00
121.00, 62.00, 61.00, 1.00, 1.00
121.00, 65.00, 63.00, 1.00, 1.00
121.00, 71.00, 66.00, 1.00, 0.00
122.00, 55.00, 57.00, 1.00, 1.00
122.00, 61.00, 61.00, 1.00, 1.00
122.00, 65.00, 63.00, 1.00, 1.00
122.00, 79.00, 71.00, 1.00, 0.00
123.00, 70.00, 66.00, 1.50, 0.00
124.00, 54.00, 57.00, 1.00, 1.00
124.00, 61.00, 61.00, 1.00, 1.00
124.00, 64.00, 63.00, 1.00, 1.00
124.50, 72.00, 67.00, 0.50, 0.00
125.00, 54.00, 57.00, 1.00, 1.00
125.00, 60.00, 60.00, 1.00, 1.00
125.00, 63.00, 62.00, 1.00, 1.00
125.00, 72.00, 67.00, 0.50, 0.00
125.50, 70.00, 66.00, 0.50, 0.00
126.00, 69.00, 65.00, 0.50, 0.00
126.50, 68.00, 64.00, 0.50, 0.00
127.00, 53.00, 56.00, 1.00, 1.00
127.00, 60.00, 60.00, 1.00, 1.00
127.00, 63.00, 62.00, 1.00, 1.00
127.00, 69.00, 65.00, 1.00, 0.00
128.00, 53.00, 56.00, 1.00, 1.00
128.00, 59.00, 60.00, 1.00, 1.00
128.00, 63.00, 62.00, 1.00, 1.00
128.00, 77.00, 70.00, 1.00, 0.00
129.00, 68.00, 65.00, 1.50, 0.00
130.00, 53.00, 56.00, 1.00, 1.00
130.00, 59.00, 59.00, 1.00, 1.00
130.00, 62.00, 61.00, 1.00, 1.00
130.50, 70.00, 66.00, 0.50, 0.00
131.00, 52.00, 55.00, 1.00, 1.00
131.00, 59.00, 59.00, 1.00, 1.00
131.00, 62.00, 61.00, 1.00, 1.00
131.00, 70.00, 66.00, 0.50, 0.00
131.50, 68.00, 65.00, 0.50, 0.00
132.00, 67.00, 64.00, 0.50, 0.00
132.50, 66.00, 63.00, 0.50, 0.00
133.00, 52.00, 55.00, 1.00, 1.00
133.00, 58.00, 59.00, 1.00, 1.00
133.00, 61.00, 61.00, 1.00, 1.00
133.00, 67.00, 64.00, 1.00, 0.00
134.00, 53.00, 56.00, 1.00, 1.00
134.00, 58.00, 59.00, 1.00, 1.00
134.00, 65.00, 63.00, 1.00, 1.00
134.00, 73.00, 68.00, 1.00, 0.00
135.00, 72.00, 67.00, 1.50, 0.00
136.00, 55.00, 57.00, 1.00, 1.00
136.00, 58.00, 59.00, 1.00, 1.00
136.00, 61.00, 61.00, 1.00, 1.00
136.00, 64.00, 62.00, 1.00, 0.00
136.50, 70.00, 66.00, 0.50, 0.00
137.00, 48.00, 53.00, 1.00, 1.00
137.00, 58.00, 59.00, 1.00, 1.00
137.00, 64.00, 62.00, 1.00, 0.00
137.00, 68.00, 65.00, 0.50, 0.00
137.50, 67.00, 64.00, 0.50, 0.00
138.00, 70.00, 66.00, 0.50, 0.00
138.50, 68.00, 65.00, 0.50, 0.00
139.00, 41.00, 49.00, 1.00, 1.00
139.00, 65.00, 63.00, 0.50, 0.00
139.50, 67.00, 64.00, 0.50, 0.00
140.00, 53.00, 56.00, 1.00, 1.00
140.00, 56.00, 58.00, 1.00, 1.00
140.00, 61.00, 61.00, 1.00, 1.00
140.00, 68.00, 65.00, 0.50, 0.00
140.50, 71.00, 66.00, 0.50, 0.00
141.00, 72.00, 67.00, 1.50, 0.00
142.00, 53.00, 56.00, 1.00, 1.00
142.00, 56.00, 58.00, 1.00, 1.00
142.00, 60.00, 60.00, 1.00, 1.00
142.50, 73.00, 68.00, 0.50, 0.00
143.00, 56.00, 58.00, 1.00, 1.00
143.00, 60.00, 60.00, 1.00, 1.00
143.00, 65.00, 63.00, 1.00, 1.00
143.00, 71.00, 66.00, 0.50, 0.00
143.50, 73.00, 68.00, 0.50, 0.00
144.00, 72.00, 67.00, 0.50, 0.00
144.50, 70.00, 65.00, 0.50, 0.00
145.00, 55.00, 57.00, 1.00, 1.00
145.00, 62.00, 61.00, 1.00, 1.00
145.00, 65.00, 63.00, 1.00, 1.00
145.00, 71.00, 66.00, 0.50, 0.00
145.50, 80.00, 72.00, 0.50, 0.00
146.00, 55.00, 57.00, 1.00, 1.00
146.00, 61.00, 61.00, 1.00, 1.00
146.00, 65.00, 63.00, 1.00, 1.00
146.00, 79.00, 71.00, 0.50, 0.00
146.50, 71.00, 66.00, 0.50, 0.00
147.00, 70.00, 66.00, 1.50, 0.00
148.00, 55.00, 57.00, 1.00, 1.00
148.00, 61.00, 61.00, 1.00, 1.00
148.00, 64.00, 63.00, 1.00, 1.00
148.50, 72.00, 67.00, 0.50, 0.00
149.00, 54.00, 57.00, 1.00, 1.00
149.00, 61.00, 61.00, 1.00, 1.00
149.00, 64.00, 63.00, 1.00, 1.00
149.00, 72.00, 67.00, 0.50, 0.00
149.50, 70.00, 66.00, 0.50, 0.00
150.00, 70.00, 66.00, 0.50, 0.00
150.50, 68.00, 64.00, 0.50, 0.00
151.00, 53.00, 56.00, 1.00, 1.00
151.00, 60.00, 60.00, 1.00, 1.00
151.00, 63.00, 62.00, 1.00, 1.00
151.00, 69.00, 65.00, 0.50, 0.00
151.50, 78.00, 71.00, 0.50, 0.00
152.00, 53.00, 56.00, 1.00, 1.00
152.00, 59.00, 60.00, 1.00, 1.00
152.00, 63.00, 62.00, 1.00, 1.00
152.00, 77.00, 70.00, 0.50, 0.00
152.50, 69.00, 65.00, 0.50, 0.00
153.00, 68.00, 65.00, 1.50, 0.00
154.00, 53.00, 56.00, 1.00, 1.00
154.00, 59.00, 60.00, 1.00, 1.00
154.00, 63.00, 62.00, 1.00, 1.00
154.50, 71.00, 67.00, 0.50, 0.00
155.00, 52.00, 56.00, 1.00, 1.00
155.00, 59.00, 60.00, 1.00, 1.00
155.00, 62.00, 62.00, 1.00, 1.00
155.00, 70.00, 66.00, 0.50, 0.00
155.50, 68.00, 65.00, 0.50, 0.00
156.00, 67.00, 64.00, 1.00, 0.00
157.00, 52.00, 56.00, 1.00, 1.00
157.00, 58.00, 59.00, 1.00, 1.00
157.00, 62.00, 61.00, 1.00, 1.00
157.00, 68.00, 64.00, 0.50, 0.00
157.50, 69.00, 65.00, 0.50, 0.00
158.00, 52.00, 55.00, 1.00, 1.00
158.00, 56.00, 57.00, 1.00, 1.00
158.00, 62.00, 61.00, 1.00, 1.00
158.00, 70.00, 65.00, 0.50, 0.00
158.50, 71.00, 66.00, 0.50, 0.00
159.00, 45.00, 51.00, 1.00, 1.00
159.00, 73.00, 67.00, 0.50, 0.00
159.50, 74.00, 68.00, 0.50, 0.00
160.00, 52.00, 55.00, 1.00, 1.00
160.00, 61.00, 60.00, 1.00, 1.00
160.00, 75.00, 68.00, 0.50, 0.00
160.50, 76.00, 69.00, 0.50, 0.00
161.00, 81.00, 72.00, 0.50, 0.00
161.50, 80.00, 71.00, 0.50, 0.00
162.00, 45.00, 51.00, 1.00, 1.00
162.00, 78.00, 70.00, 0.50, 0.00
162.50, 76.00, 69.00, 0.50, 0.00
163.00, 54.00, 56.00, 1.00, 1.00
163.00, 62.00, 61.00, 1.00, 1.00
163.00, 74.00, 68.00, 0.50, 0.00
163.50, 68.00, 64.00, 0.50, 0.00
164.00, 52.00, 55.00, 1.00, 1.00
164.00, 62.00, 61.00, 1.00, 1.00
164.00, 69.00, 65.00, 0.50, 0.00
164.50, 71.00, 66.00, 0.50, 0.00
165.00, 45.00, 51.00, 1.00, 1.00
165.00, 73.00, 67.00, 0.50, 0.00
165.50, 74.00, 68.00, 0.50, 0.00
166.00, 52.00, 55.00, 1.00, 1.00
166.00, 61.00, 60.00, 1.00, 1.00
