ontime, MNN, MPN, duration, channel
17.00, 72.00, 67.00, 1.00, 0.00
18.00, 67.00, 64.00, 0.50, 0.00
18.50, 69.00, 65.00, 0.50, 0.00
19.00, 43.00, 50.00, 1.00, 1.00
19.00, 55.00, 57.00, 1.00, 1.00
19.00, 62.00, 61.00, 1.00, 0.00
19.00, 70.00, 66.00, 1.00, 0.00
20.00, 48.00, 53.00, 2.00, 1.00
20.00, 55.00, 57.00, 2.00, 1.00
20.00, 63.00, 62.00, 2.00, 0.00
20.00, 72.00, 67.00, 1.00, 0.00
21.00, 67.00, 64.00, 0.50, 0.00
21.50, 69.00, 65.00, 0.50, 0.00
22.00, 43.00, 50.00, 1.00, 1.00
22.00, 55.00, 57.00, 1.00, 1.00
22.00, 62.00, 61.00, 1.00, 0.00
22.00, 70.00, 66.00, 1.00, 0.00
23.00, 48.00, 53.00, 1.00, 1.00
23.00, 55.00, 57.00, 1.00, 1.00
23.00, 63.00, 62.00, 1.00, 0.00
23.00, 72.00, 67.00, 1.00, 0.00
24.00, 42.00, 49.00, 1.00, 1.00
24.00, 62.00, 61.00, 1.00, 0.00
24.00, 74.00, 68.00, 0.50, 0.00
24.50, 75.00, 69.00, 0.50, 0.00
25.00, 50.00, 54.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.00, 74.00, 68.00, 1.00, 0.00
26.00, 50.00, 54.00, 1.00, 1.00
26.00, 60.00, 60.00, 1.00, 1.00
26.00, 69.00, 65.00, 1.00, 0.00
27.00, 43.00, 50.00, 1.00, 1.00
27.00, 70.00, 66.00, 1.50, 0.00
28.00, 55.00, 57.00, 1.00, 1.00
28.00, 58.00, 59.00, 1.00, 1.00
28.00, 62.00, 61.00, 1.00, 1.00
28.50, 67.00, 64.00, 0.50, 0.00
29.00, 55.00, 57.00, 1.00, 1.00
29.00, 58.00, 59.00, 1.00, 1.00
29.00, 63.00, 62.00, 1.00, 1.00
29.00, 74.00, 68.00, 0.50, 0.00
29.50, 75.00, 69.00, 0.50, 0.00
30.00, 45.00, 51.00, 1.00, 1.00
30.00, 77.00, 70.00, 0.50, 0.00
30.50, 79.00, 71.00, 0.50, 0.00
31.00, 53.00, 56.00, 1.00, 1.00
31.00, 60.00, 60.00, 1.00, 1.00
31.00, 63.00, 62.00, 1.00, 1.00
31.00, 77.00, 70.00, 1.00, 0.00
32.00, 53.00, 56.00, 1.00, 1.00
32.00, 57.00, 58.00, 1.00, 1.00
32.00, 63.00, 62.00, 1.00, 1.00
32.00, 72.00, 67.00, 1.00, 0.00
33.00, 46.00, 52.00, 1.00, 1.00
33.00, 74.00, 68.00, 1.00, 0.00
34.00, 53.00, 56.00, 1.00, 1.00
34.00, 58.00, 59.00, 1.00, 1.00
34.00, 62.00, 61.00, 1.00, 1.00
35.00, 53.00, 56.00, 1.00, 1.00
35.00, 58.00, 59.00, 1.00, 1.00
35.00, 62.00, 61.00, 1.00, 1.00
35.00, 74.00, 68.00, 0.50, 0.00
35.50, 74.00, 68.00, 0.50, 0.00
36.00, 74.00, 68.00, 0.50, 0.00
36.50, 75.00, 69.00, 0.50, 0.00
37.00, 50.00, 54.00, 1.00, 1.00
37.00, 54.00, 56.00, 1.00, 1.00
37.00, 60.00, 60.00, 1.00, 1.00
37.00, 74.00, 68.00, 1.00, 0.00
38.00, 50.00, 54.00, 1.00, 1.00
38.00, 54.00, 56.00, 1.00, 1.00
38.00, 60.00, 60.00, 1.00, 1.00
38.00, 69.00, 65.00, 1.00, 0.00
39.00, 43.00, 50.00, 1.00, 1.00
39.00, 70.00, 66.00, 1.00, 0.00
40.00, 55.00, 57.00, 1.00, 1.00
40.00, 58.00, 59.00, 1.00, 1.00
40.00, 62.00, 61.00, 1.00, 1.00
40.00, 67.00, 64.00, 0.50, 0.00
40.50, 82.00, 73.00, 0.50, 0.00
41.00, 48.00, 53.00, 1.00, 1.00
41.00, 55.00, 57.00, 1.00, 1.00
41.00, 63.00, 62.00, 1.00, 1.00
41.00, 81.00, 72.00, 0.50, 0.00
41.50, 79.00, 71.00, 0.50, 0.00
42.00, 50.00, 54.00, 3.00, 1.00
42.00, 79.00, 71.00, 0.50, 0.00
42.50, 77.00, 70.00, 0.50, 0.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 60.00, 60.00, 1.00, 1.00
43.00, 75.00, 69.00, 0.50, 0.00
43.50, 75.00, 69.00, 0.50, 0.00
44.00, 54.00, 56.00, 1.00, 1.00
44.00, 60.00, 60.00, 1.00, 1.00
44.00, 74.00, 68.00, 0.50, 0.00
44.50, 72.00, 67.00, 0.50, 0.00
45.00, 43.00, 50.00, 1.00, 1.00
45.00, 70.00, 66.00, 0.50, 0.00
45.50, 69.00, 65.00, 0.50, 0.00
46.00, 50.00, 54.00, 1.00, 1.00
46.00, 58.00, 59.00, 1.00, 1.00
46.00, 67.00, 64.00, 2.00, 0.00
47.00, 50.00, 54.00, 1.00, 1.00
47.00, 58.00, 59.00, 1.00, 1.00
48.00, 41.00, 49.00, 1.00, 1.00
48.00, 67.00, 64.00, 3.00, 0.00
49.00, 53.00, 56.00, 1.00, 1.00
49.00, 58.00, 59.00, 1.00, 1.00
49.00, 63.00, 62.00, 1.00, 1.00
50.00, 53.00, 56.00, 1.00, 1.00
50.00, 58.00, 59.00, 1.00, 1.00
50.00, 63.00, 62.00, 1.00, 1.00
51.00, 53.00, 56.00, 1.00, 1.00
51.00, 60.00, 60.00, 0.33, 1.00
51.00, 63.00, 62.00, 1.00, 1.00
51.00, 69.00, 65.00, 0.33, 0.00
51.33, 58.00, 59.00, 0.33, 1.00
51.33, 67.00, 64.00, 0.33, 0.00
51.67, 57.00, 58.00, 0.33, 1.00
51.67, 65.00, 63.00, 0.33, 0.00
52.00, 58.00, 59.00, 1.00, 1.00
52.00, 62.00, 61.00, 1.00, 1.00
52.00, 70.00, 66.00, 1.00, 0.00
53.00, 46.00, 52.00, 1.00, 1.00
53.00, 74.00, 68.00, 1.00, 0.00
54.00, 41.00, 49.00, 1.00, 1.00
54.00, 67.00, 64.00, 3.00, 0.00
55.00, 53.00, 56.00, 1.00, 1.00
55.00, 58.00, 59.00, 1.00, 1.00
55.00, 63.00, 62.00, 1.00, 1.00
56.00, 53.00, 56.00, 1.00, 1.00
56.00, 58.00, 59.00, 1.00, 1.00
56.00, 63.00, 62.00, 1.00, 1.00
57.00, 50.00, 54.00, 1.00, 1.00
57.00, 60.00, 60.00, 0.33, 1.00
57.00, 63.00, 62.00, 1.00, 1.00
57.00, 69.00, 65.00, 0.33, 0.00
57.33, 58.00, 59.00, 0.33, 1.00
57.33, 67.00, 64.00, 0.33, 0.00
57.67, 57.00, 58.00, 0.33, 1.00
57.67, 65.00, 63.00, 0.33, 0.00
58.00, 58.00, 59.00, 1.00, 1.00
58.00, 62.00, 61.00, 1.00, 1.00
58.00, 70.00, 66.00, 1.00, 0.00
59.00, 46.00, 52.00, 1.00, 1.00
59.00, 74.00, 68.00, 0.50, 0.00
59.50, 75.00, 69.00, 0.50, 0.00
60.00, 55.00, 57.00, 1.00, 1.00
60.00, 62.00, 61.00, 1.00, 1.00
60.00, 67.00, 64.00, 1.00, 1.00
60.00, 71.00, 66.00, 1.00, 0.00
60.00, 77.00, 70.00, 0.33, 0.00
60.33, 79.00, 71.00, 0.33, 0.00
60.67, 77.00, 70.00, 0.33, 0.00
61.00, 60.00, 60.00, 1.00, 1.00
61.00, 67.00, 64.00, 1.00, 1.00
61.00, 70.00, 66.00, 1.00, 0.00
61.00, 76.00, 69.00, 1.00, 0.00
62.00, 60.00, 60.00, 1.00, 1.00
62.00, 67.00, 64.00, 1.00, 1.00
62.00, 70.00, 66.00, 1.00, 0.00
62.00, 72.00, 67.00, 0.50, 0.00
62.50, 74.00, 68.00, 0.50, 0.00
63.00, 53.00, 56.00, 1.00, 1.00
63.00, 60.00, 60.00, 1.00, 1.00
63.00, 69.00, 65.00, 1.00, 0.00
63.00, 75.00, 69.00, 0.33, 0.00
63.33, 77.00, 70.00, 0.33, 0.00
63.67, 75.00, 69.00, 0.33, 0.00
64.00, 58.00, 59.00, 1.00, 1.00
64.00, 65.00, 63.00, 1.00, 1.00
64.00, 68.00, 65.00, 1.00, 0.00
64.00, 74.00, 68.00, 1.00, 0.00
65.00, 58.00, 59.00, 1.00, 1.00
65.00, 65.00, 63.00, 1.00, 1.00
65.00, 68.00, 65.00, 1.00, 0.00
65.00, 70.00, 66.00, 1.00, 0.00
66.00, 51.00, 55.00, 1.00, 1.00
66.00, 58.00, 59.00, 1.00, 1.00
66.00, 67.00, 64.00, 1.00, 0.00
66.00, 73.00, 68.00, 0.33, 0.00
66.33, 75.00, 69.00, 0.33, 0.00
66.67, 73.00, 68.00, 0.33, 0.00
67.00, 56.00, 58.00, 1.00, 1.00
67.00, 63.00, 62.00, 1.00, 1.00
67.00, 66.00, 64.00, 1.00, 0.00
67.00, 72.00, 67.00, 1.00, 0.00
68.00, 56.00, 58.00, 1.00, 1.00
68.00, 63.00, 62.00, 1.00, 1.00
68.00, 66.00, 64.00, 1.00, 0.00
68.00, 68.00, 65.00, 0.50, 0.00
68.50, 70.00, 66.00, 0.50, 0.00
69.00, 49.00, 54.00, 1.00, 1.00
69.00, 56.00, 58.00, 1.00, 1.00
69.00, 65.00, 63.00, 1.00, 0.00
69.00, 71.00, 67.00, 0.33, 0.00
69.33, 73.00, 68.00, 0.33, 0.00
69.67, 71.00, 67.00, 0.33, 0.00
70.00, 54.00, 57.00, 1.00, 1.00
70.00, 61.00, 61.00, 1.00, 1.00
70.00, 64.00, 63.00, 1.00, 0.00
70.00, 70.00, 66.00, 1.00, 0.00
71.00, 54.00, 57.00, 1.00, 1.00
71.00, 61.00, 61.00, 1.00, 1.00
71.00, 64.00, 63.00, 1.00, 0.00
71.00, 66.00, 64.00, 1.00, 0.00
72.00, 48.00, 53.00, 1.00, 1.00
72.00, 67.00, 64.00, 3.00, 0.00
73.00, 58.00, 59.00, 1.00, 1.00
73.00, 64.00, 62.00, 1.00, 1.00
74.00, 58.00, 59.00, 1.00, 1.00
74.00, 64.00, 62.00, 1.00, 1.00
75.00, 53.00, 56.00, 1.00, 1.00
75.00, 60.00, 60.00, 0.33, 1.00
75.00, 63.00, 62.00, 1.00, 1.00
75.00, 69.00, 65.00, 0.33, 0.00
75.33, 58.00, 59.00, 0.33, 1.00
75.33, 67.00, 64.00, 0.33, 0.00
75.67, 57.00, 58.00, 0.33, 1.00
75.67, 65.00, 63.00, 0.33, 0.00
76.00, 58.00, 59.00, 1.00, 1.00
76.00, 62.00, 61.00, 1.00, 1.00
76.00, 70.00, 66.00, 1.00, 0.00
77.00, 46.00, 52.00, 1.00, 1.00
77.00, 74.00, 68.00, 1.00, 0.00
78.00, 48.00, 53.00, 1.00, 1.00
78.00, 67.00, 64.00, 3.00, 0.00
79.00, 58.00, 59.00, 1.00, 1.00
79.00, 64.00, 62.00, 1.00, 1.00
80.00, 58.00, 59.00, 1.00, 1.00
80.00, 64.00, 62.00, 1.00, 1.00
81.00, 53.00, 56.00, 1.00, 1.00
81.00, 60.00, 60.00, 0.33, 1.00
81.00, 63.00, 62.00, 1.00, 1.00
81.00, 69.00, 65.00, 0.33, 0.00
81.33, 58.00, 59.00, 0.33, 1.00
81.33, 67.00, 64.00, 0.33, 0.00
81.67, 57.00, 58.00, 0.33, 1.00
81.67, 65.00, 63.00, 0.33, 0.00
82.00, 58.00, 59.00, 1.00, 1.00
82.00, 62.00, 61.00, 1.00, 1.00
82.00, 70.00, 66.00, 1.00, 0.00
83.00, 46.00, 52.00, 1.00, 1.00
83.00, 74.00, 68.00, 0.50, 0.00
83.50, 75.00, 69.00, 0.50, 0.00
84.00, 55.00, 57.00, 1.00, 1.00
84.00, 62.00, 61.00, 1.00, 1.00
84.00, 67.00, 64.00, 1.00, 1.00
84.00, 71.00, 66.00, 1.00, 0.00
84.00, 77.00, 70.00, 0.33, 0.00
84.33, 79.00, 71.00, 0.33, 0.00
84.67, 77.00, 70.00, 0.33, 0.00
85.00, 60.00, 60.00, 1.00, 1.00
85.00, 67.00, 64.00, 1.00, 1.00
85.00, 70.00, 66.00, 1.00, 0.00
85.00, 76.00, 69.00, 1.00, 0.00
86.00, 60.00, 60.00, 1.00, 1.00
86.00, 67.00, 64.00, 1.00, 1.00
86.00, 70.00, 66.00, 1.00, 0.00
86.00, 72.00, 67.00, 0.50, 0.00
86.50, 74.00, 68.00, 0.50, 0.00
87.00, 53.00, 56.00, 1.00, 1.00
87.00, 60.00, 60.00, 1.00, 1.00
87.00, 69.00, 65.00, 1.00, 0.00
87.00, 75.00, 69.00, 0.33, 0.00
87.33, 77.00, 70.00, 0.33, 0.00
87.67, 75.00, 69.00, 0.33, 0.00
88.00, 58.00, 59.00, 1.00, 1.00
88.00, 65.00, 63.00, 1.00, 1.00
88.00, 68.00, 65.00, 1.00, 0.00
88.00, 74.00, 68.00, 1.00, 0.00
89.00, 58.00, 59.00, 1.00, 1.00
89.00, 65.00, 63.00, 1.00, 1.00
89.00, 68.00, 65.00, 1.00, 0.00
89.00, 70.00, 66.00, 0.50, 0.00
89.50, 72.00, 67.00, 0.50, 0.00
90.00, 52.00, 55.00, 1.00, 1.00
90.00, 58.00, 59.00, 1.00, 1.00
90.00, 64.00, 62.00, 1.00, 1.00
90.00, 67.00, 64.00, 1.00, 0.00
90.00, 73.00, 68.00, 0.33, 0.00
90.33, 75.00, 69.00, 0.33, 0.00
90.67, 73.00, 68.00, 0.33, 0.00
91.00, 53.00, 56.00, 1.00, 1.00
91.00, 58.00, 59.00, 1.00, 1.00
91.00, 63.00, 62.00, 1.00, 1.00
91.00, 67.00, 64.00, 1.00, 0.00
91.00, 72.00, 67.00, 1.00, 0.00
92.00, 53.00, 56.00, 1.00, 1.00
92.00, 57.00, 58.00, 1.00, 1.00
92.00, 63.00, 62.00, 1.00, 1.00
92.00, 65.00, 63.00, 1.00, 0.00
92.00, 74.00, 68.00, 0.50, 0.00
92.50, 72.00, 67.00, 0.50, 0.00
93.00, 58.00, 59.00, 1.00, 1.00
93.00, 62.00, 61.00, 1.00, 1.00
93.00, 70.00, 66.00, 1.00, 0.00
94.00, 46.00, 52.00, 1.00, 1.00
94.00, 82.00, 73.00, 1.00, 0.00
95.00, 34.00, 45.00, 1.00, 1.00
95.00, 94.00, 80.00, 1.00, 0.00
96.00, 41.00, 49.00, 1.00, 1.00
96.00, 67.00, 64.00, 3.00, 0.00
97.00, 53.00, 56.00, 1.00, 1.00
97.00, 58.00, 59.00, 1.00, 1.00
97.00, 63.00, 62.00, 1.00, 1.00
98.00, 53.00, 56.00, 1.00, 1.00
98.00, 58.00, 59.00, 1.00, 1.00
98.00, 63.00, 62.00, 1.00, 1.00
99.00, 53.00, 56.00, 1.00, 1.00
99.00, 60.00, 60.00, 0.33, 1.00
99.00, 63.00, 62.00, 1.00, 1.00
99.00, 69.00, 65.00, 0.33, 0.00
99.33, 58.00, 59.00, 0.33, 1.00
99.33, 67.00, 64.00, 0.33, 0.00
99.67, 57.00, 58.00, 0.33, 1.00
99.67, 65.00, 63.00, 0.33, 0.00
100.00, 58.00, 59.00, 1.00, 1.00
100.00, 62.00, 61.00, 1.00, 1.00
100.00, 70.00, 66.00, 1.00, 0.00
101.00, 46.00, 52.00, 1.00, 1.00
101.00, 74.00, 68.00, 1.00, 0.00
102.00, 41.00, 49.00, 1.00, 1.00
102.00, 67.00, 64.00, 3.00, 0.00
103.00, 53.00, 56.00, 1.00, 1.00
103.00, 58.00, 59.00, 1.00, 1.00
103.00, 63.00, 62.00, 1.00, 1.00
104.00, 53.00, 56.00, 1.00, 1.00
104.00, 58.00, 59.00, 1.00, 1.00
104.00, 63.00, 62.00, 1.00, 1.00
105.00, 50.00, 54.00, 1.00, 1.00
105.00, 60.00, 60.00, 0.33, 1.00
105.00, 63.00, 62.00, 1.00, 1.00
105.00, 69.00, 65.00, 0.33, 0.00
105.33, 58.00, 59.00, 0.33, 1.00
105.33, 67.00, 64.00, 0.33, 0.00
105.67, 57.00, 58.00, 0.33, 1.00
105.67, 65.00, 63.00, 0.33, 0.00
106.00, 58.00, 59.00, 1.00, 1.00
106.00, 62.00, 61.00, 1.00, 1.00
106.00, 70.00, 66.00, 1.00, 0.00
107.00, 46.00, 52.00, 1.00, 1.00
107.00, 74.00, 68.00, 0.50, 0.00
107.50, 75.00, 69.00, 0.50, 0.00
108.00, 55.00, 57.00, 1.00, 1.00
108.00, 62.00, 61.00, 1.00, 1.00
108.00, 67.00, 64.00, 1.00, 1.00
108.00, 71.00, 66.00, 1.00, 0.00
108.00, 77.00, 70.00, 0.33, 0.00
108.33, 79.00, 71.00, 0.33, 0.00
108.67, 77.00, 70.00, 0.33, 0.00
109.00, 60.00, 60.00, 1.00, 1.00
109.00, 67.00, 64.00, 1.00, 1.00
109.00, 70.00, 66.00, 1.00, 0.00
109.00, 76.00, 69.00, 1.00, 0.00
110.00, 60.00, 60.00, 1.00, 1.00
110.00, 67.00, 64.00, 1.00, 1.00
110.00, 70.00, 66.00, 1.00, 0.00
110.00, 72.00, 67.00, 0.50, 0.00
110.50, 74.00, 68.00, 0.50, 0.00
111.00, 53.00, 56.00, 1.00, 1.00
111.00, 60.00, 60.00, 1.00, 1.00
111.00, 69.00, 65.00, 1.00, 0.00
111.00, 75.00, 69.00, 0.33, 0.00
111.33, 77.00, 70.00, 0.33, 0.00
111.67, 75.00, 69.00, 0.33, 0.00
112.00, 58.00, 59.00, 1.00, 1.00
112.00, 65.00, 63.00, 1.00, 1.00
112.00, 68.00, 65.00, 1.00, 0.00
112.00, 74.00, 68.00, 1.00, 0.00
113.00, 58.00, 59.00, 1.00, 1.00
113.00, 65.00, 63.00, 1.00, 1.00
113.00, 68.00, 65.00, 1.00, 0.00
113.00, 70.00, 66.00, 1.00, 0.00
114.00, 51.00, 55.00, 1.00, 1.00
114.00, 58.00, 59.00, 1.00, 1.00
114.00, 67.00, 64.00, 1.00, 0.00
114.00, 73.00, 68.00, 0.33, 0.00
114.33, 75.00, 69.00, 0.33, 0.00
114.67, 73.00, 68.00, 0.33, 0.00
115.00, 56.00, 58.00, 1.00, 1.00
115.00, 63.00, 62.00, 1.00, 1.00
115.00, 66.00, 64.00, 1.00, 0.00
115.00, 72.00, 67.00, 1.00, 0.00
116.00, 56.00, 58.00, 1.00, 1.00
116.00, 63.00, 62.00, 1.00, 1.00
116.00, 66.00, 64.00, 1.00, 0.00
116.00, 68.00, 65.00, 0.50, 0.00
116.50, 70.00, 66.00, 0.50, 0.00
117.00, 49.00, 54.00, 1.00, 1.00
117.00, 56.00, 58.00, 1.00, 1.00
117.00, 65.00, 63.00, 1.00, 0.00
117.00, 71.00, 67.00, 0.33, 0.00
117.33, 73.00, 68.00, 0.33, 0.00
117.67, 71.00, 67.00, 0.33, 0.00
118.00, 54.00, 57.00, 1.00, 1.00
118.00, 61.00, 61.00, 1.00, 1.00
118.00, 64.00, 63.00, 1.00, 0.00
118.00, 70.00, 66.00, 1.00, 0.00
119.00, 54.00, 57.00, 1.00, 1.00
119.00, 61.00, 61.00, 1.00, 1.00
119.00, 64.00, 63.00, 1.00, 0.00
119.00, 66.00, 64.00, 1.00, 0.00
120.00, 48.00, 53.00, 1.00, 1.00
120.00, 67.00, 64.00, 3.00, 0.00
121.00, 58.00, 59.00, 1.00, 1.00
121.00, 64.00, 62.00, 1.00, 1.00
122.00, 58.00, 59.00, 1.00, 1.00
122.00, 64.00, 62.00, 1.00, 1.00
123.00, 53.00, 56.00, 1.00, 1.00
123.00, 60.00, 60.00, 0.33, 1.00
123.00, 63.00, 62.00, 1.00, 1.00
123.00, 69.00, 65.00, 0.33, 0.00
123.33, 58.00, 59.00, 0.33, 1.00
123.33, 67.00, 64.00, 0.33, 0.00
123.67, 57.00, 58.00, 0.33, 1.00
123.67, 65.00, 63.00, 0.33, 0.00
124.00, 58.00, 59.00, 1.00, 1.00
124.00, 62.00, 61.00, 1.00, 1.00
124.00, 70.00, 66.00, 1.00, 0.00
125.00, 46.00, 52.00, 1.00, 1.00
125.00, 74.00, 68.00, 1.00, 0.00
126.00, 48.00, 53.00, 1.00, 1.00
126.00, 67.00, 64.00, 3.00, 0.00
127.00, 58.00, 59.00, 1.00, 1.00
127.00, 64.00, 62.00, 1.00, 1.00
128.00, 58.00, 59.00, 1.00, 1.00
128.00, 64.00, 62.00, 1.00, 1.00
129.00, 53.00, 56.00, 1.00, 1.00
129.00, 60.00, 60.00, 0.33, 1.00
129.00, 63.00, 62.00, 1.00, 1.00
129.00, 69.00, 65.00, 0.33, 0.00
129.33, 58.00, 59.00, 0.33, 1.00
129.33, 67.00, 64.00, 0.33, 0.00
129.67, 57.00, 58.00, 0.33, 1.00
129.67, 65.00, 63.00, 0.33, 0.00
130.00, 58.00, 59.00, 1.00, 1.00
130.00, 62.00, 61.00, 1.00, 1.00
130.00, 70.00, 66.00, 1.00, 0.00
131.00, 46.00, 52.00, 1.00, 1.00
131.00, 74.00, 68.00, 0.50, 0.00
131.50, 75.00, 69.00, 0.50, 0.00
132.00, 55.00, 57.00, 1.00, 1.00
132.00, 62.00, 61.00, 1.00, 1.00
132.00, 67.00, 64.00, 1.00, 1.00
132.00, 71.00, 66.00, 1.00, 0.00
132.00, 77.00, 70.00, 0.33, 0.00
132.33, 79.00, 71.00, 0.33, 0.00
132.67, 77.00, 70.00, 0.33, 0.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 67.00, 64.00, 1.00, 1.00
133.00, 70.00, 66.00, 1.00, 0.00
133.00, 76.00, 69.00, 1.00, 0.00
134.00, 60.00, 60.00, 1.00, 1.00
134.00, 67.00, 64.00, 1.00, 1.00
134.00, 70.00, 66.00, 1.00, 0.00
134.00, 72.00, 67.00, 0.50, 0.00
134.50, 74.00, 68.00, 0.50, 0.00
135.00, 53.00, 56.00, 1.00, 1.00
135.00, 60.00, 60.00, 1.00, 1.00
135.00, 69.00, 65.00, 1.00, 0.00
135.00, 75.00, 69.00, 0.33, 0.00
135.33, 77.00, 70.00, 0.33, 0.00
135.67, 75.00, 69.00, 0.33, 0.00
136.00, 58.00, 59.00, 1.00, 1.00
136.00, 65.00, 63.00, 1.00, 1.00
136.00, 68.00, 65.00, 1.00, 0.00
136.00, 74.00, 68.00, 1.00, 0.00
137.00, 58.00, 59.00, 1.00, 1.00
137.00, 65.00, 63.00, 1.00, 1.00
137.00, 68.00, 65.00, 1.00, 0.00
137.00, 70.00, 66.00, 0.50, 0.00
137.50, 72.00, 67.00, 0.50, 0.00
138.00, 52.00, 55.00, 1.00, 1.00
138.00, 58.00, 59.00, 1.00, 1.00
138.00, 64.00, 62.00, 1.00, 1.00
138.00, 67.00, 64.00, 1.00, 0.00
138.00, 73.00, 68.00, 0.33, 0.00
138.33, 75.00, 69.00, 0.33, 0.00
138.67, 73.00, 68.00, 0.33, 0.00
139.00, 53.00, 56.00, 1.00, 1.00
139.00, 58.00, 59.00, 1.00, 1.00
139.00, 63.00, 62.00, 1.00, 1.00
139.00, 67.00, 64.00, 1.00, 0.00
139.00, 72.00, 67.00, 1.00, 0.00
140.00, 53.00, 56.00, 1.00, 1.00
140.00, 57.00, 58.00, 1.00, 1.00
140.00, 63.00, 62.00, 1.00, 1.00
140.00, 65.00, 63.00, 1.00, 0.00
140.00, 74.00, 68.00, 0.50, 0.00
140.50, 72.00, 67.00, 0.50, 0.00
141.00, 58.00, 59.00, 1.00, 1.00
141.00, 62.00, 61.00, 1.00, 1.00
141.00, 70.00, 66.00, 1.00, 0.00
142.00, 46.00, 52.00, 1.00, 1.00
142.00, 82.00, 73.00, 1.00, 0.00
143.00, 34.00, 45.00, 1.00, 1.00
143.00, 94.00, 80.00, 1.00, 0.00
144.00, 62.00, 61.00, 0.50, 0.00
144.50, 63.00, 62.00, 0.50, 0.00
145.00, 62.00, 61.00, 1.00, 0.00
146.00, 69.00, 65.00, 1.00, 0.00
147.00, 67.00, 64.00, 1.00, 0.00
148.00, 66.00, 63.00, 1.50, 0.00
149.50, 63.00, 62.00, 0.50, 0.00
150.00, 62.00, 61.00, 0.50, 0.00
150.50, 63.00, 62.00, 0.50, 0.00
151.00, 62.00, 61.00, 1.00, 0.00
152.00, 69.00, 65.00, 1.00, 0.00
153.00, 67.00, 64.00, 0.33, 0.00
153.33, 69.00, 65.00, 0.33, 0.00
153.67, 67.00, 64.00, 0.33, 0.00
154.00, 66.00, 63.00, 1.00, 0.00
155.00, 63.00, 62.00, 1.00, 0.00
156.00, 62.00, 61.00, 0.50, 0.00
156.50, 63.00, 62.00, 0.50, 0.00
157.00, 62.00, 61.00, 1.00, 0.00
158.00, 72.00, 67.00, 1.00, 0.00
