ontime, MNN, MPN, duration, channel
52.00, 50.00, 54.00, 1.00, 0.00
52.00, 55.00, 57.00, 1.00, 1.00
52.00, 59.00, 59.00, 1.00, 1.00
52.00, 65.00, 63.00, 1.00, 1.00
53.00, 48.00, 53.00, 1.00, 0.00
53.00, 60.00, 60.00, 1.00, 1.00
53.00, 64.00, 62.00, 1.00, 1.00
54.00, 50.00, 54.00, 0.50, 0.00
54.00, 59.00, 59.00, 1.00, 1.00
54.00, 65.00, 63.00, 1.00, 1.00
54.50, 55.00, 57.00, 0.50, 0.00
55.00, 52.00, 55.00, 0.33, 0.00
55.00, 60.00, 60.00, 1.00, 1.00
55.00, 64.00, 62.00, 1.00, 1.00
55.33, 53.00, 56.00, 0.33, 0.00
55.67, 52.00, 55.00, 0.33, 0.00
56.00, 50.00, 54.00, 0.50, 0.00
56.00, 60.00, 60.00, 1.00, 1.00
56.00, 64.00, 62.00, 1.00, 1.00
56.50, 48.00, 53.00, 0.50, 0.00
57.00, 50.00, 54.00, 0.75, 0.00
57.00, 55.00, 57.00, 1.00, 1.00
57.00, 59.00, 59.00, 1.00, 1.00
57.00, 65.00, 63.00, 1.00, 1.00
57.75, 43.00, 50.00, 0.25, 0.00
58.00, 50.00, 54.00, 1.00, 0.00
58.00, 55.00, 57.00, 1.00, 1.00
58.00, 59.00, 59.00, 1.00, 1.00
58.00, 65.00, 63.00, 1.00, 1.00
59.00, 48.00, 53.00, 1.00, 0.00
59.00, 60.00, 60.00, 1.00, 1.00
59.00, 64.00, 62.00, 1.00, 1.00
60.00, 50.00, 54.00, 0.75, 0.00
60.00, 55.00, 57.00, 1.00, 1.00
60.00, 59.00, 59.00, 1.00, 1.00
60.00, 65.00, 63.00, 1.00, 1.00
60.75, 43.00, 50.00, 0.25, 0.00
61.00, 48.00, 53.00, 1.00, 0.00
61.00, 60.00, 60.00, 1.00, 1.00
61.00, 64.00, 62.00, 1.00, 1.00
62.00, 50.00, 54.00, 0.75, 0.00
62.00, 55.00, 57.00, 1.00, 1.00
62.00, 59.00, 59.00, 1.00, 1.00
62.00, 65.00, 63.00, 1.00, 1.00
62.75, 43.00, 50.00, 0.25, 0.00
63.00, 48.00, 53.00, 1.00, 0.00
63.00, 60.00, 60.00, 1.00, 1.00
63.00, 64.00, 62.00, 1.00, 1.00
64.00, 50.00, 54.00, 0.75, 0.00
64.00, 55.00, 57.00, 1.00, 1.00
64.00, 59.00, 59.00, 1.00, 1.00
64.00, 65.00, 63.00, 1.00, 1.00
64.75, 43.00, 50.00, 0.25, 0.00
65.00, 48.00, 53.00, 1.00, 0.00
65.00, 60.00, 60.00, 1.00, 1.00
65.00, 64.00, 62.00, 1.00, 1.00
66.00, 43.00, 50.00, 3.00, 0.00
66.00, 55.00, 57.00, 3.00, 1.00
69.00, 42.00, 49.00, 3.00, 0.00
69.00, 54.00, 56.00, 3.00, 1.00
72.00, 35.00, 45.00, 1.00, 1.00
72.00, 47.00, 52.00, 1.00, 1.00
72.00, 78.00, 70.00, 0.50, 0.00
72.50, 83.00, 73.00, 0.50, 0.00
73.00, 55.00, 57.00, 1.00, 1.00
73.00, 59.00, 59.00, 1.00, 1.00
73.00, 64.00, 62.00, 1.00, 1.00
73.00, 79.00, 71.00, 1.00, 0.00
74.00, 55.00, 57.00, 1.00, 1.00
74.00, 59.00, 59.00, 1.00, 1.00
74.00, 64.00, 62.00, 1.00, 1.00
74.00, 78.00, 70.00, 0.50, 0.00
74.50, 76.00, 69.00, 0.50, 0.00
75.00, 47.00, 52.00, 1.00, 1.00
75.00, 71.00, 66.00, 3.00, 0.00
76.00, 54.00, 56.00, 1.00, 1.00
76.00, 59.00, 59.00, 1.00, 1.00
76.00, 62.00, 61.00, 1.00, 1.00
77.00, 54.00, 56.00, 1.00, 1.00
77.00, 59.00, 59.00, 1.00, 1.00
77.00, 62.00, 61.00, 1.00, 1.00
78.00, 47.00, 52.00, 1.00, 1.00
78.00, 73.00, 67.00, 0.50, 0.00
78.50, 76.00, 69.00, 0.50, 0.00
79.00, 54.00, 56.00, 1.00, 1.00
79.00, 58.00, 58.00, 1.00, 1.00
79.00, 64.00, 62.00, 1.00, 1.00
79.00, 74.00, 68.00, 1.00, 0.00
80.00, 54.00, 56.00, 1.00, 1.00
80.00, 58.00, 58.00, 1.00, 1.00
80.00, 64.00, 62.00, 1.00, 1.00
80.00, 73.00, 67.00, 1.00, 0.00
81.00, 47.00, 52.00, 1.00, 1.00
81.00, 71.00, 66.00, 3.00, 0.00
82.00, 54.00, 56.00, 1.00, 1.00
82.00, 59.00, 59.00, 1.00, 1.00
82.00, 62.00, 61.00, 1.00, 1.00
83.00, 54.00, 56.00, 1.00, 1.00
83.00, 59.00, 59.00, 1.00, 1.00
83.00, 62.00, 61.00, 1.00, 1.00
84.00, 37.00, 46.00, 1.00, 1.00
84.00, 73.00, 67.00, 0.50, 0.00
84.50, 71.00, 66.00, 0.50, 0.00
85.00, 49.00, 53.00, 1.00, 1.00
85.00, 53.00, 55.00, 1.00, 1.00
85.00, 59.00, 59.00, 1.00, 1.00
85.00, 69.00, 65.00, 1.00, 0.00
86.00, 49.00, 53.00, 1.00, 1.00
86.00, 53.00, 55.00, 1.00, 1.00
86.00, 59.00, 59.00, 1.00, 1.00
86.00, 68.00, 64.00, 1.00, 0.00
87.00, 42.00, 49.00, 1.00, 1.00
87.00, 69.00, 65.00, 0.50, 0.00
87.50, 73.00, 67.00, 1.00, 0.00
88.00, 49.00, 53.00, 1.00, 1.00
88.00, 57.00, 58.00, 1.00, 1.00
89.00, 61.00, 60.00, 1.50, 0.00
90.50, 59.00, 59.00, 0.50, 0.00
91.00, 57.00, 58.00, 1.00, 0.00
92.00, 56.00, 57.00, 1.00, 0.00
93.00, 57.00, 58.00, 1.00, 0.00
94.00, 61.00, 60.00, 2.00, 0.00
96.00, 49.00, 53.00, 6.00, 1.00
96.00, 56.00, 57.00, 1.00, 1.00
96.00, 59.00, 59.00, 1.00, 0.00
97.00, 54.00, 56.00, 1.00, 1.00
97.00, 57.00, 58.00, 1.00, 0.00
98.00, 57.00, 58.00, 1.00, 1.00
98.00, 61.00, 60.00, 1.00, 0.00
99.00, 56.00, 57.00, 0.50, 1.00
99.00, 59.00, 59.00, 0.50, 0.00
99.50, 54.00, 56.00, 0.50, 1.00
99.50, 57.00, 58.00, 0.50, 0.00
100.00, 57.00, 58.00, 1.00, 1.00
100.00, 61.00, 60.00, 1.00, 0.00
101.00, 57.00, 58.00, 1.00, 1.00
101.00, 61.00, 60.00, 1.00, 0.00
102.00, 49.00, 53.00, 4.00, 1.00
102.00, 56.00, 57.00, 1.00, 1.00
102.00, 59.00, 59.00, 1.00, 0.00
103.00, 54.00, 56.00, 1.00, 1.00
103.00, 58.00, 58.00, 1.00, 0.00
104.00, 58.00, 58.00, 1.00, 1.00
104.00, 61.00, 60.00, 1.00, 0.00
105.00, 56.00, 57.00, 0.50, 1.00
105.00, 59.00, 59.00, 0.50, 0.00
105.50, 54.00, 56.00, 1.50, 1.00
105.50, 58.00, 58.00, 0.50, 0.00
106.00, 42.00, 49.00, 2.00, 1.00
106.00, 66.00, 63.00, 1.00, 0.00
107.00, 78.00, 70.00, 1.50, 0.00
108.00, 47.00, 52.00, 1.00, 1.00
108.50, 83.00, 73.00, 0.50, 0.00
109.00, 55.00, 57.00, 1.00, 1.00
109.00, 59.00, 59.00, 1.00, 1.00
109.00, 64.00, 62.00, 1.00, 1.00
109.00, 79.00, 71.00, 1.00, 0.00
110.00, 55.00, 57.00, 1.00, 1.00
110.00, 59.00, 59.00, 1.00, 1.00
110.00, 64.00, 62.00, 1.00, 1.00
110.00, 78.00, 70.00, 0.50, 0.00
110.50, 76.00, 69.00, 0.50, 0.00
111.00, 47.00, 52.00, 1.00, 1.00
111.00, 71.00, 66.00, 3.00, 0.00
112.00, 54.00, 56.00, 1.00, 1.00
112.00, 59.00, 59.00, 1.00, 1.00
112.00, 62.00, 61.00, 1.00, 1.00
113.00, 54.00, 56.00, 1.00, 1.00
113.00, 59.00, 59.00, 1.00, 1.00
113.00, 62.00, 61.00, 1.00, 1.00
114.00, 47.00, 52.00, 1.00, 1.00
114.00, 73.00, 67.00, 0.50, 0.00
114.50, 76.00, 69.00, 0.50, 0.00
115.00, 54.00, 56.00, 1.00, 1.00
115.00, 58.00, 58.00, 1.00, 1.00
115.00, 64.00, 62.00, 1.00, 1.00
115.00, 74.00, 68.00, 1.00, 0.00
116.00, 54.00, 56.00, 1.00, 1.00
116.00, 58.00, 58.00, 1.00, 1.00
116.00, 64.00, 62.00, 1.00, 1.00
116.00, 73.00, 67.00, 1.00, 0.00
117.00, 47.00, 52.00, 1.00, 1.00
117.00, 71.00, 66.00, 2.00, 0.00
118.00, 54.00, 56.00, 1.00, 1.00
118.00, 59.00, 59.00, 1.00, 1.00
118.00, 62.00, 61.00, 1.00, 1.00
119.00, 50.00, 54.00, 1.50, 0.00
120.00, 59.00, 59.00, 1.00, 1.00
120.00, 65.00, 63.00, 1.00, 1.00
120.50, 55.00, 57.00, 0.50, 0.00
121.00, 52.00, 55.00, 0.33, 0.00
121.00, 60.00, 60.00, 1.00, 1.00
121.00, 64.00, 62.00, 1.00, 1.00
121.33, 53.00, 56.00, 0.33, 0.00
121.67, 52.00, 55.00, 0.33, 0.00
122.00, 50.00, 54.00, 0.50, 0.00
122.00, 60.00, 60.00, 1.00, 1.00
122.00, 64.00, 62.00, 1.00, 1.00
122.50, 48.00, 53.00, 0.50, 0.00
123.00, 50.00, 54.00, 0.75, 0.00
123.00, 55.00, 57.00, 1.00, 1.00
123.00, 59.00, 59.00, 1.00, 1.00
123.00, 65.00, 63.00, 1.00, 1.00
123.75, 43.00, 50.00, 0.25, 0.00
124.00, 50.00, 54.00, 1.00, 0.00
124.00, 55.00, 57.00, 1.00, 1.00
124.00, 59.00, 59.00, 1.00, 1.00
124.00, 65.00, 63.00, 1.00, 1.00
125.00, 48.00, 53.00, 1.00, 0.00
125.00, 60.00, 60.00, 1.00, 1.00
125.00, 64.00, 62.00, 1.00, 1.00
126.00, 50.00, 54.00, 0.50, 0.00
126.00, 59.00, 59.00, 1.00, 1.00
126.00, 65.00, 63.00, 1.00, 1.00
126.50, 55.00, 57.00, 0.50, 0.00
127.00, 52.00, 55.00, 0.33, 0.00
127.00, 60.00, 60.00, 1.00, 1.00
127.00, 64.00, 62.00, 1.00, 1.00
127.33, 53.00, 56.00, 0.33, 0.00
127.67, 52.00, 55.00, 0.33, 0.00
128.00, 50.00, 54.00, 0.50, 0.00
128.00, 60.00, 60.00, 1.00, 1.00
128.00, 64.00, 62.00, 1.00, 1.00
128.50, 48.00, 53.00, 0.50, 0.00
129.00, 50.00, 54.00, 0.75, 0.00
129.00, 55.00, 57.00, 1.00, 1.00
129.00, 59.00, 59.00, 1.00, 1.00
129.00, 65.00, 63.00, 1.00, 1.00
129.75, 43.00, 50.00, 0.25, 0.00
130.00, 50.00, 54.00, 1.00, 0.00
130.00, 55.00, 57.00, 1.00, 1.00
130.00, 59.00, 59.00, 1.00, 1.00
130.00, 65.00, 63.00, 1.00, 1.00
131.00, 48.00, 53.00, 1.00, 0.00
131.00, 60.00, 60.00, 1.00, 1.00
131.00, 64.00, 62.00, 1.00, 1.00
132.00, 50.00, 54.00, 0.75, 0.00
132.00, 55.00, 57.00, 1.00, 1.00
132.00, 59.00, 59.00, 1.00, 1.00
132.00, 65.00, 63.00, 1.00, 1.00
132.75, 43.00, 50.00, 0.25, 0.00
133.00, 48.00, 53.00, 1.00, 0.00
133.00, 60.00, 60.00, 1.00, 1.00
133.00, 64.00, 62.00, 1.00, 1.00
134.00, 50.00, 54.00, 0.75, 0.00
134.00, 55.00, 57.00, 1.00, 1.00
134.00, 59.00, 59.00, 1.00, 1.00
134.00, 65.00, 63.00, 1.00, 1.00
134.75, 43.00, 50.00, 0.25, 0.00
135.00, 48.00, 53.00, 1.00, 0.00
135.00, 60.00, 60.00, 1.00, 1.00
135.00, 64.00, 62.00, 1.00, 1.00
136.00, 50.00, 54.00, 0.75, 0.00
136.00, 55.00, 57.00, 1.00, 1.00
136.00, 59.00, 59.00, 1.00, 1.00
136.00, 65.00, 63.00, 1.00, 1.00
136.75, 43.00, 50.00, 0.25, 0.00
137.00, 48.00, 53.00, 1.00, 0.00
137.00, 60.00, 60.00, 1.00, 1.00
137.00, 64.00, 62.00, 1.00, 1.00
138.00, 43.00, 50.00, 3.00, 0.00
138.00, 55.00, 57.00, 3.00, 1.00
141.00, 42.00, 50.00, 2.00, 0.00
141.00, 54.00, 57.00, 2.00, 1.00
143.00, 41.00, 49.00, 1.00, 0.00
143.00, 53.00, 56.00, 1.00, 1.00
144.00, 34.00, 45.00, 1.00, 1.00
145.00, 53.00, 56.00, 1.00, 1.00
145.00, 58.00, 59.00, 1.00, 1.00
145.00, 62.00, 61.00, 1.00, 1.00
145.00, 65.00, 63.00, 1.00, 0.00
145.00, 70.00, 66.00, 1.00, 0.00
145.00, 74.00, 68.00, 1.00, 0.00
146.00, 54.00, 57.00, 1.00, 1.00
146.00, 58.00, 59.00, 1.00, 1.00
146.00, 63.00, 62.00, 1.00, 1.00
146.00, 66.00, 64.00, 1.00, 0.00
146.00, 70.00, 66.00, 1.00, 0.00
146.00, 75.00, 69.00, 1.00, 0.00
147.00, 46.00, 52.00, 1.00, 1.00
147.00, 78.00, 71.00, 0.50, 0.00
147.75, 74.00, 68.00, 0.25, 0.00
148.00, 58.00, 59.00, 2.00, 1.00
148.00, 62.00, 61.00, 2.00, 1.00
148.00, 65.00, 63.00, 2.00, 1.00
148.00, 72.00, 67.00, 0.75, 0.00
148.00, 77.00, 70.00, 1.00, 0.00
148.75, 74.00, 68.00, 0.25, 0.00
149.00, 53.00, 56.00, 1.00, 1.00
149.00, 70.00, 66.00, 1.00, 0.00
149.00, 77.00, 70.00, 1.00, 0.00
150.00, 34.00, 45.00, 1.00, 1.00
150.00, 82.00, 73.00, 1.00, 0.00
151.00, 53.00, 56.00, 1.00, 1.00
151.00, 58.00, 59.00, 1.00, 1.00
151.00, 62.00, 61.00, 1.00, 1.00
151.00, 65.00, 63.00, 1.00, 0.00
151.00, 70.00, 66.00, 1.00, 0.00
151.00, 74.00, 68.00, 1.00, 0.00
152.00, 54.00, 57.00, 1.00, 1.00
152.00, 58.00, 59.00, 1.00, 1.00
152.00, 63.00, 62.00, 1.00, 1.00
152.00, 66.00, 64.00, 1.00, 0.00
152.00, 70.00, 66.00, 1.00, 0.00
152.00, 75.00, 69.00, 1.00, 0.00
153.00, 46.00, 52.00, 1.00, 1.00
153.00, 78.00, 71.00, 0.50, 0.00
153.75, 74.00, 68.00, 0.25, 0.00
154.00, 58.00, 59.00, 2.00, 1.00
154.00, 62.00, 61.00, 2.00, 1.00
154.00, 65.00, 63.00, 2.00, 1.00
154.00, 72.00, 67.00, 0.75, 0.00
154.00, 77.00, 70.00, 1.00, 0.00
154.75, 74.00, 68.00, 0.25, 0.00
155.00, 53.00, 56.00, 1.00, 1.00
155.00, 70.00, 66.00, 1.00, 0.00
155.00, 77.00, 70.00, 1.00, 0.00
156.00, 34.00, 45.00, 1.00, 1.00
157.00, 53.00, 56.00, 1.00, 1.00
157.00, 58.00, 59.00, 1.00, 1.00
157.00, 62.00, 61.00, 1.00, 1.00
157.00, 65.00, 63.00, 1.00, 0.00
157.00, 70.00, 66.00, 1.00, 0.00
157.00, 74.00, 68.00, 1.00, 0.00
158.00, 54.00, 57.00, 1.00, 1.00
158.00, 58.00, 59.00, 1.00, 1.00
158.00, 63.00, 62.00, 1.00, 1.00
158.00, 66.00, 64.00, 1.00, 0.00
158.00, 70.00, 66.00, 1.00, 0.00
158.00, 75.00, 69.00, 1.00, 0.00
159.00, 46.00, 52.00, 1.00, 1.00
159.00, 78.00, 71.00, 0.50, 0.00
159.75, 74.00, 68.00, 0.25, 0.00
160.00, 58.00, 59.00, 2.00, 1.00
160.00, 62.00, 61.00, 2.00, 1.00
160.00, 65.00, 63.00, 2.00, 1.00
160.00, 72.00, 67.00, 0.75, 0.00
160.00, 77.00, 70.00, 1.00, 0.00
160.75, 74.00, 68.00, 0.25, 0.00
161.00, 53.00, 56.00, 1.00, 1.00
161.00, 70.00, 66.00, 1.00, 0.00
161.00, 77.00, 70.00, 1.00, 0.00
162.00, 34.00, 45.00, 1.00, 1.00
162.00, 46.00, 52.00, 1.00, 1.00
162.00, 82.00, 73.00, 1.00, 0.00
162.00, 94.00, 80.00, 1.00, 0.00
163.00, 53.00, 56.00, 1.00, 1.00
163.00, 58.00, 59.00, 1.00, 1.00
163.00, 62.00, 61.00, 1.00, 1.00
163.00, 65.00, 63.00, 1.00, 0.00
163.00, 70.00, 66.00, 1.00, 0.00
163.00, 74.00, 68.00, 1.00, 0.00
164.00, 54.00, 57.00, 1.00, 1.00
164.00, 58.00, 59.00, 1.00, 1.00
164.00, 63.00, 62.00, 1.00, 1.00
164.00, 66.00, 64.00, 1.00, 0.00
164.00, 70.00, 66.00, 1.00, 0.00
164.00, 75.00, 69.00, 1.00, 0.00
165.00, 46.00, 52.00, 1.00, 1.00
165.00, 78.00, 71.00, 0.50, 0.00
165.75, 74.00, 68.00, 0.25, 0.00
166.00, 58.00, 59.00, 2.00, 1.00
166.00, 62.00, 61.00, 2.00, 1.00
166.00, 65.00, 63.00, 2.00, 1.00
166.00, 72.00, 67.00, 0.75, 0.00
166.00, 77.00, 70.00, 1.00, 0.00
166.75, 74.00, 68.00, 0.25, 0.00
167.00, 53.00, 56.00, 1.00, 1.00
167.00, 70.00, 66.00, 1.00, 0.00
167.00, 77.00, 70.00, 1.00, 0.00
168.00, 39.00, 48.00, 1.00, 1.00
169.00, 58.00, 59.00, 1.00, 1.00
169.00, 63.00, 62.00, 1.00, 1.00
169.00, 67.00, 64.00, 1.00, 1.00
169.00, 70.00, 66.00, 1.00, 0.00
169.00, 75.00, 69.00, 1.00, 0.00
169.00, 79.00, 71.00, 1.00, 0.00
170.00, 59.00, 60.00, 1.00, 1.00
170.00, 63.00, 62.00, 1.00, 1.00
170.00, 68.00, 65.00, 1.00, 1.00
170.00, 71.00, 67.00, 1.00, 0.00
170.00, 75.00, 69.00, 1.00, 0.00
170.00, 80.00, 72.00, 1.00, 0.00
171.00, 51.00, 55.00, 1.00, 1.00
171.00, 83.00, 74.00, 0.50, 0.00
171.75, 79.00, 71.00, 0.25, 0.00
172.00, 58.00, 59.00, 1.00, 1.00
172.00, 63.00, 62.00, 1.00, 1.00
172.00, 67.00, 64.00, 1.00, 1.00
172.00, 77.00, 70.00, 0.75, 0.00
172.00, 82.00, 73.00, 1.00, 0.00
172.75, 79.00, 71.00, 0.25, 0.00
173.00, 51.00, 55.00, 1.00, 1.00
173.00, 75.00, 69.00, 1.00, 0.00
173.00, 82.00, 73.00, 1.00, 0.00
174.00, 39.00, 48.00, 1.00, 1.00
174.00, 87.00, 76.00, 1.00, 0.00
174.00, 99.00, 83.00, 1.00, 0.00
175.00, 58.00, 59.00, 1.00, 1.00
175.00, 63.00, 62.00, 1.00, 1.00
175.00, 67.00, 64.00, 1.00, 1.00
175.00, 70.00, 66.00, 1.00, 0.00
175.00, 75.00, 69.00, 1.00, 0.00
175.00, 79.00, 71.00, 1.00, 0.00
176.00, 59.00, 60.00, 1.00, 1.00
176.00, 63.00, 62.00, 1.00, 1.00
176.00, 68.00, 65.00, 1.00, 1.00
176.00, 71.00, 67.00, 1.00, 0.00
176.00, 75.00, 69.00, 1.00, 0.00
176.00, 80.00, 72.00, 1.00, 0.00
177.00, 51.00, 55.00, 1.00, 1.00
177.00, 83.00, 74.00, 0.50, 0.00
177.75, 79.00, 71.00, 0.25, 0.00
178.00, 61.00, 61.00, 1.00, 1.00
178.00, 67.00, 64.00, 1.00, 1.00
178.00, 70.00, 66.00, 1.00, 1.00
178.00, 77.00, 70.00, 0.75, 0.00
178.00, 82.00, 73.00, 1.00, 0.00
178.75, 79.00, 71.00, 0.25, 0.00
179.00, 51.00, 55.00, 1.00, 1.00
179.00, 76.00, 70.00, 4.00, 0.00
179.00, 82.00, 73.00, 1.00, 0.00
180.00, 39.00, 48.00, 1.00, 1.00
181.00, 61.00, 61.00, 1.00, 1.00
181.00, 70.00, 66.00, 1.00, 0.00
181.00, 79.00, 71.00, 1.00, 0.00
182.00, 62.00, 61.00, 1.00, 1.00
182.00, 71.00, 67.00, 1.00, 0.00
182.00, 80.00, 72.00, 1.00, 0.00
183.00, 63.00, 62.00, 1.00, 1.00
183.00, 70.00, 66.00, 6.00, 0.00
183.00, 75.00, 69.00, 1.00, 0.00
183.00, 79.00, 71.00, 1.00, 0.00
184.00, 64.00, 62.00, 1.00, 1.00
184.00, 73.00, 68.00, 5.00, 0.00
184.00, 78.00, 71.00, 1.00, 0.00
185.00, 65.00, 63.00, 1.00, 1.00
185.00, 77.00, 70.00, 1.00, 0.00
