ontime, MNN, MPN, duration, channel
43.00, 65.00, 63.00, 2.00, 0.00
43.00, 67.00, 64.00, 2.00, 1.00
43.00, 71.00, 66.00, 2.00, 0.00
43.00, 76.00, 69.00, 1.50, 0.00
44.00, 55.00, 57.00, 1.00, 1.00
44.50, 74.00, 68.00, 0.50, 0.00
45.00, 48.00, 53.00, 2.00, 1.00
45.00, 64.00, 62.00, 1.00, 0.00
45.00, 71.00, 66.00, 0.50, 0.00
45.75, 72.00, 67.00, 0.25, 0.00
46.00, 55.00, 57.00, 1.00, 1.00
46.00, 64.00, 62.00, 1.00, 1.00
46.00, 84.00, 74.00, 1.00, 0.00
47.00, 72.00, 67.00, 1.50, 0.00
48.00, 37.00, 47.00, 1.00, 1.00
48.50, 70.00, 66.00, 0.50, 0.00
49.00, 52.00, 56.00, 1.00, 1.00
49.00, 56.00, 58.00, 1.00, 1.00
49.00, 61.00, 61.00, 1.00, 1.00
49.00, 68.00, 65.00, 1.00, 0.00
50.00, 52.00, 56.00, 1.00, 1.00
50.00, 56.00, 58.00, 1.00, 1.00
50.00, 61.00, 61.00, 1.00, 1.00
50.00, 64.00, 63.00, 1.00, 0.00
51.00, 39.00, 48.00, 1.00, 1.00
51.00, 62.00, 61.00, 0.50, 0.00
51.50, 63.00, 62.00, 0.50, 0.00
52.00, 51.00, 55.00, 1.00, 1.00
52.00, 56.00, 58.00, 1.00, 1.00
52.00, 60.00, 60.00, 1.00, 1.00
52.00, 67.00, 64.00, 1.00, 0.00
53.00, 51.00, 55.00, 1.00, 1.00
53.00, 56.00, 58.00, 1.00, 1.00
53.00, 60.00, 60.00, 1.00, 1.00
53.00, 68.00, 65.00, 1.00, 0.00
54.00, 39.00, 48.00, 1.00, 1.00
54.00, 69.00, 65.00, 0.50, 0.00
54.50, 70.00, 66.00, 0.50, 0.00
55.00, 61.00, 61.00, 1.00, 1.00
55.00, 63.00, 62.00, 1.00, 1.00
55.00, 67.00, 64.00, 1.00, 1.00
55.00, 72.00, 67.00, 1.00, 0.00
56.00, 61.00, 61.00, 1.00, 1.00
56.00, 63.00, 62.00, 1.00, 1.00
56.00, 67.00, 64.00, 1.00, 1.00
56.00, 73.00, 68.00, 1.00, 0.00
57.00, 56.00, 58.00, 3.00, 1.00
57.00, 74.00, 68.00, 2.00, 0.00
58.00, 59.00, 59.00, 1.00, 1.00
58.00, 65.00, 63.00, 1.00, 1.00
58.00, 68.00, 65.00, 1.00, 1.00
59.00, 60.00, 60.00, 1.00, 1.00
59.00, 63.00, 62.00, 1.00, 1.00
59.00, 68.00, 65.00, 1.00, 1.00
59.00, 75.00, 69.00, 1.50, 0.00
60.00, 51.00, 55.00, 1.00, 1.00
60.50, 76.00, 69.00, 0.50, 0.00
61.00, 61.00, 61.00, 1.00, 1.00
61.00, 63.00, 62.00, 1.00, 1.00
61.00, 67.00, 64.00, 1.00, 1.00
61.00, 77.00, 70.00, 1.50, 0.00
62.00, 61.00, 61.00, 1.00, 1.00
62.00, 63.00, 62.00, 1.00, 1.00
62.00, 67.00, 64.00, 1.00, 1.00
62.50, 75.00, 69.00, 0.50, 0.00
63.00, 56.00, 58.00, 2.00, 1.00
63.00, 73.00, 68.00, 0.50, 0.00
63.50, 72.00, 67.00, 0.50, 0.00
64.00, 60.00, 60.00, 1.00, 1.00
64.00, 63.00, 62.00, 1.00, 1.00
64.00, 68.00, 65.00, 1.00, 1.00
64.00, 73.00, 68.00, 1.50, 0.00
65.00, 51.00, 55.00, 1.00, 1.00
65.50, 72.00, 67.00, 0.50, 0.00
66.00, 39.00, 48.00, 1.00, 1.00
66.00, 62.00, 61.00, 0.50, 0.00
66.00, 71.00, 66.00, 0.50, 0.00
66.50, 63.00, 62.00, 0.50, 0.00
66.50, 72.00, 67.00, 0.50, 0.00
67.00, 51.00, 55.00, 1.00, 1.00
67.00, 55.00, 57.00, 1.00, 1.00
67.00, 61.00, 61.00, 1.00, 1.00
67.00, 65.00, 63.00, 1.50, 0.00
67.00, 73.00, 68.00, 1.50, 0.00
68.00, 51.00, 55.00, 1.00, 1.00
68.00, 55.00, 57.00, 1.00, 1.00
68.00, 61.00, 61.00, 1.00, 1.00
68.50, 63.00, 62.00, 0.50, 0.00
68.50, 72.00, 67.00, 0.50, 0.00
69.00, 44.00, 51.00, 1.00, 1.00
69.00, 61.00, 61.00, 0.50, 0.00
69.00, 70.00, 66.00, 0.50, 0.00
69.50, 60.00, 60.00, 0.50, 0.00
69.50, 68.00, 65.00, 0.50, 0.00
70.00, 51.00, 55.00, 1.00, 1.00
70.00, 56.00, 58.00, 1.00, 1.00
70.00, 61.00, 61.00, 1.00, 0.00
70.00, 70.00, 66.00, 1.00, 0.00
71.00, 51.00, 55.00, 1.00, 1.00
71.00, 56.00, 58.00, 1.00, 1.00
71.00, 60.00, 60.00, 1.00, 0.00
71.00, 68.00, 65.00, 1.00, 0.00
72.00, 39.00, 48.00, 1.00, 1.00
72.00, 63.00, 62.00, 0.50, 0.00
72.00, 72.00, 67.00, 0.50, 0.00
72.50, 65.00, 63.00, 0.50, 0.00
72.50, 73.00, 68.00, 0.50, 0.00
73.00, 51.00, 55.00, 1.00, 1.00
73.00, 58.00, 59.00, 1.00, 1.00
73.00, 61.00, 61.00, 1.00, 0.00
73.00, 65.00, 63.00, 1.00, 0.00
74.00, 51.00, 55.00, 1.00, 1.00
74.00, 58.00, 59.00, 1.00, 0.00
74.00, 67.00, 64.00, 1.00, 0.00
75.00, 44.00, 51.00, 1.00, 1.00
75.00, 59.00, 59.00, 0.50, 0.00
75.00, 62.00, 61.00, 0.50, 0.00
75.50, 60.00, 60.00, 0.50, 0.00
75.50, 63.00, 62.00, 0.50, 0.00
76.00, 51.00, 55.00, 1.00, 1.00
76.00, 58.00, 59.00, 1.00, 1.00
76.00, 61.00, 61.00, 1.00, 0.00
76.00, 67.00, 64.00, 1.00, 0.00
77.00, 51.00, 55.00, 1.00, 1.00
77.00, 56.00, 58.00, 1.00, 1.00
77.00, 60.00, 60.00, 1.00, 0.00
77.00, 68.00, 65.00, 1.00, 0.00
78.00, 39.00, 48.00, 1.00, 1.00
78.00, 66.00, 63.00, 0.50, 0.00
78.00, 69.00, 65.00, 0.50, 0.00
78.50, 67.00, 64.00, 0.50, 0.00
78.50, 70.00, 66.00, 0.50, 0.00
79.00, 61.00, 61.00, 1.00, 1.00
79.00, 63.00, 62.00, 1.00, 1.00
79.00, 67.00, 64.00, 1.00, 1.00
79.00, 68.00, 65.00, 1.00, 0.00
79.00, 72.00, 67.00, 1.00, 0.00
80.00, 61.00, 61.00, 1.00, 1.00
80.00, 63.00, 62.00, 1.00, 1.00
80.00, 67.00, 64.00, 1.00, 1.00
80.00, 70.00, 66.00, 1.00, 0.00
80.00, 73.00, 68.00, 1.00, 0.00
81.00, 56.00, 58.00, 3.00, 1.00
81.00, 71.00, 66.00, 2.00, 0.00
81.00, 74.00, 68.00, 2.00, 0.00
82.00, 59.00, 59.00, 1.00, 1.00
82.00, 65.00, 63.00, 1.00, 1.00
82.00, 68.00, 65.00, 2.00, 1.00
83.00, 60.00, 60.00, 1.00, 1.00
83.00, 63.00, 62.00, 1.00, 1.00
83.00, 72.00, 67.00, 1.00, 0.00
83.00, 75.00, 69.00, 1.00, 0.00
84.00, 51.00, 55.00, 1.00, 1.00
84.00, 72.00, 67.00, 1.00, 0.00
84.00, 75.00, 69.00, 0.50, 0.00
84.50, 76.00, 69.00, 0.50, 0.00
85.00, 61.00, 61.00, 1.00, 1.00
85.00, 63.00, 62.00, 1.00, 1.00
85.00, 67.00, 64.00, 1.00, 1.00
85.00, 73.00, 68.00, 1.50, 0.00
85.00, 77.00, 70.00, 1.50, 0.00
86.00, 61.00, 61.00, 1.00, 1.00
86.00, 63.00, 62.00, 1.00, 1.00
86.00, 67.00, 64.00, 1.00, 1.00
86.50, 72.00, 67.00, 0.50, 0.00
86.50, 75.00, 69.00, 0.50, 0.00
87.00, 56.00, 58.00, 2.00, 1.00
87.00, 70.00, 66.00, 0.50, 0.00
87.00, 73.00, 68.00, 0.50, 0.00
87.50, 68.00, 65.00, 0.50, 0.00
87.50, 72.00, 67.00, 0.50, 0.00
88.00, 60.00, 60.00, 1.00, 1.00
88.00, 63.00, 62.00, 1.00, 1.00
88.00, 70.00, 66.00, 1.00, 0.00
88.00, 73.00, 68.00, 1.00, 0.00
89.00, 51.00, 55.00, 1.00, 1.00
89.00, 68.00, 65.00, 1.00, 0.00
89.00, 72.00, 67.00, 1.00, 0.00
90.00, 39.00, 48.00, 1.00, 1.00
90.00, 62.00, 61.00, 0.50, 0.00
90.00, 71.00, 66.00, 0.50, 0.00
90.50, 63.00, 62.00, 0.50, 0.00
90.50, 72.00, 67.00, 0.50, 0.00
91.00, 51.00, 55.00, 1.00, 1.00
91.00, 55.00, 57.00, 1.00, 1.00
91.00, 61.00, 61.00, 1.00, 1.00
91.00, 65.00, 63.00, 1.50, 0.00
91.00, 73.00, 68.00, 1.50, 0.00
92.00, 51.00, 55.00, 1.00, 1.00
92.00, 55.00, 57.00, 1.00, 1.00
92.00, 61.00, 61.00, 1.00, 1.00
92.50, 63.00, 62.00, 0.50, 0.00
92.50, 72.00, 67.00, 0.50, 0.00
93.00, 44.00, 51.00, 1.00, 1.00
93.00, 61.00, 61.00, 0.50, 0.00
93.00, 70.00, 66.00, 0.50, 0.00
93.50, 60.00, 60.00, 0.50, 0.00
93.50, 68.00, 65.00, 0.50, 0.00
94.00, 51.00, 55.00, 1.00, 1.00
94.00, 56.00, 58.00, 1.00, 1.00
94.00, 61.00, 61.00, 1.50, 0.00
94.00, 70.00, 66.00, 1.50, 0.00
95.00, 51.00, 55.00, 1.00, 1.00
95.00, 56.00, 58.00, 1.00, 1.00
95.50, 60.00, 60.00, 0.50, 0.00
95.50, 68.00, 65.00, 0.50, 0.00
96.00, 43.00, 50.00, 1.00, 1.00
96.00, 65.00, 63.00, 1.00, 0.00
96.00, 71.00, 66.00, 1.00, 0.00
96.00, 74.00, 68.00, 1.00, 0.00
97.00, 65.00, 63.00, 2.00, 0.00
97.00, 67.00, 64.00, 3.00, 1.00
97.00, 71.00, 66.00, 2.00, 0.00
97.00, 76.00, 69.00, 1.50, 0.00
98.00, 55.00, 57.00, 1.00, 1.00
98.50, 74.00, 68.00, 0.50, 0.00
99.00, 60.00, 60.00, 2.00, 1.00
99.00, 64.00, 62.00, 1.00, 0.00
99.00, 72.00, 67.00, 0.75, 0.00
99.75, 71.00, 66.00, 0.25, 0.00
100.00, 64.00, 62.00, 2.00, 0.00
100.00, 67.00, 64.00, 3.00, 1.00
100.00, 72.00, 67.00, 1.50, 0.00
101.00, 55.00, 57.00, 1.00, 1.00
101.50, 73.00, 67.00, 0.50, 0.00
102.00, 59.00, 59.00, 1.00, 1.00
102.00, 65.00, 63.00, 1.00, 0.00
102.00, 74.00, 68.00, 0.75, 0.00
102.75, 75.00, 68.00, 0.25, 0.00
103.00, 65.00, 63.00, 2.00, 0.00
103.00, 67.00, 64.00, 3.00, 1.00
103.00, 71.00, 66.00, 2.00, 0.00
103.00, 76.00, 69.00, 1.50, 0.00
104.00, 55.00, 57.00, 1.00, 1.00
104.50, 74.00, 68.00, 0.50, 0.00
105.00, 60.00, 60.00, 2.00, 1.00
105.00, 64.00, 62.00, 1.00, 0.00
105.00, 72.00, 67.00, 0.75, 0.00
105.75, 71.00, 66.00, 0.25, 0.00
106.00, 64.00, 62.00, 2.00, 0.00
106.00, 67.00, 64.00, 2.00, 1.00
106.00, 72.00, 67.00, 2.00, 0.00
107.00, 60.00, 60.00, 1.00, 1.00
108.00, 52.00, 55.00, 2.00, 1.00
108.00, 62.00, 61.00, 1.00, 0.00
108.00, 68.00, 64.00, 1.00, 0.00
108.00, 71.00, 66.00, 1.00, 0.00
109.00, 62.00, 61.00, 2.00, 0.00
109.00, 64.00, 62.00, 3.00, 1.00
109.00, 68.00, 64.00, 2.00, 0.00
109.00, 72.00, 67.00, 1.50, 0.00
110.00, 52.00, 55.00, 1.00, 1.00
110.50, 71.00, 66.00, 0.50, 0.00
111.00, 57.00, 58.00, 2.00, 1.00
111.00, 61.00, 60.00, 1.00, 0.00
111.00, 67.00, 64.00, 1.00, 0.00
111.00, 69.00, 65.00, 0.75, 0.00
111.75, 68.00, 64.00, 0.25, 0.00
112.00, 61.00, 60.00, 2.00, 0.00
112.00, 64.00, 62.00, 2.00, 1.00
112.00, 67.00, 64.00, 2.00, 0.00
112.00, 69.00, 65.00, 1.50, 0.00
113.00, 57.00, 58.00, 1.00, 1.00
113.50, 71.00, 66.00, 0.50, 0.00
114.00, 50.00, 54.00, 1.00, 1.00
114.00, 66.00, 63.00, 1.00, 0.00
114.00, 72.00, 67.00, 0.75, 0.00
114.75, 73.00, 67.00, 0.25, 0.00
115.00, 66.00, 63.00, 2.00, 0.00
115.00, 69.00, 65.00, 2.00, 1.00
115.00, 72.00, 67.00, 2.00, 0.00
115.00, 76.00, 69.00, 1.50, 0.00
116.00, 62.00, 61.00, 1.00, 1.00
116.50, 74.00, 68.00, 0.50, 0.00
117.00, 55.00, 57.00, 1.00, 1.00
117.00, 65.00, 63.00, 1.00, 0.00
117.00, 71.00, 66.00, 1.00, 0.00
117.00, 73.00, 67.00, 0.50, 0.00
117.75, 74.00, 68.00, 0.25, 0.00
118.00, 65.00, 63.00, 2.00, 0.00
118.00, 67.00, 64.00, 2.00, 0.00
118.00, 71.00, 66.00, 2.00, 0.00
118.00, 79.00, 71.00, 2.00, 0.00
119.00, 55.00, 57.00, 1.00, 1.00
120.00, 43.00, 50.00, 1.00, 1.00
120.00, 65.00, 63.00, 1.00, 0.00
120.00, 71.00, 66.00, 1.00, 0.00
120.00, 74.00, 68.00, 1.00, 0.00
121.00, 65.00, 63.00, 2.00, 0.00
121.00, 67.00, 64.00, 3.00, 1.00
121.00, 71.00, 66.00, 2.00, 0.00
121.00, 76.00, 69.00, 1.50, 0.00
122.00, 55.00, 57.00, 1.00, 1.00
122.50, 74.00, 68.00, 0.50, 0.00
123.00, 60.00, 60.00, 2.00, 1.00
123.00, 64.00, 62.00, 1.00, 0.00
123.00, 72.00, 67.00, 0.75, 0.00
123.75, 71.00, 66.00, 0.25, 0.00
124.00, 64.00, 62.00, 2.00, 0.00
124.00, 67.00, 64.00, 3.00, 1.00
124.00, 72.00, 67.00, 1.50, 0.00
125.00, 55.00, 57.00, 1.00, 1.00
125.50, 73.00, 67.00, 0.50, 0.00
126.00, 59.00, 59.00, 1.00, 1.00
126.00, 65.00, 63.00, 1.00, 0.00
126.00, 74.00, 68.00, 0.75, 0.00
126.75, 75.00, 68.00, 0.25, 0.00
127.00, 65.00, 63.00, 2.00, 0.00
127.00, 67.00, 64.00, 3.00, 1.00
127.00, 71.00, 66.00, 2.00, 0.00
127.00, 76.00, 69.00, 1.50, 0.00
128.00, 55.00, 57.00, 1.00, 1.00
128.50, 74.00, 68.00, 0.50, 0.00
129.00, 60.00, 60.00, 2.00, 1.00
129.00, 64.00, 62.00, 1.00, 0.00
129.00, 72.00, 67.00, 0.75, 0.00
129.75, 71.00, 66.00, 0.25, 0.00
130.00, 64.00, 62.00, 2.00, 0.00
130.00, 67.00, 64.00, 2.00, 1.00
130.00, 72.00, 67.00, 2.00, 0.00
131.00, 60.00, 60.00, 1.00, 1.00
132.00, 50.00, 54.00, 2.00, 1.00
132.00, 60.00, 60.00, 1.00, 0.00
132.00, 65.00, 63.00, 1.00, 0.00
132.00, 69.00, 65.00, 1.00, 0.00
133.00, 60.00, 60.00, 2.00, 0.00
133.00, 62.00, 61.00, 3.00, 1.00
133.00, 65.00, 63.00, 2.00, 0.00
133.00, 71.00, 66.00, 1.50, 0.00
134.00, 50.00, 54.00, 1.00, 1.00
134.50, 69.00, 65.00, 0.50, 0.00
135.00, 55.00, 57.00, 2.00, 1.00
135.00, 59.00, 59.00, 1.00, 0.00
135.00, 65.00, 63.00, 1.00, 0.00
135.00, 67.00, 64.00, 0.75, 0.00
135.75, 66.00, 63.00, 0.25, 0.00
136.00, 59.00, 59.00, 2.00, 0.00
136.00, 62.00, 61.00, 2.00, 1.00
136.00, 65.00, 63.00, 2.00, 0.00
136.00, 67.00, 64.00, 1.50, 0.00
137.00, 55.00, 57.00, 1.00, 1.00
137.50, 69.00, 65.00, 0.50, 0.00
138.00, 43.00, 50.00, 1.00, 1.00
138.00, 65.00, 63.00, 1.00, 0.00
138.00, 67.00, 64.00, 1.00, 0.00
138.00, 71.00, 66.00, 0.50, 0.00
138.75, 72.00, 67.00, 0.25, 0.00
139.00, 65.00, 63.00, 2.00, 0.00
139.00, 67.00, 64.00, 2.00, 1.00
139.00, 71.00, 66.00, 2.00, 0.00
139.00, 76.00, 69.00, 1.50, 0.00
140.00, 55.00, 57.00, 1.00, 1.00
140.50, 74.00, 68.00, 0.50, 0.00
141.00, 48.00, 53.00, 2.00, 1.00
141.00, 64.00, 62.00, 1.00, 0.00
141.00, 71.00, 66.00, 0.50, 0.00
141.75, 72.00, 67.00, 0.25, 0.00
142.00, 55.00, 57.00, 1.00, 1.00
142.00, 64.00, 62.00, 1.00, 1.00
142.00, 84.00, 74.00, 1.00, 0.00
