ontime, MNN, MPN, duration, channel
0.00, 43.00, 50.00, 1.00, 1.00
0.00, 55.00, 57.00, 1.00, 1.00
1.00, 43.00, 50.00, 1.00, 1.00
1.00, 55.00, 57.00, 1.00, 1.00
2.00, 43.00, 50.00, 1.00, 1.00
2.00, 55.00, 57.00, 1.00, 1.00
3.00, 43.00, 50.00, 1.00, 1.00
3.00, 55.00, 57.00, 1.00, 1.00
4.00, 43.00, 50.00, 1.00, 1.00
4.00, 55.00, 57.00, 1.00, 1.00
5.00, 43.00, 50.00, 1.00, 1.00
5.00, 55.00, 57.00, 1.00, 1.00
6.00, 43.00, 50.00, 1.00, 1.00
6.00, 55.00, 57.00, 1.00, 1.00
7.00, 43.00, 50.00, 1.00, 1.00
7.00, 55.00, 57.00, 1.00, 1.00
8.00, 43.00, 50.00, 1.00, 1.00
8.00, 55.00, 57.00, 1.00, 1.00
9.00, 43.00, 50.00, 1.00, 1.00
9.00, 55.00, 57.00, 1.00, 1.00
10.00, 43.00, 50.00, 1.00, 1.00
10.00, 55.00, 57.00, 1.00, 1.00
11.00, 43.00, 50.00, 1.00, 1.00
11.00, 55.00, 57.00, 1.00, 1.00
12.00, 55.00, 57.00, 1.00, 1.00
12.00, 59.00, 59.00, 1.00, 1.00
12.00, 65.00, 63.00, 1.00, 1.00
12.00, 74.00, 68.00, 0.33, 0.00
12.33, 76.00, 69.00, 0.33, 0.00
12.67, 74.00, 68.00, 0.33, 0.00
13.00, 55.00, 57.00, 1.00, 1.00
13.00, 60.00, 60.00, 1.00, 1.00
13.00, 64.00, 62.00, 1.00, 1.00
13.00, 67.00, 64.00, 1.00, 0.00
14.00, 55.00, 57.00, 1.00, 1.00
14.00, 60.00, 60.00, 1.00, 1.00
14.00, 64.00, 62.00, 1.00, 1.00
14.00, 72.00, 67.00, 0.75, 0.00
14.75, 76.00, 69.00, 0.25, 0.00
15.00, 55.00, 57.00, 1.00, 1.00
15.00, 59.00, 59.00, 1.00, 1.00
15.00, 65.00, 63.00, 1.00, 1.00
15.00, 74.00, 68.00, 0.33, 0.00
15.33, 76.00, 69.00, 0.33, 0.00
15.67, 74.00, 68.00, 0.33, 0.00
16.00, 55.00, 57.00, 1.00, 1.00
16.00, 60.00, 60.00, 1.00, 1.00
16.00, 64.00, 62.00, 1.00, 1.00
16.00, 67.00, 64.00, 1.00, 0.00
17.00, 55.00, 57.00, 1.00, 1.00
17.00, 60.00, 60.00, 1.00, 1.00
17.00, 64.00, 62.00, 1.00, 1.00
17.00, 72.00, 67.00, 0.75, 0.00
17.75, 76.00, 69.00, 0.25, 0.00
18.00, 55.00, 57.00, 1.00, 1.00
18.00, 59.00, 59.00, 1.00, 1.00
18.00, 65.00, 63.00, 1.00, 1.00
18.00, 81.00, 72.00, 1.00, 0.00
19.00, 55.00, 57.00, 1.00, 1.00
19.00, 59.00, 59.00, 1.00, 1.00
19.00, 65.00, 63.00, 1.00, 1.00
19.00, 79.00, 71.00, 0.75, 0.00
19.75, 76.00, 69.00, 0.25, 0.00
20.00, 55.00, 57.00, 1.00, 1.00
20.00, 59.00, 59.00, 1.00, 1.00
20.00, 65.00, 63.00, 1.00, 1.00
20.00, 77.00, 70.00, 0.75, 0.00
20.75, 74.00, 68.00, 0.25, 0.00
21.00, 48.00, 53.00, 1.00, 1.00
21.00, 72.00, 67.00, 0.75, 0.00
21.75, 76.00, 69.00, 0.25, 0.00
22.00, 55.00, 57.00, 1.00, 1.00
22.00, 60.00, 60.00, 1.00, 1.00
22.00, 64.00, 62.00, 1.00, 1.00
22.00, 79.00, 71.00, 0.75, 0.00
22.75, 83.00, 73.00, 0.25, 0.00
23.00, 55.00, 57.00, 1.00, 1.00
23.00, 60.00, 60.00, 1.00, 1.00
23.00, 64.00, 62.00, 1.00, 1.00
23.00, 86.00, 75.00, 0.75, 0.00
23.75, 84.00, 74.00, 0.25, 0.00
24.00, 55.00, 57.00, 1.00, 1.00
24.00, 59.00, 59.00, 1.00, 1.00
24.00, 65.00, 63.00, 1.00, 1.00
24.00, 74.00, 68.00, 0.33, 0.00
24.33, 76.00, 69.00, 0.33, 0.00
24.67, 74.00, 68.00, 0.33, 0.00
25.00, 55.00, 57.00, 1.00, 1.00
25.00, 60.00, 60.00, 1.00, 1.00
25.00, 64.00, 62.00, 1.00, 1.00
25.00, 67.00, 64.00, 1.00, 0.00
26.00, 55.00, 57.00, 1.00, 1.00
26.00, 60.00, 60.00, 1.00, 1.00
26.00, 64.00, 62.00, 1.00, 1.00
26.00, 72.00, 67.00, 0.75, 0.00
26.75, 76.00, 69.00, 0.25, 0.00
27.00, 55.00, 57.00, 1.00, 1.00
27.00, 59.00, 59.00, 1.00, 1.00
27.00, 65.00, 63.00, 1.00, 1.00
27.00, 74.00, 68.00, 0.33, 0.00
27.33, 76.00, 69.00, 0.33, 0.00
27.67, 74.00, 68.00, 0.33, 0.00
28.00, 55.00, 57.00, 1.00, 1.00
28.00, 60.00, 60.00, 1.00, 1.00
28.00, 64.00, 62.00, 1.00, 1.00
28.00, 67.00, 64.00, 1.00, 0.00
29.00, 55.00, 57.00, 1.00, 1.00
29.00, 60.00, 60.00, 1.00, 1.00
29.00, 64.00, 62.00, 1.00, 1.00
29.00, 72.00, 67.00, 0.75, 0.00
29.75, 76.00, 69.00, 0.25, 0.00
30.00, 55.00, 57.00, 1.00, 1.00
30.00, 59.00, 59.00, 1.00, 1.00
30.00, 65.00, 63.00, 1.00, 1.00
30.00, 81.00, 72.00, 1.00, 0.00
31.00, 55.00, 57.00, 1.00, 1.00
31.00, 59.00, 59.00, 1.00, 1.00
31.00, 65.00, 63.00, 1.00, 1.00
31.00, 79.00, 71.00, 0.75, 0.00
31.75, 76.00, 69.00, 0.25, 0.00
32.00, 55.00, 57.00, 1.00, 1.00
32.00, 59.00, 59.00, 1.00, 1.00
32.00, 65.00, 63.00, 1.00, 1.00
32.00, 77.00, 70.00, 0.75, 0.00
32.75, 74.00, 68.00, 0.25, 0.00
33.00, 48.00, 53.00, 1.00, 1.00
33.00, 72.00, 67.00, 0.75, 0.00
33.75, 74.00, 68.00, 0.25, 0.00
34.00, 55.00, 57.00, 1.00, 1.00
34.00, 60.00, 60.00, 1.00, 1.00
34.00, 64.00, 62.00, 1.00, 1.00
34.00, 76.00, 69.00, 0.75, 0.00
34.75, 71.00, 66.00, 0.25, 0.00
35.00, 57.00, 58.00, 1.00, 1.00
35.00, 60.00, 60.00, 1.00, 1.00
35.00, 64.00, 62.00, 1.00, 1.00
35.00, 74.00, 68.00, 0.75, 0.00
35.75, 72.00, 67.00, 0.25, 0.00
36.00, 50.00, 54.00, 1.00, 1.00
36.00, 54.00, 56.00, 1.00, 1.00
36.00, 60.00, 60.00, 1.00, 1.00
36.00, 69.00, 65.00, 0.33, 0.00
36.33, 71.00, 66.00, 0.33, 0.00
36.67, 69.00, 65.00, 0.33, 0.00
37.00, 50.00, 54.00, 1.00, 1.00
37.00, 55.00, 57.00, 1.00, 1.00
37.00, 59.00, 59.00, 1.00, 1.00
37.00, 62.00, 61.00, 1.00, 0.00
38.00, 50.00, 54.00, 1.00, 1.00
38.00, 55.00, 57.00, 1.00, 1.00
38.00, 59.00, 59.00, 1.00, 1.00
38.00, 67.00, 64.00, 0.75, 0.00
38.75, 71.00, 66.00, 0.25, 0.00
39.00, 50.00, 54.00, 1.00, 1.00
39.00, 54.00, 56.00, 1.00, 1.00
39.00, 60.00, 60.00, 1.00, 1.00
39.00, 69.00, 65.00, 0.33, 0.00
39.33, 71.00, 66.00, 0.33, 0.00
39.67, 69.00, 65.00, 0.33, 0.00
40.00, 50.00, 54.00, 1.00, 1.00
40.00, 55.00, 57.00, 1.00, 1.00
40.00, 59.00, 59.00, 1.00, 1.00
40.00, 62.00, 61.00, 1.00, 0.00
41.00, 50.00, 54.00, 1.00, 1.00
41.00, 55.00, 57.00, 1.00, 1.00
