ontime, MNN, MPN, duration, channel
33.00, 66.00, 63.00, 1.00, 0.00
33.00, 76.00, 69.00, 0.33, 0.00
33.33, 78.00, 70.00, 0.33, 0.00
33.67, 76.00, 69.00, 0.33, 0.00
34.00, 59.00, 59.00, 1.00, 1.00
34.00, 67.00, 64.00, 2.00, 0.00
34.00, 74.00, 68.00, 1.50, 0.00
35.00, 62.00, 61.00, 1.00, 1.00
35.50, 71.00, 66.00, 0.50, 0.00
36.00, 33.00, 44.00, 1.00, 1.00
36.00, 69.00, 65.00, 1.50, 0.00
37.00, 45.00, 51.00, 2.00, 1.00
37.00, 52.00, 55.00, 1.00, 1.00
37.00, 61.00, 60.00, 1.00, 0.00
37.50, 67.00, 64.00, 0.50, 0.00
38.00, 57.00, 58.00, 0.50, 1.00
38.00, 61.00, 60.00, 1.00, 0.00
38.00, 66.00, 63.00, 0.50, 0.00
38.50, 55.00, 57.00, 0.50, 1.00
38.50, 64.00, 62.00, 0.50, 0.00
39.00, 50.00, 54.00, 1.00, 1.00
39.00, 57.00, 58.00, 1.00, 1.00
39.00, 60.00, 60.00, 1.00, 0.00
39.00, 66.00, 63.00, 0.50, 0.00
39.50, 62.00, 61.00, 0.50, 0.00
40.00, 43.00, 50.00, 1.00, 1.00
40.00, 50.00, 54.00, 1.00, 1.00
40.00, 59.00, 59.00, 1.00, 0.00
40.00, 67.00, 64.00, 1.00, 0.00
41.00, 31.00, 43.00, 1.00, 1.00
41.00, 71.00, 66.00, 1.00, 0.00
42.00, 36.00, 46.00, 1.00, 1.00
42.00, 72.00, 67.00, 0.50, 0.00
42.75, 76.00, 69.00, 0.25, 0.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 60.00, 60.00, 1.00, 1.00
43.00, 64.00, 62.00, 1.00, 1.00
43.00, 79.00, 71.00, 0.33, 0.00
43.33, 81.00, 72.00, 0.33, 0.00
43.67, 79.00, 71.00, 0.33, 0.00
44.00, 55.00, 57.00, 1.00, 1.00
44.00, 60.00, 60.00, 1.00, 1.00
44.00, 64.00, 62.00, 1.00, 1.00
44.00, 78.00, 70.00, 0.50, 0.00
44.50, 76.00, 69.00, 0.50, 0.00
45.00, 43.00, 50.00, 1.00, 1.00
45.00, 83.00, 73.00, 0.50, 0.00
45.75, 81.00, 72.00, 0.25, 0.00
46.00, 50.00, 54.00, 1.00, 1.00
46.00, 55.00, 57.00, 1.00, 1.00
46.00, 59.00, 59.00, 1.00, 1.00
46.00, 79.00, 71.00, 0.50, 0.00
46.75, 76.00, 69.00, 0.25, 0.00
47.00, 74.00, 68.00, 0.50, 0.00
47.75, 71.00, 66.00, 0.25, 0.00
48.00, 33.00, 44.00, 1.00, 1.00
48.00, 69.00, 65.00, 1.50, 0.00
49.00, 45.00, 51.00, 0.50, 1.00
49.00, 61.00, 60.00, 1.00, 0.00
49.50, 52.00, 55.00, 0.50, 1.00
49.50, 67.00, 64.00, 0.50, 0.00
50.00, 57.00, 58.00, 0.50, 1.00
50.00, 61.00, 60.00, 1.00, 0.00
50.00, 66.00, 63.00, 0.50, 0.00
50.50, 55.00, 57.00, 0.50, 1.00
50.50, 64.00, 62.00, 0.50, 0.00
51.00, 50.00, 54.00, 1.00, 1.00
51.00, 57.00, 58.00, 1.00, 1.00
51.00, 60.00, 60.00, 1.00, 0.00
51.00, 66.00, 63.00, 0.50, 0.00
51.50, 62.00, 61.00, 0.50, 0.00
52.00, 43.00, 50.00, 1.00, 1.00
52.00, 50.00, 54.00, 1.00, 1.00
52.00, 59.00, 59.00, 1.00, 0.00
52.00, 67.00, 64.00, 1.00, 0.00
53.00, 31.00, 43.00, 1.00, 1.00
53.00, 71.00, 66.00, 1.00, 0.00
54.00, 38.00, 47.00, 1.00, 1.00
54.00, 69.00, 65.00, 0.50, 0.00
54.75, 72.00, 67.00, 0.25, 0.00
55.00, 50.00, 54.00, 1.00, 1.00
55.00, 54.00, 56.00, 1.00, 1.00
55.00, 60.00, 60.00, 1.00, 1.00
55.00, 76.00, 69.00, 0.33, 0.00
55.33, 78.00, 70.00, 0.33, 0.00
55.67, 76.00, 69.00, 0.33, 0.00
56.00, 50.00, 54.00, 1.00, 1.00
56.00, 54.00, 56.00, 1.00, 1.00
56.00, 60.00, 60.00, 1.00, 1.00
56.00, 74.00, 68.00, 0.50, 0.00
56.50, 72.00, 67.00, 0.50, 0.00
57.00, 43.00, 50.00, 1.00, 1.00
57.00, 71.00, 66.00, 0.50, 0.00
57.75, 69.00, 65.00, 0.25, 0.00
58.00, 50.00, 54.00, 1.00, 1.00
58.00, 59.00, 59.00, 1.00, 1.00
58.00, 67.00, 64.00, 0.50, 0.00
58.75, 64.00, 62.00, 0.25, 0.00
59.00, 62.00, 61.00, 0.50, 0.00
59.75, 59.00, 59.00, 0.25, 0.00
60.00, 33.00, 44.00, 1.00, 1.00
60.00, 69.00, 65.00, 1.50, 0.00
61.00, 45.00, 51.00, 2.00, 1.00
61.00, 52.00, 55.00, 1.00, 1.00
61.00, 61.00, 60.00, 1.00, 0.00
61.50, 67.00, 64.00, 0.50, 0.00
62.00, 57.00, 58.00, 0.50, 1.00
62.00, 61.00, 60.00, 1.00, 0.00
62.00, 66.00, 63.00, 0.50, 0.00
62.50, 55.00, 57.00, 0.50, 1.00
62.50, 64.00, 62.00, 0.50, 0.00
63.00, 50.00, 54.00, 1.00, 1.00
63.00, 57.00, 58.00, 1.00, 1.00
63.00, 60.00, 60.00, 1.00, 0.00
63.00, 66.00, 63.00, 0.50, 0.00
63.50, 62.00, 61.00, 0.50, 0.00
64.00, 43.00, 50.00, 1.00, 1.00
64.00, 50.00, 54.00, 1.00, 1.00
64.00, 59.00, 59.00, 1.00, 0.00
64.00, 67.00, 64.00, 1.00, 0.00
65.00, 31.00, 43.00, 1.00, 1.00
65.00, 71.00, 66.00, 1.00, 0.00
66.00, 36.00, 46.00, 1.00, 1.00
66.00, 72.00, 67.00, 0.50, 0.00
66.75, 76.00, 69.00, 0.25, 0.00
67.00, 55.00, 57.00, 1.00, 1.00
67.00, 60.00, 60.00, 1.00, 1.00
67.00, 64.00, 62.00, 1.00, 1.00
67.00, 79.00, 71.00, 0.33, 0.00
67.33, 81.00, 72.00, 0.33, 0.00
67.67, 79.00, 71.00, 0.33, 0.00
68.00, 55.00, 57.00, 1.00, 1.00
68.00, 60.00, 60.00, 1.00, 1.00
68.00, 64.00, 62.00, 1.00, 1.00
68.00, 78.00, 70.00, 0.50, 0.00
68.50, 76.00, 69.00, 0.50, 0.00
69.00, 43.00, 50.00, 1.00, 1.00
69.00, 83.00, 73.00, 0.50, 0.00
69.75, 81.00, 72.00, 0.25, 0.00
70.00, 50.00, 54.00, 1.00, 1.00
70.00, 55.00, 57.00, 1.00, 1.00
70.00, 59.00, 59.00, 1.00, 1.00
70.00, 79.00, 71.00, 0.50, 0.00
70.75, 76.00, 69.00, 0.25, 0.00
71.00, 74.00, 68.00, 0.50, 0.00
71.75, 71.00, 66.00, 0.25, 0.00
72.00, 33.00, 44.00, 1.00, 1.00
72.00, 69.00, 65.00, 1.50, 0.00
73.00, 45.00, 51.00, 0.50, 1.00
73.00, 61.00, 60.00, 1.00, 0.00
73.50, 52.00, 55.00, 0.50, 1.00
73.50, 67.00, 64.00, 0.50, 0.00
74.00, 57.00, 58.00, 0.50, 1.00
74.00, 61.00, 60.00, 1.00, 0.00
74.00, 66.00, 63.00, 0.50, 0.00
74.50, 55.00, 57.00, 0.50, 1.00
74.50, 64.00, 62.00, 0.50, 0.00
75.00, 50.00, 54.00, 1.00, 1.00
75.00, 57.00, 58.00, 1.00, 1.00
75.00, 60.00, 60.00, 1.00, 0.00
75.00, 66.00, 63.00, 0.50, 0.00
75.50, 62.00, 61.00, 0.50, 0.00
76.00, 43.00, 50.00, 1.00, 1.00
76.00, 50.00, 54.00, 1.00, 1.00
76.00, 59.00, 59.00, 1.00, 0.00
76.00, 67.00, 64.00, 1.00, 0.00
77.00, 31.00, 43.00, 1.00, 1.00
77.00, 71.00, 66.00, 1.00, 0.00
78.00, 38.00, 47.00, 1.00, 1.00
78.00, 69.00, 65.00, 0.50, 0.00
78.75, 72.00, 67.00, 0.25, 0.00
79.00, 50.00, 54.00, 1.00, 1.00
79.00, 54.00, 56.00, 1.00, 1.00
79.00, 60.00, 60.00, 1.00, 1.00
79.00, 76.00, 69.00, 0.33, 0.00
79.33, 78.00, 70.00, 0.33, 0.00
79.67, 76.00, 69.00, 0.33, 0.00
80.00, 50.00, 54.00, 1.00, 1.00
80.00, 54.00, 56.00, 1.00, 1.00
80.00, 60.00, 60.00, 1.00, 1.00
80.00, 74.00, 68.00, 0.50, 0.00
80.50, 72.00, 67.00, 0.50, 0.00
81.00, 43.00, 50.00, 1.00, 1.00
81.00, 71.00, 66.00, 0.50, 0.00
81.75, 69.00, 65.00, 0.25, 0.00
82.00, 50.00, 54.00, 1.00, 1.00
82.00, 59.00, 59.00, 1.00, 1.00
82.00, 67.00, 64.00, 0.50, 0.00
82.75, 64.00, 62.00, 0.25, 0.00
83.00, 62.00, 61.00, 0.50, 0.00
83.75, 59.00, 59.00, 0.25, 0.00
84.00, 31.00, 43.00, 1.00, 1.00
84.00, 43.00, 50.00, 1.00, 1.00
84.00, 55.00, 57.00, 1.00, 0.00
85.00, 55.00, 57.00, 2.00, 1.00
85.00, 62.00, 61.00, 2.00, 1.00
85.00, 65.00, 63.00, 2.00, 1.00
85.00, 67.00, 64.00, 2.00, 0.00
85.00, 79.00, 71.00, 2.00, 0.00
87.00, 48.00, 53.00, 1.00, 1.00
87.00, 67.00, 64.00, 0.75, 0.00
87.00, 76.00, 69.00, 0.75, 0.00
87.75, 66.00, 63.00, 0.25, 0.00
87.75, 75.00, 68.00, 0.25, 0.00
88.00, 55.00, 57.00, 1.00, 1.00
88.00, 60.00, 60.00, 1.00, 1.00
88.00, 64.00, 62.00, 1.00, 1.00
88.00, 67.00, 64.00, 1.00, 0.00
88.00, 76.00, 69.00, 1.00, 0.00
89.00, 55.00, 57.00, 1.00, 1.00
89.00, 60.00, 60.00, 1.00, 1.00
89.00, 64.00, 62.00, 1.00, 1.00
89.00, 69.00, 65.00, 1.00, 0.00
89.00, 77.00, 70.00, 1.00, 0.00
90.00, 43.00, 50.00, 1.00, 1.00
90.00, 65.00, 63.00, 0.75, 0.00
90.00, 74.00, 68.00, 0.75, 0.00
90.75, 64.00, 62.00, 0.25, 0.00
90.75, 73.00, 67.00, 0.25, 0.00
91.00, 50.00, 54.00, 1.00, 1.00
91.00, 55.00, 57.00, 1.00, 1.00
91.00, 59.00, 59.00, 1.00, 1.00
91.00, 65.00, 63.00, 1.00, 0.00
91.00, 74.00, 68.00, 1.00, 0.00
92.00, 50.00, 54.00, 1.00, 1.00
92.00, 55.00, 57.00, 1.00, 1.00
92.00, 59.00, 59.00, 1.00, 1.00
92.00, 67.00, 64.00, 1.00, 0.00
92.00, 76.00, 69.00, 1.00, 0.00
93.00, 48.00, 53.00, 2.00, 1.00
93.00, 64.00, 62.00, 0.75, 0.00
93.00, 72.00, 67.00, 0.75, 0.00
93.75, 63.00, 61.00, 0.25, 0.00
93.75, 71.00, 66.00, 0.25, 0.00
94.00, 55.00, 57.00, 1.00, 1.00
94.00, 60.00, 60.00, 1.00, 1.00
94.00, 64.00, 62.00, 1.00, 0.00
94.00, 72.00, 67.00, 1.00, 0.00
95.00, 54.00, 56.00, 1.00, 1.00
95.00, 60.00, 60.00, 1.00, 1.00
95.00, 63.00, 61.00, 1.00, 0.00
95.00, 69.00, 65.00, 1.00, 0.00
96.00, 43.00, 50.00, 1.00, 1.00
96.00, 55.00, 57.00, 1.00, 1.00
96.00, 59.00, 59.00, 1.00, 0.00
96.00, 62.00, 61.00, 1.00, 0.00
96.00, 65.00, 63.00, 1.00, 0.00
96.00, 67.00, 64.00, 1.00, 0.00
97.00, 55.00, 57.00, 2.00, 1.00
97.00, 62.00, 61.00, 2.00, 1.00
97.00, 65.00, 63.00, 2.00, 1.00
97.00, 67.00, 64.00, 2.00, 0.00
97.00, 71.00, 66.00, 2.00, 0.00
97.00, 79.00, 71.00, 2.00, 0.00
99.00, 60.00, 60.00, 1.00, 1.00
99.00, 64.00, 62.00, 1.00, 1.00
99.00, 67.00, 64.00, 1.00, 0.00
99.00, 72.00, 67.00, 1.00, 0.00
99.00, 76.00, 69.00, 0.50, 0.00
99.50, 75.00, 68.00, 0.50, 0.00
100.00, 60.00, 60.00, 1.00, 1.00
100.00, 64.00, 62.00, 1.00, 1.00
100.00, 67.00, 64.00, 1.00, 0.00
100.00, 72.00, 67.00, 1.00, 0.00
100.00, 76.00, 69.00, 1.00, 0.00
101.00, 53.00, 56.00, 1.00, 1.00
101.00, 60.00, 60.00, 1.00, 1.00
101.00, 65.00, 63.00, 1.00, 1.00
101.00, 69.00, 65.00, 1.00, 0.00
101.00, 72.00, 67.00, 1.00, 0.00
101.00, 77.00, 70.00, 1.00, 0.00
102.00, 59.00, 59.00, 1.00, 1.00
102.00, 65.00, 63.00, 1.00, 1.00
102.00, 69.00, 65.00, 1.00, 0.00
102.00, 74.00, 68.00, 0.50, 0.00
102.50, 73.00, 67.00, 0.50, 0.00
103.00, 59.00, 59.00, 1.00, 1.00
103.00, 65.00, 63.00, 1.00, 1.00
103.00, 69.00, 65.00, 1.00, 0.00
103.00, 74.00, 68.00, 1.00, 0.00
104.00, 52.00, 55.00, 1.00, 1.00
104.00, 59.00, 59.00, 1.00, 1.00
104.00, 68.00, 64.00, 1.00, 0.00
104.00, 76.00, 69.00, 1.00, 0.00
105.00, 57.00, 58.00, 1.00, 1.00
105.00, 64.00, 62.00, 1.00, 1.00
105.00, 67.00, 64.00, 1.00, 0.00
105.00, 72.00, 67.00, 0.50, 0.00
105.50, 71.00, 66.00, 0.50, 0.00
106.00, 57.00, 58.00, 1.00, 1.00
106.00, 64.00, 62.00, 1.00, 1.00
106.00, 67.00, 64.00, 1.00, 0.00
106.00, 72.00, 67.00, 1.00, 0.00
107.00, 50.00, 54.00, 1.00, 1.00
107.00, 57.00, 58.00, 1.00, 1.00
107.00, 65.00, 63.00, 1.00, 0.00
107.00, 69.00, 65.00, 1.00, 0.00
108.00, 43.00, 50.00, 1.00, 1.00
108.00, 55.00, 57.00, 1.00, 1.00
108.00, 59.00, 59.00, 1.00, 0.00
108.00, 62.00, 61.00, 1.00, 0.00
108.00, 65.00, 63.00, 1.00, 0.00
108.00, 67.00, 64.00, 1.00, 0.00
109.00, 55.00, 57.00, 2.00, 1.00
109.00, 62.00, 61.00, 2.00, 1.00
109.00, 65.00, 63.00, 2.00, 1.00
109.00, 67.00, 64.00, 2.00, 0.00
109.00, 71.00, 66.00, 2.00, 0.00
109.00, 79.00, 71.00, 2.00, 0.00
111.00, 48.00, 53.00, 1.00, 1.00
111.00, 55.00, 57.00, 1.00, 1.00
111.00, 67.00, 64.00, 0.50, 0.00
111.00, 76.00, 69.00, 0.50, 0.00
111.75, 66.00, 63.00, 0.25, 0.00
111.75, 75.00, 68.00, 0.25, 0.00
112.00, 55.00, 57.00, 2.00, 1.00
112.00, 67.00, 64.00, 1.00, 0.00
112.00, 76.00, 69.00, 1.00, 0.00
113.00, 69.00, 65.00, 1.00, 0.00
113.00, 77.00, 70.00, 1.00, 0.00
114.00, 48.00, 53.00, 3.00, 1.00
114.00, 55.00, 57.00, 1.00, 1.00
114.00, 65.00, 63.00, 0.50, 0.00
114.00, 74.00, 68.00, 0.50, 0.00
114.75, 64.00, 62.00, 0.25, 0.00
114.75, 73.00, 67.00, 0.25, 0.00
115.00, 55.00, 57.00, 2.00, 1.00
115.00, 65.00, 63.00, 1.00, 0.00
115.00, 74.00, 68.00, 1.00, 0.00
116.00, 67.00, 64.00, 1.00, 0.00
116.00, 76.00, 69.00, 1.00, 0.00
117.00, 48.00, 53.00, 3.00, 1.00
117.00, 55.00, 57.00, 1.00, 1.00
117.00, 64.00, 62.00, 0.50, 0.00
117.00, 72.00, 67.00, 0.50, 0.00
117.75, 63.00, 61.00, 0.25, 0.00
117.75, 71.00, 66.00, 0.25, 0.00
118.00, 55.00, 57.00, 2.00, 1.00
118.00, 64.00, 62.00, 1.00, 0.00
118.00, 72.00, 67.00, 1.00, 0.00
119.00, 60.00, 60.00, 1.00, 0.00
119.00, 69.00, 65.00, 1.00, 0.00
120.00, 43.00, 50.00, 1.00, 1.00
120.00, 55.00, 57.00, 1.00, 1.00
120.00, 59.00, 59.00, 1.00, 0.00
120.00, 65.00, 63.00, 1.00, 0.00
120.00, 67.00, 64.00, 1.00, 0.00
121.00, 55.00, 57.00, 2.00, 1.00
121.00, 62.00, 61.00, 2.00, 1.00
121.00, 65.00, 63.00, 2.00, 1.00
121.00, 67.00, 64.00, 2.00, 0.00
121.00, 71.00, 66.00, 2.00, 0.00
121.00, 79.00, 71.00, 2.00, 0.00
123.00, 48.00, 53.00, 1.00, 1.00
123.00, 60.00, 60.00, 1.00, 1.00
123.00, 67.00, 64.00, 1.00, 0.00
123.00, 70.00, 66.00, 1.00, 0.00
123.00, 76.00, 69.00, 0.50, 0.00
123.50, 74.00, 68.00, 0.50, 0.00
124.00, 48.00, 53.00, 1.00, 1.00
124.00, 60.00, 60.00, 1.00, 1.00
124.00, 67.00, 64.00, 1.00, 0.00
124.00, 70.00, 66.00, 1.00, 0.00
124.00, 76.00, 69.00, 1.00, 0.00
125.00, 53.00, 56.00, 1.00, 1.00
125.00, 60.00, 60.00, 1.00, 1.00
125.00, 65.00, 63.00, 1.00, 0.00
125.00, 69.00, 65.00, 1.00, 0.00
125.00, 77.00, 70.00, 1.00, 0.00
126.00, 53.00, 56.00, 1.00, 1.00
126.00, 60.00, 60.00, 1.00, 1.00
126.00, 65.00, 63.00, 1.00, 0.00
126.00, 68.00, 65.00, 1.00, 0.00
126.00, 74.00, 68.00, 0.50, 0.00
126.50, 73.00, 67.00, 0.50, 0.00
127.00, 53.00, 56.00, 1.00, 1.00
127.00, 60.00, 60.00, 1.00, 1.00
127.00, 65.00, 63.00, 1.00, 0.00
127.00, 68.00, 65.00, 1.00, 0.00
127.00, 74.00, 68.00, 1.00, 0.00
128.00, 55.00, 57.00, 1.00, 1.00
128.00, 59.00, 59.00, 1.00, 1.00
128.00, 65.00, 63.00, 1.00, 0.00
128.00, 67.00, 64.00, 1.00, 0.00
128.00, 76.00, 69.00, 1.00, 0.00
129.00, 48.00, 53.00, 1.00, 1.00
129.00, 55.00, 57.00, 1.00, 1.00
129.00, 60.00, 60.00, 1.00, 1.00
129.00, 64.00, 62.00, 1.00, 0.00
129.00, 67.00, 64.00, 1.00, 0.00
129.00, 72.00, 67.00, 0.50, 0.00
129.50, 71.00, 66.00, 0.50, 0.00
130.00, 57.00, 58.00, 1.00, 1.00
130.00, 60.00, 60.00, 1.00, 1.00
130.00, 64.00, 62.00, 1.00, 0.00
130.00, 69.00, 65.00, 1.00, 0.00
130.00, 72.00, 67.00, 1.00, 0.00
131.00, 50.00, 54.00, 1.00, 1.00
131.00, 57.00, 58.00, 1.00, 1.00
131.00, 60.00, 60.00, 1.00, 1.00
131.00, 62.00, 61.00, 1.00, 0.00
131.00, 66.00, 63.00, 1.00, 0.00
131.00, 74.00, 68.00, 1.00, 0.00
132.00, 31.00, 43.00, 1.00, 1.00
132.00, 43.00, 50.00, 1.00, 1.00
132.00, 62.00, 61.00, 1.00, 0.00
133.00, 55.00, 57.00, 1.00, 1.00
133.00, 62.00, 61.00, 1.00, 1.00
133.00, 67.00, 64.00, 0.50, 0.00
133.00, 71.00, 66.00, 0.50, 0.00
133.50, 66.00, 63.00, 0.50, 0.00
133.50, 69.00, 65.00, 0.50, 0.00
134.00, 55.00, 57.00, 1.00, 1.00
134.00, 62.00, 61.00, 1.00, 1.00
134.00, 67.00, 64.00, 0.50, 0.00
134.00, 71.00, 66.00, 0.50, 0.00
134.50, 69.00, 65.00, 0.50, 0.00
134.50, 72.00, 67.00, 0.50, 0.00
135.00, 55.00, 57.00, 1.00, 1.00
135.00, 62.00, 61.00, 1.00, 1.00
135.00, 71.00, 66.00, 0.50, 0.00
135.00, 74.00, 68.00, 0.50, 0.00
135.50, 70.00, 65.00, 0.50, 0.00
