ontime, MNN, MPN, duration, channel
38.00, 58.00, 59.00, 1.00, 1.00
38.00, 60.00, 60.00, 1.00, 1.00
38.00, 64.00, 62.00, 1.00, 1.00
38.00, 73.00, 68.00, 0.75, 0.00
38.75, 72.00, 67.00, 0.25, 0.00
39.00, 41.00, 49.00, 1.00, 1.00
39.00, 72.00, 67.00, 0.75, 0.00
39.75, 70.00, 66.00, 0.25, 0.00
40.00, 56.00, 58.00, 1.00, 1.00
40.00, 60.00, 60.00, 1.00, 1.00
40.00, 65.00, 63.00, 1.00, 1.00
40.00, 68.00, 65.00, 1.00, 0.00
41.00, 53.00, 56.00, 1.00, 1.00
41.00, 56.00, 58.00, 1.00, 1.00
41.00, 62.00, 61.00, 1.00, 1.00
41.00, 72.00, 67.00, 1.00, 0.00
42.00, 43.00, 50.00, 1.00, 1.00
42.00, 67.00, 64.00, 1.00, 0.00
43.00, 55.00, 57.00, 1.00, 1.00
43.00, 60.00, 60.00, 1.00, 1.00
43.00, 67.00, 64.00, 1.00, 1.00
43.00, 75.00, 69.00, 1.50, 0.00
44.00, 55.00, 57.00, 1.00, 1.00
44.00, 62.00, 61.00, 1.00, 1.00
44.00, 65.00, 63.00, 1.00, 1.00
44.50, 71.00, 66.00, 0.50, 0.00
45.00, 48.00, 53.00, 1.00, 1.00
45.00, 72.00, 67.00, 0.50, 0.00
45.50, 80.00, 72.00, 0.50, 0.00
46.00, 51.00, 55.00, 1.00, 1.00
46.00, 60.00, 60.00, 1.00, 1.00
46.00, 63.00, 62.00, 1.00, 1.00
46.00, 79.00, 71.00, 1.00, 0.00
47.00, 53.00, 56.00, 1.00, 1.00
47.00, 60.00, 60.00, 1.00, 1.00
47.00, 63.00, 62.00, 1.00, 1.00
47.00, 68.00, 65.00, 1.00, 0.00
48.00, 43.00, 50.00, 1.00, 1.00
48.00, 67.00, 64.00, 1.00, 0.00
49.00, 55.00, 57.00, 1.00, 1.00
49.00, 60.00, 60.00, 1.00, 1.00
49.00, 67.00, 64.00, 1.00, 1.00
49.00, 75.00, 69.00, 1.50, 0.00
50.00, 55.00, 57.00, 1.00, 1.00
50.00, 62.00, 61.00, 1.00, 1.00
50.00, 65.00, 63.00, 1.00, 1.00
50.50, 71.00, 66.00, 0.50, 0.00
51.00, 48.00, 53.00, 1.00, 1.00
51.00, 72.00, 67.00, 0.50, 0.00
51.50, 80.00, 72.00, 0.50, 0.00
52.00, 51.00, 55.00, 1.00, 1.00
52.00, 60.00, 60.00, 1.00, 1.00
52.00, 63.00, 62.00, 1.00, 1.00
52.00, 79.00, 71.00, 1.00, 0.00
53.00, 53.00, 56.00, 1.00, 1.00
53.00, 60.00, 60.00, 1.00, 1.00
53.00, 63.00, 62.00, 1.00, 1.00
53.00, 68.00, 65.00, 1.00, 0.00
54.00, 43.00, 50.00, 1.00, 1.00
54.00, 67.00, 64.00, 1.00, 0.00
55.00, 55.00, 57.00, 1.00, 1.00
55.00, 60.00, 60.00, 1.00, 1.00
55.00, 67.00, 64.00, 1.00, 1.00
55.00, 75.00, 69.00, 1.50, 0.00
56.00, 55.00, 57.00, 1.00, 1.00
56.00, 62.00, 61.00, 1.00, 1.00
56.00, 65.00, 63.00, 1.00, 1.00
56.50, 71.00, 66.00, 0.50, 0.00
57.00, 48.00, 53.00, 1.00, 1.00
57.00, 74.00, 68.00, 0.50, 0.00
57.50, 72.00, 67.00, 0.50, 0.00
58.00, 55.00, 57.00, 1.00, 1.00
58.00, 63.00, 62.00, 1.00, 1.00
58.00, 84.00, 74.00, 1.00, 0.00
59.00, 80.00, 72.00, 0.50, 0.00
59.50, 77.00, 70.00, 0.50, 0.00
60.00, 79.00, 71.00, 0.50, 0.00
60.50, 74.00, 68.00, 0.50, 0.00
61.00, 75.00, 69.00, 0.50, 0.00
61.50, 71.00, 66.00, 0.50, 0.00
62.00, 72.00, 67.00, 0.50, 0.00
62.50, 67.00, 64.00, 0.50, 0.00
63.00, 68.00, 65.00, 0.50, 0.00
63.50, 65.00, 63.00, 0.50, 0.00
64.00, 67.00, 64.00, 0.50, 0.00
64.50, 62.00, 61.00, 0.50, 0.00
65.00, 65.00, 63.00, 0.50, 0.00
65.50, 64.00, 63.00, 0.50, 0.00
66.00, 32.00, 44.00, 1.00, 1.00
66.00, 44.00, 51.00, 1.00, 1.00
66.00, 63.00, 62.00, 1.00, 0.00
67.00, 51.00, 55.00, 1.00, 1.00
67.00, 56.00, 58.00, 1.00, 1.00
67.00, 60.00, 60.00, 1.00, 1.00
67.00, 63.00, 62.00, 1.50, 0.00
67.00, 72.00, 67.00, 1.50, 0.00
68.00, 51.00, 55.00, 1.00, 1.00
68.00, 56.00, 58.00, 1.00, 1.00
68.00, 60.00, 60.00, 1.00, 1.00
68.50, 65.00, 63.00, 0.50, 0.00
68.50, 73.00, 68.00, 0.50, 0.00
69.00, 44.00, 51.00, 1.00, 1.00
69.00, 56.00, 58.00, 1.00, 1.00
69.00, 63.00, 62.00, 0.50, 0.00
69.00, 72.00, 67.00, 0.50, 0.00
69.50, 61.00, 61.00, 0.50, 0.00
69.50, 70.00, 66.00, 0.50, 0.00
70.00, 51.00, 55.00, 1.00, 1.00
70.00, 56.00, 58.00, 1.00, 1.00
70.00, 60.00, 60.00, 1.00, 0.00
70.00, 63.00, 62.00, 1.00, 1.00
70.00, 68.00, 65.00, 1.00, 0.00
71.00, 51.00, 55.00, 1.00, 1.00
71.00, 56.00, 58.00, 1.00, 1.00
71.00, 63.00, 62.00, 1.00, 1.00
71.00, 66.00, 64.00, 1.00, 0.00
71.00, 72.00, 67.00, 1.00, 0.00
72.00, 37.00, 47.00, 1.00, 1.00
72.00, 49.00, 54.00, 1.00, 1.00
72.00, 65.00, 63.00, 1.00, 0.00
72.00, 73.00, 68.00, 1.00, 0.00
73.00, 56.00, 58.00, 1.00, 1.00
73.00, 61.00, 61.00, 1.00, 1.00
73.00, 65.00, 63.00, 1.00, 1.00
73.00, 68.00, 65.00, 1.50, 0.00
73.00, 75.00, 69.00, 1.50, 0.00
74.00, 56.00, 58.00, 1.00, 1.00
74.00, 61.00, 61.00, 1.00, 1.00
74.00, 65.00, 63.00, 1.00, 1.00
74.50, 73.00, 68.00, 0.50, 0.00
74.50, 77.00, 70.00, 0.50, 0.00
75.00, 32.00, 44.00, 1.00, 1.00
75.00, 44.00, 51.00, 1.00, 1.00
75.00, 71.00, 66.00, 0.50, 0.00
75.00, 74.00, 68.00, 0.50, 0.00
75.50, 73.00, 68.00, 0.50, 0.00
75.50, 77.00, 70.00, 0.50, 0.00
76.00, 51.00, 55.00, 1.00, 1.00
76.00, 56.00, 58.00, 1.00, 1.00
76.00, 60.00, 60.00, 1.00, 1.00
76.00, 63.00, 62.00, 1.00, 1.00
76.00, 72.00, 67.00, 1.00, 0.00
76.00, 75.00, 69.00, 1.00, 0.00
77.00, 51.00, 55.00, 1.00, 1.00
77.00, 56.00, 58.00, 1.00, 1.00
77.00, 60.00, 60.00, 1.00, 1.00
77.00, 63.00, 62.00, 1.00, 1.00
77.00, 68.00, 65.00, 1.00, 0.00
77.00, 80.00, 72.00, 1.00, 0.00
78.00, 44.00, 51.00, 1.00, 1.00
79.00, 51.00, 55.00, 1.00, 1.00
79.00, 60.00, 60.00, 1.00, 1.00
79.00, 63.00, 62.00, 1.00, 0.00
79.00, 72.00, 67.00, 1.50, 0.00
80.00, 43.00, 50.00, 1.00, 1.00
80.00, 64.00, 62.00, 0.50, 0.00
80.50, 70.00, 66.00, 0.50, 0.00
80.50, 73.00, 68.00, 0.50, 0.00
81.00, 48.00, 53.00, 1.00, 1.00
81.00, 55.00, 57.00, 1.00, 1.00
81.00, 58.00, 59.00, 1.00, 1.00
81.00, 64.00, 62.00, 0.50, 0.00
81.00, 72.00, 67.00, 0.50, 0.00
81.50, 60.00, 60.00, 0.50, 0.00
81.50, 70.00, 66.00, 0.50, 0.00
82.00, 41.00, 49.00, 1.00, 1.00
82.00, 65.00, 63.00, 1.00, 0.00
82.00, 68.00, 65.00, 1.00, 0.00
83.00, 53.00, 56.00, 1.00, 1.00
83.00, 56.00, 58.00, 1.00, 1.00
83.00, 63.00, 62.00, 1.00, 0.00
83.00, 72.00, 67.00, 1.00, 0.00
84.00, 34.00, 45.00, 1.00, 1.00
84.00, 46.00, 52.00, 1.00, 1.00
84.00, 63.00, 62.00, 1.00, 0.00
84.00, 65.00, 63.00, 1.00, 0.00
85.00, 46.00, 52.00, 1.00, 1.00
85.00, 53.00, 56.00, 1.00, 1.00
85.00, 56.00, 58.00, 1.00, 1.00
85.00, 62.00, 61.00, 1.00, 0.00
85.00, 67.00, 64.00, 1.50, 0.00
86.00, 46.00, 52.00, 1.00, 1.00
86.00, 53.00, 56.00, 1.00, 1.00
86.00, 56.00, 58.00, 1.00, 1.00
86.00, 62.00, 61.00, 2.00, 0.00
86.50, 68.00, 65.00, 0.50, 0.00
87.00, 39.00, 48.00, 1.00, 1.00
87.00, 69.00, 65.00, 0.50, 0.00
87.50, 72.00, 67.00, 0.50, 0.00
88.00, 51.00, 55.00, 1.00, 1.00
88.00, 56.00, 58.00, 1.00, 1.00
88.00, 61.00, 61.00, 1.00, 0.00
88.00, 70.00, 66.00, 0.50, 0.00
88.50, 75.00, 69.00, 0.50, 0.00
89.00, 51.00, 55.00, 1.00, 1.00
89.00, 55.00, 57.00, 1.00, 1.00
89.00, 61.00, 61.00, 1.00, 0.00
89.00, 65.00, 63.00, 1.00, 0.00
90.00, 32.00, 44.00, 1.00, 1.00
90.00, 44.00, 51.00, 1.00, 1.00
90.00, 61.00, 61.00, 0.50, 0.00
90.00, 63.00, 62.00, 0.50, 0.00
91.00, 51.00, 55.00, 1.00, 1.00
91.00, 56.00, 58.00, 1.00, 1.00
91.00, 60.00, 60.00, 1.00, 0.00
91.00, 63.00, 62.00, 1.00, 1.00
91.00, 72.00, 67.00, 1.50, 0.00
92.00, 51.00, 55.00, 1.00, 1.00
92.00, 56.00, 58.00, 1.00, 1.00
92.00, 60.00, 60.00, 0.50, 0.00
92.00, 63.00, 62.00, 1.00, 1.00
92.50, 65.00, 63.00, 0.50, 0.00
92.50, 73.00, 68.00, 0.50, 0.00
93.00, 44.00, 51.00, 1.00, 1.00
93.00, 56.00, 58.00, 1.00, 1.00
93.00, 63.00, 62.00, 0.75, 0.00
93.00, 72.00, 67.00, 0.75, 0.00
93.75, 61.00, 61.00, 0.25, 0.00
93.75, 70.00, 66.00, 0.25, 0.00
94.00, 51.00, 55.00, 1.00, 1.00
94.00, 56.00, 58.00, 1.00, 1.00
94.00, 60.00, 60.00, 1.00, 0.00
94.00, 63.00, 62.00, 1.00, 1.00
94.00, 68.00, 65.00, 1.00, 0.00
95.00, 51.00, 55.00, 1.00, 1.00
95.00, 56.00, 58.00, 1.00, 1.00
95.00, 63.00, 62.00, 1.00, 1.00
95.00, 66.00, 64.00, 1.00, 0.00
95.00, 72.00, 67.00, 1.00, 0.00
96.00, 37.00, 47.00, 1.00, 1.00
96.00, 49.00, 54.00, 1.00, 1.00
96.00, 65.00, 63.00, 1.00, 0.00
96.00, 73.00, 68.00, 1.00, 0.00
97.00, 56.00, 58.00, 1.00, 1.00
97.00, 61.00, 61.00, 1.00, 1.00
97.00, 65.00, 63.00, 1.00, 1.00
97.00, 68.00, 65.00, 1.50, 0.00
97.00, 75.00, 69.00, 1.50, 0.00
98.00, 56.00, 58.00, 1.00, 1.00
98.00, 61.00, 61.00, 1.00, 1.00
98.00, 65.00, 63.00, 1.00, 1.00
98.50, 73.00, 68.00, 0.50, 0.00
98.50, 77.00, 70.00, 0.50, 0.00
99.00, 32.00, 44.00, 1.00, 1.00
99.00, 44.00, 51.00, 1.00, 1.00
99.00, 71.00, 66.00, 0.75, 0.00
99.00, 74.00, 68.00, 0.75, 0.00
99.75, 73.00, 68.00, 0.25, 0.00
99.75, 77.00, 70.00, 0.25, 0.00
100.00, 51.00, 55.00, 1.00, 1.00
100.00, 56.00, 58.00, 1.00, 1.00
100.00, 63.00, 62.00, 1.00, 1.00
100.00, 72.00, 67.00, 1.00, 0.00
100.00, 75.00, 69.00, 1.00, 0.00
101.00, 51.00, 55.00, 1.00, 1.00
101.00, 56.00, 58.00, 1.00, 1.00
101.00, 60.00, 60.00, 1.00, 1.00
101.00, 68.00, 65.00, 1.00, 1.00
101.00, 80.00, 72.00, 1.00, 0.00
101.00, 84.00, 74.00, 1.00, 0.00
102.00, 31.00, 43.00, 1.00, 1.00
102.00, 43.00, 50.00, 1.00, 1.00
103.00, 55.00, 57.00, 1.00, 1.00
103.00, 58.00, 59.00, 1.00, 1.00
103.00, 60.00, 60.00, 1.00, 1.00
103.00, 64.00, 62.00, 1.00, 0.00
103.00, 72.00, 67.00, 1.00, 0.00
104.00, 48.00, 53.00, 1.00, 1.00
104.00, 55.00, 57.00, 1.00, 1.00
104.00, 58.00, 59.00, 1.00, 1.00
104.00, 64.00, 62.00, 1.00, 1.00
104.00, 70.00, 66.00, 0.75, 0.00
104.00, 73.00, 68.00, 0.75, 0.00
104.75, 60.00, 60.00, 0.25, 0.00
104.75, 72.00, 67.00, 0.25, 0.00
105.00, 29.00, 42.00, 1.00, 1.00
105.00, 41.00, 49.00, 1.00, 1.00
105.00, 68.00, 65.00, 0.75, 0.00
105.00, 72.00, 67.00, 0.75, 0.00
105.75, 67.00, 64.00, 0.25, 0.00
105.75, 70.00, 66.00, 0.25, 0.00
106.00, 53.00, 56.00, 1.00, 1.00
106.00, 60.00, 60.00, 1.00, 1.00
106.00, 65.00, 63.00, 1.00, 0.00
106.00, 68.00, 65.00, 1.00, 0.00
107.00, 53.00, 56.00, 1.00, 1.00
107.00, 56.00, 58.00, 1.00, 1.00
107.00, 60.00, 60.00, 1.00, 1.00
107.00, 62.00, 61.00, 1.00, 0.00
107.00, 72.00, 67.00, 1.00, 0.00
108.00, 43.00, 50.00, 1.00, 1.00
108.00, 55.00, 57.00, 1.00, 1.00
108.00, 63.00, 62.00, 1.00, 0.00
108.00, 67.00, 64.00, 1.00, 0.00
109.00, 55.00, 57.00, 1.00, 1.00
109.00, 60.00, 60.00, 1.00, 1.00
109.00, 67.00, 64.00, 1.50, 0.00
109.00, 75.00, 69.00, 1.50, 0.00
110.00, 55.00, 57.00, 1.00, 1.00
110.00, 62.00, 61.00, 1.00, 1.00
110.50, 65.00, 63.00, 0.50, 0.00
110.50, 71.00, 66.00, 0.50, 0.00
111.00, 48.00, 53.00, 1.00, 1.00
111.00, 63.00, 62.00, 0.50, 0.00
111.00, 72.00, 67.00, 0.50, 0.00
111.50, 77.00, 70.00, 0.50, 0.00
111.50, 80.00, 72.00, 0.50, 0.00
112.00, 51.00, 55.00, 1.00, 1.00
112.00, 60.00, 60.00, 1.00, 1.00
112.00, 63.00, 62.00, 1.00, 1.00
112.00, 75.00, 69.00, 1.00, 0.00
112.00, 79.00, 71.00, 1.00, 0.00
113.00, 53.00, 56.00, 1.00, 1.00
113.00, 60.00, 60.00, 1.00, 1.00
113.00, 62.00, 61.00, 1.00, 0.00
113.00, 68.00, 65.00, 1.00, 0.00
114.00, 43.00, 50.00, 1.00, 1.00
114.00, 55.00, 57.00, 1.00, 1.00
114.00, 63.00, 62.00, 1.00, 0.00
114.00, 67.00, 64.00, 1.00, 0.00
115.00, 55.00, 57.00, 1.00, 1.00
115.00, 60.00, 60.00, 1.00, 1.00
115.00, 67.00, 64.00, 1.50, 0.00
115.00, 75.00, 69.00, 1.50, 0.00
116.00, 55.00, 57.00, 1.00, 1.00
116.00, 62.00, 61.00, 1.00, 1.00
116.50, 65.00, 63.00, 0.50, 0.00
116.50, 71.00, 66.00, 0.50, 0.00
117.00, 48.00, 53.00, 1.00, 1.00
117.00, 63.00, 62.00, 0.50, 0.00
117.00, 72.00, 67.00, 0.50, 0.00
117.50, 77.00, 70.00, 0.50, 0.00
117.50, 80.00, 72.00, 0.50, 0.00
118.00, 51.00, 55.00, 1.00, 1.00
118.00, 60.00, 60.00, 1.00, 1.00
118.00, 63.00, 62.00, 1.00, 1.00
118.00, 75.00, 69.00, 1.00, 0.00
118.00, 79.00, 71.00, 1.00, 0.00
119.00, 53.00, 56.00, 1.00, 1.00
119.00, 60.00, 60.00, 1.00, 1.00
119.00, 62.00, 61.00, 1.00, 0.00
119.00, 68.00, 65.00, 1.00, 0.00
120.00, 43.00, 50.00, 1.00, 1.00
120.00, 55.00, 57.00, 1.00, 1.00
120.00, 63.00, 62.00, 1.00, 0.00
120.00, 67.00, 64.00, 1.00, 0.00
121.00, 55.00, 57.00, 1.00, 1.00
121.00, 60.00, 60.00, 1.00, 1.00
121.00, 67.00, 64.00, 1.50, 0.00
121.00, 75.00, 69.00, 1.50, 0.00
122.00, 55.00, 57.00, 1.00, 1.00
122.00, 62.00, 61.00, 1.00, 1.00
122.50, 65.00, 63.00, 0.50, 0.00
122.50, 71.00, 66.00, 0.50, 0.00
123.00, 48.00, 53.00, 1.00, 1.00
123.00, 65.00, 63.00, 0.50, 0.00
123.00, 74.00, 68.00, 0.50, 0.00
123.50, 63.00, 62.00, 0.50, 0.00
123.50, 72.00, 67.00, 0.50, 0.00
124.00, 55.00, 57.00, 1.00, 1.00
124.00, 63.00, 62.00, 1.00, 1.00
124.00, 84.00, 74.00, 1.00, 0.00
125.00, 80.00, 72.00, 0.50, 0.00
125.50, 77.00, 70.00, 0.50, 0.00
126.00, 79.00, 71.00, 0.50, 0.00
126.50, 74.00, 68.00, 0.50, 0.00
127.00, 75.00, 69.00, 0.50, 0.00
127.50, 71.00, 66.00, 0.50, 0.00
128.00, 72.00, 67.00, 0.50, 0.00
128.50, 67.00, 64.00, 0.50, 0.00
129.00, 68.00, 65.00, 0.50, 0.00
129.50, 65.00, 63.00, 0.50, 0.00
130.00, 67.00, 64.00, 0.50, 0.00
130.50, 62.00, 61.00, 0.50, 0.00
131.00, 63.00, 62.00, 0.50, 0.00
131.50, 60.00, 60.00, 0.50, 0.00
132.00, 49.00, 54.00, 1.00, 1.00
132.00, 65.00, 63.00, 2.00, 0.00
133.00, 56.00, 58.00, 1.00, 1.00
133.00, 58.00, 59.00, 1.00, 1.00
134.00, 56.00, 58.00, 3.00, 1.00
134.00, 58.00, 59.00, 3.00, 1.00
134.00, 67.00, 64.00, 0.50, 0.00
134.50, 68.00, 65.00, 0.50, 0.00
135.00, 63.00, 62.00, 0.50, 1.00
135.00, 70.00, 66.00, 0.50, 0.00
135.50, 67.00, 64.00, 0.50, 1.00
135.50, 72.00, 67.00, 0.50, 0.00
136.00, 65.00, 63.00, 1.00, 1.00
136.00, 73.00, 68.00, 1.50, 0.00
137.00, 56.00, 58.00, 2.00, 1.00
137.00, 58.00, 59.00, 2.00, 1.00
137.50, 75.00, 69.00, 0.50, 0.00
138.00, 76.00, 69.00, 0.50, 0.00
138.50, 79.00, 71.00, 0.50, 0.00
139.00, 56.00, 58.00, 1.00, 1.00
139.00, 58.00, 59.00, 1.00, 1.00
139.00, 77.00, 70.00, 1.00, 0.00
140.00, 56.00, 58.00, 1.00, 1.00
140.00, 58.00, 59.00, 1.00, 1.00
140.00, 72.00, 67.00, 1.00, 0.00
141.00, 46.00, 52.00, 1.00, 1.00
141.00, 75.00, 69.00, 1.00, 0.00
142.00, 58.00, 59.00, 1.00, 1.00
142.00, 65.00, 63.00, 1.00, 1.00
142.00, 68.00, 65.00, 1.00, 1.00
142.00, 73.00, 68.00, 1.50, 0.00
143.00, 58.00, 59.00, 1.00, 1.00
143.00, 65.00, 63.00, 1.00, 1.00
143.00, 68.00, 65.00, 1.00, 1.00
143.50, 72.00, 67.00, 0.50, 0.00
144.00, 49.00, 54.00, 1.00, 1.00
144.00, 65.00, 63.00, 2.00, 0.00
145.00, 56.00, 58.00, 1.00, 1.00
145.00, 58.00, 59.00, 1.00, 1.00
146.00, 56.00, 58.00, 3.00, 1.00
146.00, 58.00, 59.00, 3.00, 1.00
146.00, 67.00, 64.00, 0.50, 0.00
146.50, 68.00, 65.00, 0.50, 0.00
147.00, 64.00, 62.00, 0.50, 1.00
147.00, 70.00, 66.00, 0.50, 0.00
147.50, 67.00, 64.00, 0.50, 1.00
147.50, 72.00, 67.00, 0.50, 0.00
148.00, 65.00, 63.00, 1.00, 1.00
148.00, 73.00, 68.00, 1.50, 0.00
149.00, 56.00, 58.00, 2.00, 1.00
149.00, 58.00, 59.00, 2.00, 1.00
149.50, 75.00, 69.00, 0.50, 0.00
150.00, 51.00, 55.00, 3.00, 1.00
150.00, 76.00, 69.00, 0.50, 0.00
150.50, 79.00, 71.00, 0.50, 0.00
151.00, 56.00, 58.00, 1.00, 1.00
151.00, 61.00, 61.00, 1.00, 1.00
151.00, 77.00, 70.00, 1.00, 0.00
152.00, 55.00, 57.00, 1.00, 1.00
152.00, 61.00, 61.00, 1.00, 1.00
152.00, 70.00, 66.00, 1.00, 0.00
153.00, 44.00, 51.00, 1.00, 1.00
153.00, 73.00, 68.00, 1.00, 0.00
154.00, 51.00, 55.00, 1.00, 1.00
154.00, 56.00, 58.00, 1.00, 1.00
154.00, 60.00, 60.00, 1.00, 1.00
154.00, 72.00, 67.00, 1.50, 0.00
155.00, 52.00, 55.00, 1.00, 1.00
155.00, 56.00, 58.00, 1.00, 1.00
155.00, 60.00, 60.00, 1.00, 1.00
155.50, 68.00, 65.00, 0.50, 0.00
156.00, 37.00, 47.00, 1.00, 1.00
156.00, 49.00, 54.00, 1.00, 1.00
156.00, 65.00, 63.00, 2.00, 0.00
157.00, 56.00, 58.00, 1.00, 1.00
157.00, 58.00, 59.00, 1.00, 1.00
158.00, 56.00, 58.00, 3.00, 1.00
158.00, 58.00, 59.00, 3.00, 1.00
